,name,year,quarter,sector,Relative Return,부채총계 변화율,비유동자산 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,비유동부채 변화율,영업이익 변화율,Label,Code
10,대림산업,2022,Q2,건설,0.15046715784747647,-0.05054860669695027,-0.01057347861440161,0.004958758453892376,-0.7565988118401423,-0.269711302916408,-0.727788584620631,-0.06144148313487091,000210
10,현대건설,2022,Q2,건설,0.1780879505241215,0.015951550168133544,0.034362932551319725,0.031121789353141027,0.167613259604795,0.026472529418393176,0.14891439100121695,-0.07986915223403078,000720
10,KCC,2022,Q2,건설,-0.05072351475880411,0.0286684899112295,0.01891712007476065,0.02804075131072792,-7.972489897398438,0.08171780989344146,1.4208135677810612,-0.16544101598368463,002380
10,한일시멘트,2022,Q2,건설,-0.074615031078134,-0.11431736503590151,0.005499463557365081,0.03212962944536213,1.5411537127906554,-0.838905669970986,-1.0525353106581694,-0.060996441415058174,003300
10,아이에스동서,2022,Q2,건설,-0.08338352870805033,-0.05801855109316023,0.06733398864240714,0.06260757180497989,-0.31875383499837695,-0.4833161479755541,-0.35445190915214586,-0.17891997893335718,010780
10,현대산업,2022,Q2,건설,0.047364277944712,0.0015400163343683992,0.019847840501784786,0.001428548479869951,-0.8319578693375828,0.10380901659230513,-0.976479530160762,-0.14478461117122884,012630
10,삼성엔지니어링,2022,Q2,건설,-0.1105268510769151,0.21884373342316943,0.0031076091452479915,0.1606491751843806,-0.2897826898675865,0.38851777843868773,0.17039497133420722,0.24053821165159397,028050
10,대우건설,2022,Q2,건설,-0.04682565404979789,-0.003431337614583918,-0.027333400238723438,0.06844089449200785,-0.7159813544309308,-0.06118810239335826,-0.6476620095676797,-0.1361040556156733,047040
10,한전기술,2022,Q2,건설,0.028502798656669617,-0.027221002111134873,-0.0056031144536942135,0.024980390790592777,-3.786392420171891,0.452054251131625,-2.032622992076954,-0.078908306689952,052690
10,LG하우시스,2022,Q2,건설,-0.02413203606206226,0.01380366023562929,0.01620622563315921,0.05571159445110463,-2.093004610142313,0.8134409224007257,0.6430010070493455,-0.24315714014191733,108670
