,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,부채총계 변화율,자산총계 변화율,영업이익 변화율,이익잉여금 변화율,기말 소유주식 지분율 변화율,Label,Code
29,대림산업,2017,Q3,건설,-0.11560459519957578,0.15372330132051748,0.020439396211469063,0.02245043503213795,0.19740660967938828,0.027850920539118196,0.0,-0.11154265413313096,000210
29,현대건설,2017,Q3,건설,-0.1900207477224205,0.15372330132051748,-0.017490590907412118,-0.0020124955467591965,0.3713081911685736,0.01689500152429857,0.0,0.20833757687430982,000720
29,KCC,2017,Q3,건설,-0.09493906539262703,0.15372330132051748,0.0012973509292217855,-0.020947779054427906,0.09985137837336144,0.013276958693922536,0.0,-0.10068709323209238,002380
29,한일시멘트,2017,Q3,건설,0.07450946031834868,0.15372330132051748,0.2401886026799056,0.08167672919519209,-0.22897621578527472,0.015288171858353738,0.0,-0.1328015080024008,003300
29,아이에스동서,2017,Q3,건설,-0.14836272527852445,0.15372330132051748,-0.05987104241329533,-0.0006609297499391431,0.0129387812781534,0.10952294527167461,0.0,-0.10459321326294091,010780
29,현대산업,2017,Q3,건설,-0.09943011953419714,0.15372330132051748,0.02463078504879901,0.03389206573407999,0.21768531298334848,0.04774872723556167,0.0,0.05853474064697794,012630
29,삼성엔지니어링,2017,Q3,건설,0.1238958183741534,0.15372330132051748,0.018944713598818108,0.004204704870316434,-2.8984247601592705,-1.3726019858627585,0.0,0.48502412230596204,028050
29,대우건설,2017,Q3,건설,-0.23459878992406843,0.15372330132051748,-0.05363217268591669,-0.034711688899392135,-0.7758539565880991,-2.5817981529532754,0.0,-0.11673522808773876,047040
29,한전기술,2017,Q3,건설,-0.0989931714951364,0.15372330132051748,-0.13751073000061043,-0.05547450814149102,-0.7311837715114691,0.011951139889514018,0.0,0.810527552024306,052690
29,LG하우시스,2017,Q3,건설,-0.16172406895413802,0.15372330132051748,0.04879720525317888,0.03657094023148533,-0.1757141351322863,0.06495504929253726,0.0,-0.08122129241574594,108670
