,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,주택가격 변화율,GDP 변화율,금리 변화율,Label,Code
12,경방,2022,Q2,경기소비재,-0.09178180564731572,-0.9868599458197971,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.1253088384059824,000050
12,유한양행,2022,Q2,헬스케어,0.055315837352818226,-0.7839066223015452,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,0.018610835921721084,000100
12,일동제약,2022,Q2,헬스케어,-0.24931722124724742,-1.5403976925971108,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.22730846938527113,000230
12,한국타이어월드와이드,2022,Q2,경기소비재,0.0035586961447989784,-0.6397875341632782,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.023218109725545246,000240
12,기아차,2022,Q2,경기소비재,-0.0027198849947387763,0.21477808414124344,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.14892440695249984,000270
12,동아쏘시오홀딩스,2022,Q2,헬스케어,0.09800961785699948,-1.2897300559765428,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.04422912612361249,000640
12,SK네트웍스,2022,Q2,경기소비재,-0.03126594599346697,-0.5754472115047351,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.03219044921266011,001740
12,넥센타이어,2022,Q2,경기소비재,0.08251115125909117,0.02364267831513711,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,0.10643844023838972,002350
12,부광약품,2022,Q2,헬스케어,-0.059055115211663546,-3.636067395838249,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.13950834992363,003000
12,일신방직,2022,Q2,경기소비재,-0.06725522865893907,-0.5535643499660301,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.007870747766539756,003200
12,영진약품,2022,Q2,헬스케어,-0.16226462242994275,-0.02622444490347353,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.19216797519823928,003520
12,쌍용차,2022,Q2,경기소비재,0.0,-0.9598240731095187,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,0.0,003620
12,한솔홀딩스,2022,Q2,경기소비재,0.06336953725448903,-0.5050372644168792,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.04535324328408351,004150
12,신세계,2022,Q2,경기소비재,-0.07825099103704836,-0.5235308229240507,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-6.238894900662331e-05,004170
12,세방전지,2022,Q2,경기소비재,-0.15669368268932943,-0.4753112044112967,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.2247195993508979,004490
12,조광피혁,2022,Q2,경기소비재,-0.008356960074220314,4.863911634756168,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,0.12106497013110835,004700
12,현대차,2022,Q2,경기소비재,0.08994147663214008,-0.4462781534891951,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.10248663137324907,005380
12,에스엘,2022,Q2,경기소비재,0.16443939250936632,0.644620663694456,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,0.0686989082333432,005850
12,녹십자,2022,Q2,헬스케어,-0.004640842324293175,2.9897941263359136,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.21901211677481514,006280
12,동아타이어,2022,Q2,경기소비재,-0.1554113790056599,0.45343595284226845,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,0.13158774332612566,007340
12,일양약품,2022,Q2,헬스케어,0.06076938947630595,-0.7118217925231718,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.19433139479695985,007570
12,서연,2022,Q2,경기소비재,-0.057714342080916504,-0.9745230382445795,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.19857463000362055,007860
12,서흥,2022,Q2,헬스케어,0.07625257932255312,-0.324332702735717,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.02739839965851131,008490
12,호텔신라,2022,Q2,경기소비재,-0.01096465727699817,0.05653348478384501,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,0.03852179079860803,008770
12,한샘,2022,Q2,경기소비재,-0.13313077925435385,-0.9151720469468476,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.176739029683098,009240
12,광동제약,2022,Q2,헬스케어,0.04427132528247556,0.012180841930301556,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.07497466965076101,009290
12,모토닉,2022,Q2,경기소비재,0.025350972473933878,0.46303168544841244,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.05163327017506027,009680
12,화신,2022,Q2,경기소비재,0.14340126664808933,4.050370709906327,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.05897837810889822,010690
12,현대위아,2022,Q2,경기소비재,0.09875456187608207,1.1362802797679974,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.09652168947515952,011210
12,현대모비스,2022,Q2,경기소비재,0.17701934986544307,-0.267274076616812,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,0.008737214225596548,012330
12,에스원,2022,Q2,경기소비재,-0.04036356315565832,-0.08855926785581836,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,0.04138536964160911,012750
12,한온시스템,2022,Q2,경기소비재,-0.0024779007237163905,-1.5122550778383523,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.21318263248020905,018880
12,대교,2022,Q2,경기소비재,-0.08261468335826888,0.1797055511667951,0.1304190803220564,0.045732630383092276,-0.5458595293694988,0.05528483951681595,0.2746673361787626,-0.10933139479695986,019680
