,name,year,quarter,sector,Relative Return,비유동부채 변화율,법인세차감전 순이익 변화율,영업이익 변화율,부채총계 변화율,Label,Code
32,유한양행,2016,Q4,헬스케어,-0.0777993263259322,0.08900632106060602,8.903734344669317,0.2722743787253019,-0.011202778588245588,0.05727365236155104,000100
32,일동제약,2016,Q4,헬스케어,-0.44602156784564295,-0.008357760861193997,6.123940197599727,9.821855752221394,0.012798188872815475,-0.07016772285535461,000230
32,동아쏘시오홀딩스,2016,Q4,헬스케어,-0.2526357168042266,11.644840176662816,-0.21383452917995927,-0.36349708483980436,0.08614420336053152,0.054852963462831396,000640
32,한화,2016,Q4,에너지_화학,-0.1480524624259277,-0.1718460628398517,-2.7397599894500857,0.11065520101270243,-0.037155978279512225,0.12772515656239566,000880
32,한국쉘석유,2016,Q4,에너지_화학,-0.22900066637135905,-0.7566340845019369,0.19088702418730463,0.2237719825960789,0.06792743757631703,-0.03216306978102413,002960
32,부광약품,2016,Q4,헬스케어,-0.15125339957992842,-0.43396792891630953,-0.2112132200182104,1.2524748019372272,-0.09174460034254661,-0.011175219433781601,003000
32,태광산업,2016,Q4,에너지_화학,-0.10714640041194032,0.0063229333003167465,-0.9963290096020014,4.136215761673052,0.14517705162749905,-0.0351402475865889,003240
32,영진약품,2016,Q4,헬스케어,-0.2861865203969422,-0.03027013584192484,-1.4002195078504467,-1.2729669991997348,-0.005774180785730554,0.11486002590197653,003520
32,삼성정밀화학,2016,Q4,에너지_화학,0.1852746668176697,-0.0037977999201328494,-0.25641009739471077,0.5957064606317108,-0.03575457440716223,-0.009892564620785131,004000
32,효성,2016,Q4,에너지_화학,-0.14818608010383277,-0.11014446661445676,-0.9448470150945044,0.11609177332857112,-0.010839968759602803,0.027071761417381997,004800
32,SK케미칼,2016,Q4,에너지_화학,-0.022953806395161744,-0.0703732547551168,-2.466229750613287,-0.8942479087408198,0.004128936056956967,-0.08134640017200577,006120
32,녹십자,2016,Q4,헬스케어,-0.13201985373027553,-0.03266165711182034,-0.17435825092375978,-0.7409001653945543,-0.11401939716231169,0.057138069288829675,006280
32,대한유화,2016,Q4,에너지_화학,0.05995466785448869,0.009780311556540022,0.4447818230054794,0.4196041462934972,0.18030953356643997,-0.06824642923237728,006650
32,일양약품,2016,Q4,헬스케어,-0.22605738399661934,-0.13589917339259783,-0.06584283299512794,1.8377034381016588,-0.07688258153624716,0.030326225598005095,007570
