,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,자본금 변화율,1인평균급여 변화율,기말 소유주식 수 변화율,금리 변화율,국제유가 변화율,Label,Code
28,경방,2017,Q4,경기소비재,0.041282164991423786,0.0057646738553798205,0.0,0.17463232408846197,-0.15301316360480255,0.094065934065934,0.18077144502014986,0.0378657636253889,000050
28,유한양행,2017,Q4,헬스케어,0.15012014823915726,0.140117347978977,0.0,0.031711555169417815,0.04598715067436321,0.094065934065934,0.18077144502014986,0.04101083704832133,000100
28,일동제약,2017,Q4,헬스케어,0.006155543183324279,0.08063768881528222,0.0,-0.22407282000597883,1.3046980314601857,0.094065934065934,0.18077144502014986,-0.0034007412722550645,000230
28,한국타이어월드와이드,2017,Q4,경기소비재,0.001746463831453167,-0.12252292037811086,0.0,-0.01449275362318836,0.0,0.094065934065934,0.18077144502014986,-0.012265028214992585,000240
28,기아차,2017,Q4,경기소비재,-0.07666297878411757,-0.026185202775347194,-0.06446479628677271,-0.01764705882352946,0.0,0.094065934065934,0.18077144502014986,0.08011154772467985,000270
28,동아쏘시오홀딩스,2017,Q4,헬스케어,0.0943149267201811,-0.13420619461380912,0.0,0.30405405405405395,-0.011294613701375966,0.094065934065934,0.18077144502014986,-0.12669692296768342,000640
28,SK네트웍스,2017,Q4,경기소비재,-0.037047728087738756,0.0,999999.0,0.21296296296296302,0.0007065329787345753,0.094065934065934,0.18077144502014986,-0.07950933387604228,001740
28,넥센타이어,2017,Q4,경기소비재,0.05585901794400728,-0.2545502074959971,0.0,0.16993464052287588,0.0,0.094065934065934,0.18077144502014986,0.017348574372646194,002350
28,부광약품,2017,Q4,헬스케어,0.21154135619159697,0.22491468333187759,0.0,0.08364670741062796,0.09066569141274505,0.094065934065934,0.18077144502014986,0.09088692464583024,003000
28,일신방직,2017,Q4,경기소비재,-0.019008492860209676,1.2956138544026863,0.0,0.03046310147095488,-0.008921283131680169,0.094065934065934,0.18077144502014986,-0.0373970022440144,003200
28,영진약품,2017,Q4,헬스케어,-0.07525126211915237,0.01561352775050251,0.0,0.09375,0.01905867211914436,0.094065934065934,0.18077144502014986,0.025803151741293075,003520
28,쌍용차,2017,Q4,경기소비재,-0.020711474915769197,0.0,0.0,-0.006993006993006978,0.0,0.094065934065934,0.18077144502014986,-0.00582287103757566,003620
28,한솔홀딩스,2017,Q4,경기소비재,-0.15442420595960327,0.0419860248568118,0.0,-0.09027777777777779,0.22850560525807673,0.094065934065934,0.18077144502014986,0.09069617615827853,004150
28,신세계,2017,Q4,경기소비재,0.5130793044325864,0.1880643399473052,0.0,0.09174311926605494,0.24984390072629137,0.094065934065934,0.18077144502014986,0.15462042625691982,004170
28,세방전지,2017,Q4,경기소비재,0.03288116412783011,-0.20907926359425388,0.0,0.11099934544894485,-0.00029262510713090606,0.094065934065934,0.18077144502014986,0.02252133201337013,004490
28,조광피혁,2017,Q4,경기소비재,0.0026496563404850917,-0.3042739175507946,0.0,-0.08093398469919533,0.18336764840681696,0.094065934065934,0.18077144502014986,-0.00684497401445058,004700
28,현대차,2017,Q4,경기소비재,-0.04329772808773875,-0.015106298930751771,0.0,-0.02352941176470591,0.10000000000000009,0.094065934065934,0.18077144502014986,0.03813772494748714,005380
28,에스엘,2017,Q4,경기소비재,-0.037974506301888096,-0.011249392934222224,0.0,-0.0809269241933428,0.09226499598697813,0.094065934065934,0.18077144502014986,0.04866019558467875,005850
28,녹십자,2017,Q4,헬스케어,-0.005783587816245543,0.016353637585017955,0.0,0.08080808080808088,0.04260370779671763,0.094065934065934,0.18077144502014986,0.08538803569428728,006280
28,동아타이어,2017,Q4,경기소비재,0.0,-0.5777940623454624,-0.5787922377104247,0.11126317405095665,-0.5819031641134156,0.094065934065934,0.18077144502014986,-0.04098923351082276,007340
28,일양약품,2017,Q4,헬스케어,0.12430095612278758,0.024901465937530398,0.0,0.05263157894736836,0.0,0.094065934065934,0.18077144502014986,-0.026526373991276164,007570
28,서연,2017,Q4,경기소비재,-0.1671144756605543,0.0017941280191722253,0.0,0.0,0.3211680866131543,0.094065934065934,0.18077144502014986,-0.044521583119631114,007860
28,서흥,2017,Q4,헬스케어,-0.00025751110231818364,-0.14783221185015294,0.0,-0.030726256983240274,0.0,0.094065934065934,0.18077144502014986,0.06068375819570552,008490
28,호텔신라,2017,Q4,경기소비재,0.22507636061213976,0.0,0.0,0.08287292817679548,0.02797265436160945,0.094065934065934,0.18077144502014986,0.2418911230532946,008770
28,한샘,2017,Q4,경기소비재,-0.012244800159810824,-0.00398865048382846,0.0,0.13629002591498485,-0.006917780594200895,0.094065934065934,0.18077144502014986,-0.28225481008002434,009240
28,광동제약,2017,Q4,헬스케어,0.0690218013204262,6.325880979840548e-05,0.0,0.11956521739130443,0.13077654181804266,0.094065934065934,0.18077144502014986,-0.0014642845314028958,009290
28,모토닉,2017,Q4,경기소비재,0.12266584179308465,0.01996894180216624,0.0,0.10611580165430934,0.125,0.094065934065934,0.18077144502014986,0.06820573592469749,009680
28,화신,2017,Q4,경기소비재,-0.14896729014968427,-0.06553673851818576,0.0,-0.028846153846153855,0.0,0.094065934065934,0.18077144502014986,-0.09651558164761077,010690
28,현대위아,2017,Q4,경기소비재,-0.1383933070124657,-0.07955854283066643,0.0,0.013058944302528186,-0.2499323024959167,0.094065934065934,0.18077144502014986,-0.042813546253434476,011210
28,현대모비스,2017,Q4,경기소비재,-0.04294851040502164,-0.02951028876204953,0.0,-0.023569023569023573,0.0,0.094065934065934,0.18077144502014986,-0.03845266523319882,012330
28,에스원,2017,Q4,경기소비재,0.09869281813074865,-0.05320832272078069,0.0,0.07441860465116279,0.0,0.094065934065934,0.18077144502014986,-0.05067779766378799,012750
28,한온시스템,2017,Q4,경기소비재,-0.06939085903204953,-0.08082462222131037,0.0,0.04499917984483881,0.0,0.094065934065934,0.18077144502014986,-0.05204916313831523,018880
28,대교,2017,Q4,경기소비재,0.043758050651445425,-0.050479532183225095,0.0,-0.061851423988665166,0.37582589580896486,0.094065934065934,0.18077144502014986,-0.023176632305907868,019680
