,name,year,quarter,sector,Relative Return,매출액 변화율,부채총계 변화율,이익잉여금 변화율,국제유가 변화율,Label,Code
35,조선내화,2016,Q1,철강_소재,-0.014107790530663095,-0.7505136695741328,0.07141846909051286,-0.0496423098777965,-0.22660852268380383,-0.08654563593707543,000480
35,영풍,2016,Q1,철강_소재,-0.010530866667812892,-0.7713150850682662,0.03338704880846799,0.020470453685395684,-0.22660852268380383,0.06880518513613608,000670
35,동국제강,2016,Q1,철강_소재,0.36240105929683525,-0.7795554809892334,-0.051156947099395,0.0023105779564929207,-0.22660852268380383,-0.005391806288754623,001230
35,세아베스틸,2016,Q1,철강_소재,-0.055986130639948783,-0.7813232371118957,0.060149457884313584,-0.011284597339748736,-0.22660852268380383,0.0023905876431774414,001430
35,고려제강,2016,Q1,철강_소재,0.003293634974785421,-0.7867975479125192,0.06963037198024402,0.006056874680453017,-0.22660852268380383,-0.14269111829559356,002240
35,세아제강,2016,Q1,철강_소재,0.11971865978102944,-0.7909842842646517,-0.015615025970653562,0.009130706533817756,-0.22660852268380383,-0.1667984971551173,003030
35,현대제철,2016,Q1,철강_소재,-0.03988730939015063,-0.7787220018500504,-0.015141261799156536,0.009029430641764424,-0.22660852268380383,-0.11226360628855261,004020
35,삼광글라스,2016,Q1,철강_소재,0.04251725696243771,-0.7715127951350316,0.013100116249494587,0.005003487069095147,-0.22660852268380383,-0.1894427391157933,005090
35,POSCO,2016,Q1,철강_소재,-0.03435313400695214,-0.7747849332762624,-0.0037011038436205457,-0.0009798154618235744,-0.22660852268380383,0.034913861132760265,005490
35,무림P&P,2016,Q1,철강_소재,-0.09006538471920286,-0.7435331640583767,-0.03384182620972653,-0.03161285481972831,-0.22660852268380383,-0.049888667429554875,009580
35,고려아연,2016,Q1,철강_소재,0.013574645662400556,-0.7148124459043945,0.37532190825569245,-0.001572715006051939,-0.22660852268380383,-0.003854981588739842,010130
35,SK텔레콤,2016,Q1,커뮤니케이션서비스,0.032929691692332404,-0.7532638224528367,0.021098523829247595,-0.019388903598981155,-0.22660852268380383,0.003591069211464598,017670
35,제일기획,2016,Q1,커뮤니케이션서비스,-0.0030696829258132045,-0.751569782640028,-0.20120209700157177,-0.036704231450991553,-0.22660852268380383,-0.01956933386482041,030000
35,KT,2016,Q1,커뮤니케이션서비스,0.08138760673378859,-0.7520500837044102,-0.028914902071671023,-0.042185904976548394,-0.22660852268380383,-0.033891037448811286,030200
35,LG유플러스,2016,Q1,커뮤니케이션서비스,0.05310477845096031,-0.7483410339117649,0.006072905692521502,0.0035141188757445985,-0.22660852268380383,-0.018441639005782266,032640
35,SBS,2016,Q1,커뮤니케이션서비스,0.0022630276092094684,-0.7920545904300521,-0.03134637805302054,-0.05714151428463987,-0.22660852268380383,-0.16733052789467118,034120
35,NAVER,2016,Q1,커뮤니케이션서비스,0.06899187330745093,-0.7264888599358551,0.03284415264958662,0.04153727684752839,-0.22660852268380383,0.09810711953182953,035420
35,엔씨소프트,2016,Q1,커뮤니케이션서비스,0.00731353265971452,-0.7253419084353087,0.579970501147965,-0.001459157807492062,-0.22660852268380383,-0.0019713489434424747,036570
35,풍산,2016,Q1,철강_소재,0.07540470075088261,-0.7887936671611601,0.03546238179601069,0.009260713681243926,-0.22660852268380383,0.004758954715684591,103140
35,한국철강,2016,Q1,철강_소재,0.05967102434042673,-0.795442324911996,-0.07734664652398648,0.019695805090834018,-0.22660852268380383,-0.11608336236179134,104700
