,name,year,quarter,sector,Relative Return,영업이익 변화율,이익잉여금 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,매출액 변화율,부채총계 변화율,Label,Code
22,하이트진로,2019,Q2,생활소비재,0.0872777002159705,-2.451313332809943,-0.0878920854988211,0.008919837650565476,0.7528773870799883,0.24456856353846068,-0.01672934742321086,0.2802798329144396,000080
22,CJ,2019,Q2,생활소비재,-0.22322779129095355,-0.8519344699982798,-0.004868252584626087,-0.0036122138302684403,-1.2221882936739483,-0.03970844063190848,-0.29766981456041075,0.0876596259759125,001040
22,대상,2019,Q2,생활소비재,-0.045225165199967235,-0.12380529921548056,0.06559151610804537,0.11112133734988205,0.6230290782069301,0.09291803865894521,0.12220706118341185,-0.016678527527980727,001680
22,오리온,2019,Q2,생활소비재,-0.10415342262919178,-0.9553899173462133,-0.06903521523804668,0.008681741168615309,-0.9407032587837294,-0.8178953119476994,-0.43867130600904636,0.02043666881706442,001800
22,아모레G,2019,Q2,생활소비재,-0.1419193800760003,-1.004567706470975,0.0013689733315693786,0.0014901365615946904,-0.9516026106903327,-0.04657710275221927,-0.36681787899778684,0.3027252659402598,002790
22,남양유업,2019,Q2,생활소비재,-0.03722636073201374,-0.983997288169092,0.020509228010219926,0.06330375332307248,8.321426401810848,0.04790871502192107,-0.09491002480399857,-0.21883060991489223,003920
22,농심,2019,Q2,생활소비재,-0.10368408595835324,-0.8414522122241637,0.0019037648127704365,0.019369633897381666,-0.5607407713223692,-0.03392451703382682,0.0169932151565948,-0.00952486751588151,004370
22,빙그레,2019,Q2,생활소비재,-0.08456857949375865,2.455752095189735,2.0977947743894143,0.016973113005845253,1.935044571137699,0.39200467014781126,0.08304238923886587,-0.14858969059051724,005180
22,롯데칠성,2019,Q2,생활소비재,-0.06691938007600029,1.125163417183376,-0.022721708531054263,-0.005501694686671277,0.6352531655938742,0.1579799958523036,0.042902341124973375,-0.10676315554364323,005300
22,현대그린푸드,2019,Q2,생활소비재,-0.063978033141956,0.1111636513105374,0.017211213136663295,-0.012090807276796012,-0.4395809321375175,-0.019725755613630214,-0.06702400435770217,-0.10379415904414765,005440
22,삼립식품,2019,Q2,생활소비재,-0.22634560958419703,0.6630690028201902,0.0337066373423367,-0.002825082262786549,0.9360523418078206,0.0514458224553207,-0.00895076341404799,-0.009357330657772722,005610
22,크라운제과,2019,Q2,생활소비재,0.02582255540787068,-0.9570481328737149,-0.017105125043759273,-0.0010557617108242212,-1.1662413689864943,-0.5795671509529029,-0.016510343575331432,-0.11345583980642095,005740
22,GS리테일,2019,Q2,생활소비재,0.1682857665271764,6.50696830994386,0.0250063237801621,0.007174155823445272,1.500409837308795,0.10617645777364171,-0.00704193269527198,-0.08304177194964817,007070
22,오뚜기,2019,Q2,생활소비재,-0.06186157660779219,-0.24720049203509997,0.010313424803022553,0.07103521913085764,-0.3554051088491291,-0.05151653578226312,-0.07351684045213147,-0.15989466455750517,007310
22,한국전력,2019,Q2,생활소비재,0.006749821444912256,-1.107723748341718,0.0027948717054413486,0.008465610224145381,-1.0616647594537718,-0.1318175768675739,0.009419456296490658,-0.013779777699707618,015760
22,KT&G,2019,Q2,생활소비재,0.07808061992399971,0.3452142564772116,1.2799589114765397,0.023359390367302613,0.32792269222219006,0.23372067107263006,-0.11357805432736545,-0.11894934333958712,033780
22,무학,2019,Q2,생활소비재,-0.06126094386200852,1.646988701370351,0.012778319449354925,0.005120987555830014,-0.7273071842733736,-0.010571934529720717,-0.06702524816410593,-0.24388159266208032,033920
22,한국가스공사,2019,Q2,생활소비재,-0.00938925959407258,-0.806779213766488,0.002637532083514582,0.007436905257416582,-1.0832165819940591,-0.4537284143269792,-0.062480307905879884,-0.07251407129455897,036460
22,팜스코,2019,Q2,생활소비재,-0.29555632607188115,1.845643467100917,-0.0017772904181991844,-0.007058931217402975,-0.8970138860302542,0.09486866413079009,0.13287312246186134,-0.050135660412831504,036580
22,동원F&B,2019,Q2,생활소비재,-0.06791842099671641,-0.752966465138152,0.20038638418394816,0.0036921058666345985,-0.8005257267015374,-0.13746857685856373,-0.016536509638663044,-0.12204010468434175,049770
22,LG생활건강,2019,Q2,생활소비재,-0.0370114046158776,-0.10346618206901337,0.05765372826312021,0.005245358006858325,-0.1242571950064758,-0.06057333868619763,-0.26285263618292043,-0.07488168674430822,051900
22,에이블씨엔씨,2019,Q2,생활소비재,-0.04448348264010285,-1.1360132535862015,0.01681017583744282,-0.018485384431183083,-2.0771825282734406,0.18903503067183536,0.11866073842572078,-0.10865373807938705,078520
22,아모레퍼시픽,2019,Q2,생활소비재,-0.2904042285608488,-0.3230055937041336,0.024722258602683622,-3.536120216551808e-05,-0.30631818163198765,-0.03773974529825164,-0.16126440847920287,0.2951988671080346,090430
22,CJ제일제당,2019,Q2,생활소비재,-0.13264102956053636,-0.6236591333520718,0.0007959856701260648,-0.02894394397514022,-1.0051550095976574,-0.054927691790670474,-0.06379655035313792,-0.027707190411728727,097950
22,락앤락,2019,Q2,생활소비재,-0.09061253307489035,-0.07611273180838984,-0.00902953264801909,-0.003829079347233977,0.014563645717923013,0.1305125559609508,-0.023205584889072206,-0.15632992721107136,115390
22,이마트,2019,Q2,생활소비재,-0.22989406362030407,-1.066916867736924,-0.006083153706219813,0.0017296546228287024,-1.183967459082921,-0.07127583648750346,-0.05478308199454085,0.018466781913368466,139480
22,삼양사,2019,Q2,생활소비재,-0.09995046815890185,1.6640815422113895,0.06687132202187662,0.017679487082031597,-0.2838918336178241,0.010371892857237164,-0.007263840207656247,-0.09328960723402935,145990
22,한국콜마,2019,Q2,생활소비재,-0.24045787179486455,0.17109264911141664,0.0718018686513977,0.0072840771285702655,0.1398208875371998,0.08447598273985912,-0.16529146634714464,-0.11437845024538403,161890
