,name,year,quarter,sector,Relative Return,영업이익 변화율,이익잉여금 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,매출액 변화율,부채총계 변화율,Label,Code
8,하이트진로,2022,Q4,생활소비재,-0.1655980592687614,-0.7197917538727413,0.043660870690116926,-0.01132933907094602,-1.8706032194121973,-0.06303004997257622,-0.09535946817404928,-0.024821968334735087,000080
8,CJ,2022,Q4,생활소비재,0.30441975423708406,2.1376614948970563,0.0036583103570728692,-0.008030520405196917,4.3611276291525245,0.05711972209123073,0.30776618733785854,-0.13613870129101321,001040
8,대상,2022,Q4,생활소비재,-0.08923692255085477,-0.7954001557956532,0.04412935487793668,-0.03298693252591467,0.7651202583773185,-0.04740834479098843,-0.0665842740122321,-0.042117077353037366,001680
8,오리온,2022,Q4,생활소비재,0.10855591507111939,-0.19310459343529252,0.005013610747107045,0.03978035289763504,-0.26986886976590296,0.03233184670521361,1.5324719787899124,0.011134679133489672,001800
8,아모레G,2022,Q4,생활소비재,0.36847177590264235,-32.69608720422283,0.1017160969475237,0.042376921615041585,-141.48871777387623,0.07926811037255965,-0.16562911265909053,-0.21228938790982174,002790
8,남양유업,2022,Q4,생활소비재,0.5235422488945236,0.530968192579546,-0.04534736664342465,0.012255476621716666,3.3116899916236227,-0.04342257354875434,0.2157716786730135,-0.14136842400622174,003920
8,농심,2022,Q4,생활소비재,0.2016242895254007,1.0400446447513647,0.0237604616585414,0.014723608494296991,0.33527585946457017,0.019043821869767052,-0.00015659640891474425,0.04817080089397604,004370
8,빙그레,2022,Q4,생활소비재,0.06132704440180467,-1.142617706079672,0.07996038940522832,0.0495169484249649,-1.1728136428951776,-0.2668707962055288,0.00874233139498859,0.05721983925373751,005180
8,롯데칠성,2022,Q4,생활소비재,0.11564108964957731,-0.6730020847668907,0.0040115646990470655,0.018313980273676256,-0.9644364836883959,-0.14974042272832733,0.02043147896567099,-0.1154013960664157,005300
8,현대그린푸드,2022,Q4,생활소비재,0.09549891179523978,-0.3026898765828345,0.04003523810020959,0.07013876234070904,-0.022721135483531607,-0.028060673529708646,0.05565294347607308,0.0,005440
8,삼립식품,2022,Q4,생활소비재,-0.020178529963050418,0.31085930694234687,0.045342747673101425,-0.011448642458073532,0.08162211860090718,0.013300088447233405,-0.012975507057683244,0.05611561802100263,005610
8,크라운제과,2022,Q4,생활소비재,0.02591918420730959,2.350758028498844,-0.0958933622042133,-0.04607874302136816,42.58136925749689,0.18879779178375,0.0512968224064847,-0.03870077982092998,005740
8,GS리테일,2022,Q4,생활소비재,0.013185223195090315,-0.05259671956832601,-0.0291979241815018,-0.029509213403292378,-2.6372518329084444,-0.03875415593334941,0.019333175443824846,-0.10480710195193943,007070
8,오뚜기,2022,Q4,생활소비재,0.011826179063082597,-0.31252595549142415,0.05695353699668915,0.13961735031705902,1.8352083421298264,-0.03784446586923562,0.04220977211260246,0.006792620522862752,007310
8,한국전력,2022,Q4,생활소비재,-0.03004031582717491,0.11389259372617078,-0.6392366775685115,0.025637365940627932,0.15567755553960705,-0.021543733789984754,0.13609503793868094,0.05526042307158455,015760
8,KT&G,2022,Q4,생활소비재,0.024287988770526243,-0.26148508007643667,-0.015994091697991597,-0.015764116922174165,-1.135320805013867,-0.05949286382427499,0.11790696998461425,-0.11801050185888873,033780
8,무학,2022,Q4,생활소비재,0.031195378885913425,0.30249374819756714,0.08525206690736553,0.05993235148378173,-2.426717305447454,0.04592929938074364,0.038569229613874434,0.09152075309320146,033920
8,한국가스공사,2022,Q4,생활소비재,-0.2132611802953765,13.19454730929445,0.22492939826979064,0.052017823786621786,-3.5517420963094,0.7091868526707263,0.13405932404688192,-0.043305680653114534,036460
8,팜스코,2022,Q4,생활소비재,-0.02478788675794809,-1.1673671753811046,0.4823365909661792,-0.04836857479899248,-1.8060640743359422,0.08133803290234387,-0.3156435437474314,-0.0454691207593151,036580
8,동원F&B,2022,Q4,생활소비재,0.21799513746955249,-0.45980194053364676,0.2780903092826532,-0.061725844054291934,-0.3718289336829663,-0.18417725518144024,0.01934427799032279,-0.038776095566564445,049770
8,LG생활건강,2022,Q4,생활소비재,-0.04894261119604944,-0.47383126972063183,-0.03359962024588681,-0.05411164307045924,-2.6559184459044207,-0.13385109896724479,-0.31690225785067205,-0.04558158822589467,051900
8,에이블씨엔씨,2022,Q4,생활소비재,0.5345394540583583,2.1345190465369015,-3.524764051759931,0.01710450216409698,-0.9411133449476817,0.010897700626802065,0.049574568602541724,0.34610935191975933,078520
8,아모레퍼시픽,2022,Q4,생활소비재,0.1325842662596099,0.09928240829806234,0.0016297617664817743,0.07569238517471755,-1.1142373311663691,0.06423297266135575,0.19247425917953875,-0.17687754275939044,090430
8,CJ제일제당,2022,Q4,생활소비재,-0.21823746968871954,-0.874364792101205,0.009485486045075708,0.005100015172142092,-0.6608496499579217,-0.13373034600782485,0.020246860057179683,-0.017709560609676888,097950
8,락앤락,2022,Q4,생활소비재,-0.0474207851944138,0.026213828685497376,-0.37620375923308225,-0.04062582392429148,5.392890954934074,-0.050255244440642,-0.23747339660862643,-0.07693829289283696,115390
8,이마트,2022,Q4,생활소비재,0.1889872866589728,-0.2253416382535517,0.04062039192125355,0.01712374563750374,-0.5419451089423695,-0.07919312603554818,0.033453995015568117,-0.22505946038126384,139480
8,삼양사,2022,Q4,생활소비재,0.082510657797629,-0.39093006744763936,0.06920561946952031,0.03303531923560432,0.13437832902145797,-0.05097117885353519,0.0017647733422552214,0.07994251658988119,145990
8,한국콜마,2022,Q4,생활소비재,0.015333532148795119,1.0605403673380263,-0.1288758147195913,-0.019780089268053636,-3.8352387146113234,-0.06586493703633511,0.011052991134195445,0.022101969815024207,161890
8,코스맥스,2022,Q4,생활소비재,0.5162771828443886,-0.7495580760910436,-0.8107467280112755,-0.21596584524504614,-5.306767114113511,0.048097155661867674,0.04002524435008459,0.0021474449505059917,192820
