,name,year,quarter,sector,Relative Return,Relative Return,매출액 변화율,비유동자산 변화율,비유동부채 변화율,영업이익 변화율,이익잉여금 변화율,Label,Code
25,하이트진로,2018,Q3,생활소비재,-0.037858348509401896,-0.037858348509401896,0.009322625068508117,-0.005494126268979604,0.06509937278518274,0.05539764138111525,0.02897530044795049,0.15274857846813358,000080
25,CJ,2018,Q3,생활소비재,-0.07831231994398848,-0.07831231994398848,0.004153715414155323,0.004808694719706352,0.013721652492711067,-0.011584521347804189,0.002320086147986844,0.04888600235897958,001040
25,대상,2018,Q3,생활소비재,0.031081823228511114,0.031081823228511114,0.1070340763486346,-0.008705667760779745,0.010521727962042648,0.13574740742596259,0.033293930257491944,0.17822628547450303,001680
25,오리온,2018,Q3,생활소비재,-0.22787220034605282,-0.22787220034605282,0.04854605330645878,0.011894281022110764,-0.0771484492285407,0.8380870366162474,0.060717868070167214,0.1597081438005444,001800
25,아모레G,2018,Q3,생활소비재,-0.3435860521692574,-0.3435860521692574,0.0016018609889676405,-0.00014354363912028045,0.03030695419111673,-0.5609708151648622,0.00046778447326478734,0.17858040024170735,002790
25,남양유업,2018,Q3,생활소비재,-0.020526340485904515,-0.020526340485904515,0.051541155606738,-0.014982677476017114,0.17563187554441684,8.831337843173817,0.0012973205646689134,0.009899846319882544,003920
25,농심,2018,Q3,생활소비재,-0.12648499963605303,-0.12648499963605303,0.05333329007267418,-0.001701451513010377,-0.020777385452274477,3.83013210683022,0.009342474689993496,0.294723943438938,004370
25,빙그레,2018,Q3,생활소비재,0.15763934308479957,0.15763934308479957,0.12123024164501395,-0.015916134397236603,0.0645381100817839,0.18367665890461526,0.8675365606944703,-0.08361623245774458,005180
25,롯데칠성,2018,Q3,생활소비재,-0.025640579987458598,-0.025640579987458598,0.11889083648002385,-0.007475567508692271,0.001045247282869699,1.2030003176175046,0.012746574131260457,0.3688960782856217,005300
25,현대그린푸드,2018,Q3,생활소비재,-0.04922391636930404,-0.04922391636930404,0.08008244761453853,-0.015511945622496692,-0.05953478958504843,-0.0035431305480182473,0.018807353357264134,0.1812216463379505,005440
25,삼립식품,2018,Q3,생활소비재,0.20402476837371497,0.20402476837371497,0.06554556478315465,0.3167590703082168,0.22524684742063483,-0.14346431739524157,0.37497690821625085,0.0964518735180358,005610
25,크라운제과,2018,Q3,생활소비재,-0.18902789064609732,-0.18902789064609732,1.147544379043361,-0.0005304655137292613,-0.0625744846102062,21.73582520070546,0.01490687311293959,0.15848423141359735,005740
25,GS리테일,2018,Q3,생활소비재,0.06019258328544365,0.06019258328544365,0.059734565557412855,0.016191038111832423,0.002915885553187225,0.35468936013507024,0.029453548764680093,0.08819899459003133,007070
25,오뚜기,2018,Q3,생활소비재,-0.1767609459119993,-0.1767609459119993,0.06215021404762222,0.1100716567690454,0.7211505811004173,0.060998059294937956,0.06158327448729217,0.13088382342724195,007310
25,한국전력,2018,Q3,생활소비재,-0.04047290874591335,-0.04047290874591335,0.23082089875902545,-0.003665873599382752,0.06102667602866596,-2.062007098638998,0.013642632685010314,0.04035828361249591,015760
25,KT&G,2018,Q3,생활소비재,0.005281382130328749,0.005281382130328749,-0.05903638497789754,0.028638561640579763,0.1573386599065385,-0.0014118236203456425,0.44210681884351466,0.029102843513819445,033780
25,무학,2018,Q3,생활소비재,-0.16459768060587687,-0.16459768060587687,-0.1673680594020629,0.002373021372289008,0.16898502298367468,1.5433909542799489,0.0041098424084971,0.10773796275688094,033920
25,한국가스공사,2018,Q3,생활소비재,0.012230012496680633,0.012230012496680633,-0.07607546601275683,-0.005985483320541274,-0.020504765764950195,8.639776658745735,-0.07063684726801911,-0.13604901949163975,036460
25,팜스코,2018,Q3,생활소비재,-0.19096434072908497,-0.19096434072908497,-0.09822507536671976,0.03735130508360318,-0.07590590625037319,-0.17213854091181868,0.023935956747951792,-0.002234169799070644,036580
25,동원F&B,2018,Q3,생활소비재,0.03445945089724343,0.03445945089724343,0.30761512273884395,0.00375199663974346,0.009767858164941856,3.9919427937772722,1.5847974430534815,-0.12486417103557598,049770
25,LG생활건강,2018,Q3,생활소비재,-0.03600238283764674,-0.03600238283764674,0.08355461617332671,0.009531389364648257,0.04035413050238512,0.16471093430076666,0.06159685050934116,0.29500108795104063,051900
25,에이블씨엔씨,2018,Q3,생활소비재,-0.32184519499624836,-0.32184519499624836,-0.1776666998409916,0.15364394906313827,0.12823165240060308,1.9442610576896167,-0.06792705739374894,0.49850101496571625,078520
25,아모레퍼시픽,2018,Q3,생활소비재,-0.33688054724090294,-0.33688054724090294,-0.0218981175285633,0.009476991442993965,0.030918130546734313,-0.3594339192551874,0.01769093817093914,0.19843060344952163,090430
25,CJ제일제당,2018,Q3,생활소비재,0.06722263372675276,0.06722263372675276,0.14287278048093355,0.04557578455146749,0.013968926633044498,1.0100623170434986,0.023291496177520132,-0.08800465940083556,097950
25,락앤락,2018,Q3,생활소비재,-0.03185987342967886,-0.03185987342967886,0.0036991778958697097,-0.016628606303751958,0.018345053247167398,3.171183613856331,-0.006646931130250722,0.23066419477402206,115390
25,이마트,2018,Q3,생활소비재,-0.05974434975189517,-0.05974434975189517,0.16374246787876534,0.01537381310145558,-0.18838429523358702,2.630857827764163,0.05030705001210456,-0.12270823146884084,139480
25,삼양사,2018,Q3,생활소비재,-0.17367837710465983,-0.17367837710465983,-0.03778500256300421,0.025381089691588476,0.007523156232973394,-0.6757066334265405,0.032554029163087916,0.017433889320277385,145990
25,한국콜마,2018,Q3,생활소비재,-0.1618698568030884,-0.1618698568030884,-0.09697066195190984,-0.005039957131429684,-0.39420883380098426,-0.4810073541243355,0.038969996805396256,0.40161624164262316,161890
25,코스맥스,2018,Q3,생활소비재,-0.1366763366685343,-0.1366763366685343,-0.12052048388821479,0.01678882654322078,0.34373063360038647,-0.483472530537325,0.005031933120408283,0.2692854790403307,192820
