,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,비유동부채 변화율,법인세차감전 순이익 변화율,Label,Code
18,하이트진로,2020,Q2,생활소비재,-0.0446657728861653,-0.41825270948982285,0.11600643977193026,0.25483228952238535,0.1317657645870658,-0.24613265477294238,000080
18,CJ,2020,Q2,생활소비재,-0.1269689384985466,-0.41825270948982285,0.0057355844982820425,-0.9378830697842654,-0.6811123722043968,-0.15509078929638534,001040
18,대상,2020,Q2,생활소비재,-0.27923538404857423,-0.41825270948982285,0.03208281506130617,0.06608627905783604,-0.47200456445974937,-0.0956107688888938,001680
18,오리온,2020,Q2,생활소비재,-0.3138914687046589,-0.41825270948982285,0.04545643577955438,0.021003750506474628,-0.963850611838452,-0.106244623528609,001800
18,아모레G,2020,Q2,생활소비재,-0.1954920218115641,-0.41825270948982285,-0.00038416619324632695,-0.002062625612001212,-1.0067526787224497,-0.20948628891499707,002790
18,남양유업,2020,Q2,생활소비재,-0.30531429207768973,-0.41825270948982285,-0.011066878427484994,-0.0028507803170039203,-0.28539494617348204,-0.14968522266609224,003920
18,농심,2020,Q2,생활소비재,-0.11604480348318336,-0.41825270948982285,0.010727759668617054,-0.012073510854176406,-0.49201435423046813,-0.2445679544314452,004370
18,빙그레,2020,Q2,생활소비재,-0.3558246598915814,-0.41825270948982285,3.4036851365432383,0.11038464035270135,4.16582285829649,-0.11754045855149031,005180
18,롯데칠성,2020,Q2,생활소비재,-0.3106751524525341,-0.41825270948982285,0.009506645878278208,0.5143225777809641,-16.667968261829312,-0.13971310350803715,005300
18,현대그린푸드,2020,Q2,생활소비재,-0.24762132839533246,-0.41825270948982285,0.011936416749589451,0.04727384043546112,-0.526519041604357,-0.11535265720144208,005440
18,삼립식품,2020,Q2,생활소비재,-0.3618402881216224,-0.41825270948982285,-0.07236352181272265,-0.008602855930692321,-11.320302271632466,0.02835369520253319,005610
18,크라운제과,2020,Q2,생활소비재,-0.3335905535503235,-0.41825270948982285,-0.0016227767530949677,0.02620721683248628,-1.038607626672347,0.007250828637337864,005740
18,GS리테일,2020,Q2,생활소비재,-0.45561649556391937,-0.41825270948982285,0.024977998301916493,0.001777595023680023,-0.3296516864665532,-0.060562225089484875,007070
18,오뚜기,2020,Q2,생활소비재,-0.14873510765277545,-0.41825270948982285,0.027195091789897985,0.13557851845787283,-0.31230384213983087,-0.10735955595426544,007310
18,한국전력,2020,Q2,생활소비재,-0.34533225014544033,-0.41825270948982285,0.006810070973109594,0.0004504902571427216,-2.2061163083686273,-0.06950989702044662,015760
18,KT&G,2020,Q2,생활소비재,-0.12932151669284642,-0.41825270948982285,1.0438059633733605,0.2750571424675248,0.05977231358192858,-0.052553364108449935,033780
18,무학,2020,Q2,생활소비재,-0.38563195529230704,-0.41825270948982285,0.07187908813170751,-0.003249052767874794,-1.6275860473263062,0.06592425872299756,033920
18,한국가스공사,2020,Q2,생활소비재,-0.2847226055874563,-0.41825270948982285,-0.11853480713684372,-0.004318334340881802,-1.9695906789413586,0.05635921234938011,036460
18,팜스코,2020,Q2,생활소비재,-0.14744586612909205,-0.41825270948982285,0.04242327140684088,0.14533645244628768,-3.6859865303743593,-0.23345666820148905,036580
18,동원F&B,2020,Q2,생활소비재,-0.3920448019939634,-0.41825270948982285,0.30252353085451444,0.1306989427157883,-0.6854388801524818,-0.09283835251008475,049770
18,LG생활건강,2020,Q2,생활소비재,-0.19484384965703985,-0.41825270948982285,0.06838450574244637,0.25793573770785994,0.012665397895250674,-0.0330287161746497,051900
18,에이블씨엔씨,2020,Q2,생활소비재,-0.4017103029593384,-0.41825270948982285,-0.02001830107028202,0.05222705437606434,-0.645507698435331,-0.13230984217333294,078520
18,아모레퍼시픽,2020,Q2,생활소비재,-0.1978963527095429,-0.41825270948982285,0.009625947364984233,-0.02831806971777928,-0.583440712476581,-0.13351138976663313,090430
18,CJ제일제당,2020,Q2,생활소비재,0.06065065583746565,-0.41825270948982285,0.005681209000782506,0.012988338049347181,-0.9229919429533888,-0.1481640444682132,097950
18,락앤락,2020,Q2,생활소비재,-0.19384377272804532,-0.41825270948982285,-0.00677105445959425,-0.013647188028758972,-0.38646402790664436,-0.1238232454367362,115390
18,이마트,2020,Q2,생활소비재,-0.18220162462543427,-0.41825270948982285,0.10935231780068633,-0.041683021766159456,2.7627756484883923,0.27119966292979764,139480
18,삼양사,2020,Q2,생활소비재,0.7021486315459677,-0.41825270948982285,0.034257788637751974,0.008364995101802997,-0.7526825679072905,-0.33733237940155353,145990
18,한국콜마,2020,Q2,생활소비재,-0.04626839410758293,-0.41825270948982285,0.055654966900263725,0.4324645822019977,-0.3003444268874621,-0.13308758578090446,161890
18,코스맥스,2020,Q2,생활소비재,-0.16843584797154068,-0.41825270948982285,0.042019349871467604,0.6130786259971903,-0.5108345138842101,-0.003013340335905848,192820
