,name,year,quarter,sector,Relative Return,국제유가 변화율,영업이익 변화율,이익잉여금 변화율,비유동자산 변화율,부채총계 변화율,매출액 변화율,Label,Code
10,하이트진로,2022,Q2,생활소비재,-0.05541183527418489,0.13207484462760455,0.08027579873853319,0.10988968351355366,-0.00486814847886663,-0.16849693083145334,0.07507877310486655,-0.08268146388369943,000080
10,대림산업,2022,Q2,건설,0.15046715784747647,0.13207484462760455,-0.727788584620631,0.004958758453892376,-0.01057347861440161,-0.05054860669695027,-0.7062160536563455,-0.06144148313487091,000210
10,현대건설,2022,Q2,건설,0.1780879505241215,0.13207484462760455,0.14891439100121695,0.031121789353141027,0.034362932551319725,0.015951550168133544,0.2401630513367652,-0.07986915223403078,000720
10,CJ,2022,Q2,생활소비재,0.014524224541941813,0.13207484462760455,-0.8329166881356315,0.006281080295398311,0.0021656217953611723,-0.1792772536382813,0.05650237465735897,-0.028630712774054167,001040
10,대상,2022,Q2,생활소비재,0.00908591641667051,0.13207484462760455,0.0511964681307826,0.031961079673317405,0.05538075129377629,0.03334131492264092,0.02006316343272041,-0.03113067350765521,001680
10,오리온,2022,Q2,생활소비재,0.11705508667435624,0.13207484462760455,-0.9361239316040989,0.008424818935703682,-0.000968387875192489,-0.5380934819168897,-0.7075019099455933,-0.0074771304231540416,001800
10,KCC,2022,Q2,건설,-0.05072351475880411,0.13207484462760455,1.4208135677810612,0.02804075131072792,0.01891712007476065,0.0286684899112295,0.168135728245687,-0.16544101598368463,002380
10,아모레G,2022,Q2,생활소비재,-0.1529368295026173,0.13207484462760455,-1.1313674333613974,-0.0008303513930537632,0.004279962555753691,-0.46602340002228404,0.05652954876225125,-0.1733895665421122,002790
10,한일시멘트,2022,Q2,건설,-0.074615031078134,0.13207484462760455,-1.0525353106581694,0.03212962944536213,0.005499463557365081,-0.11431736503590151,-0.8856495078718127,-0.060996441415058174,003300
10,남양유업,2022,Q2,생활소비재,0.01619361040473865,0.13207484462760455,-0.07065635162135464,-0.013577851608926994,-0.00872844726875921,-0.04466798102344527,-0.0040177905838105765,0.014653148954756496,003920
10,농심,2022,Q2,생활소비재,0.018852195521839837,0.13207484462760455,-1.1149196008427011,0.002913364690631637,0.00616677624591766,0.05064387902530365,0.027244587449402946,0.055899257977107306,004370
10,빙그레,2022,Q2,생활소비재,-0.056387606328970115,0.13207484462760455,2.347381401914304,2.8791704033515595,-0.009425828886711396,-0.0572641122256059,0.2992065897503786,-0.1316149739804934,005180
10,롯데칠성,2022,Q2,생활소비재,-0.09264071438839692,0.13207484462760455,0.0017402309285061701,0.02603014792888425,0.003930623710673986,0.016563485577994808,0.21099456455603316,-0.08574179890984965,005300
10,현대그린푸드,2022,Q2,생활소비재,-0.033150363955609836,0.13207484462760455,0.4719584105465746,0.017017974307176553,-0.010132513929525966,0.14014680587768846,-0.001592539922026348,-0.11202923652357855,005440
10,삼립식품,2022,Q2,생활소비재,0.08237324862937995,0.13207484462760455,0.5419880860427664,0.041352562883605115,-0.01066706627582703,-0.028183935236996693,0.14575678707866135,-0.15498852896185183,005610
10,크라운제과,2022,Q2,생활소비재,-0.17739734218451125,0.13207484462760455,-0.992505855745447,-0.001920526801375666,-0.000561574948965804,-0.08915063388652489,-0.6520041597578234,-0.13351116239778008,005740
10,GS리테일,2022,Q2,생활소비재,0.03112638205578504,0.13207484462760455,0.7431357974334216,0.02539248880909728,0.01021545907737309,0.04138268685252444,0.08699199469379981,0.1348010876662948,007070
10,오뚜기,2022,Q2,생활소비재,0.08099068262893837,0.13207484462760455,-0.21449969233800725,0.02355430173066453,0.04836815175794418,0.036908521810522954,0.058340443682321386,-0.01628628201500495,007310
10,아이에스동서,2022,Q2,건설,-0.08338352870805033,0.13207484462760455,-0.35445190915214586,0.06260757180497989,0.06733398864240714,-0.05801855109316023,-0.07519644167991779,-0.17891997893335718,010780
10,현대산업,2022,Q2,건설,0.047364277944712,0.13207484462760455,-0.976479530160762,0.001428548479869951,0.019847840501784786,0.0015400163343683992,-0.7263767918558982,-0.14478461117122884,012630
10,한국전력,2022,Q2,생활소비재,0.025871117517250262,0.13207484462760455,-0.36231551569927634,-0.18411115228558828,0.02230283692002999,0.08248058152447268,-0.07240538554126363,-0.11338568967637055,015760
10,삼성엔지니어링,2022,Q2,건설,-0.1105268510769151,0.13207484462760455,0.17039497133420722,0.1606491751843806,0.0031076091452479915,0.21884373342316943,0.10672601590395492,0.24053821165159397,028050
10,KT&G,2022,Q2,생활소비재,0.029769985178088477,0.13207484462760455,0.14708224866233777,1.4072363797534555,0.018152871436163398,-0.1461402580266935,0.14380824290990435,0.15947363058701292,033780
10,무학,2022,Q2,생활소비재,-0.08748334979096431,0.13207484462760455,-0.16964453762464315,-0.03831396737953485,-0.05627712440441901,0.0012893533349402908,0.030787845135615388,-0.244028633674745,033920
10,한국가스공사,2022,Q2,생활소비재,-0.03392703926513722,0.13207484462760455,-0.9272326761628051,-0.03380139856510345,0.010974657982353309,-0.12800264942717432,-0.3813402079235293,-0.1009164621164213,036460
10,팜스코,2022,Q2,생활소비재,-0.09522333458506486,0.13207484462760455,2.0979314585018383,-0.08601704220962403,-0.00422148164974212,0.16670700482531164,0.17482351151847775,-0.2395778161253396,036580
10,대우건설,2022,Q2,건설,-0.04682565404979789,0.13207484462760455,-0.6476620095676797,0.06844089449200785,-0.027333400238723438,-0.003431337614583918,0.08459059924646906,-0.1361040556156733,047040
10,동원F&B,2022,Q2,생활소비재,0.035753471093122914,0.13207484462760455,-0.6108751447272018,0.2501177928804428,-0.006179196755725758,-0.08485877237136241,-0.10361234410626652,-0.16012188083198564,049770
10,LG생활건강,2022,Q2,생활소비재,0.09437621745332392,0.13207484462760455,0.20972732221337265,0.01996000769764672,0.05667864935086553,-0.04405428524557364,0.13283126203462015,-0.13602363629989975,051900
10,한전기술,2022,Q2,건설,0.028502798656669617,0.13207484462760455,-2.032622992076954,0.024980390790592777,-0.0056031144536942135,-0.027221002111134873,0.183696836617115,-0.078908306689952,052690
10,에이블씨엔씨,2022,Q2,생활소비재,-0.20376928896607693,0.13207484462760455,-0.2381053176754151,-0.002817944681468787,0.07013328202932811,-0.03473382367371247,0.11979691051619157,-0.05625954212512729,078520
10,아모레퍼시픽,2022,Q2,생활소비재,-0.19462244117933306,0.13207484462760455,-0.6103124705558683,0.010121355849287417,0.004901759360522284,-0.2012973465388157,-0.08548086417210343,-0.01069919175972248,090430
10,CJ제일제당,2022,Q2,생활소비재,0.0660073367602374,0.13207484462760455,0.09430899325857833,0.013041392303981603,0.0005551195114075202,0.015329232420014938,0.004849154459414251,0.022845638695863126,097950
10,LG하우시스,2022,Q2,건설,-0.02413203606206226,0.13207484462760455,0.6430010070493455,0.05571159445110463,0.01620622563315921,0.01380366023562929,0.11350405769476724,-0.24315714014191733,108670
10,락앤락,2022,Q2,생활소비재,-0.10792438754829758,0.13207484462760455,-2.748013883924254,0.0030309566123205567,-0.002227860380006219,0.0018745923706171563,-0.09559208397613006,-0.16231964321523096,115390
10,이마트,2022,Q2,생활소비재,-0.09212274454057562,0.13207484462760455,-1.2085319305740236,-0.011648940849734335,-0.0035586076071320027,0.003518092836465536,-0.06638543155912258,-0.09853199062615547,139480
10,삼양사,2022,Q2,생활소비재,-0.12848526317521378,0.13207484462760455,1.5603838493572333,0.024929764320274606,-0.028813104892764785,-0.030873408075636655,0.10602633972980091,-0.09071372994517521,145990
10,한국콜마,2022,Q2,생활소비재,-0.052890818263467414,0.13207484462760455,0.5907191760037935,0.02974261812128831,0.01991185200616674,-0.033112450057013354,0.1468004716500404,0.035236756350138676,161890
10,코스맥스,2022,Q2,생활소비재,-0.01890709525701096,0.13207484462760455,0.9282196317382296,0.1635976874703664,0.07120810666103039,-0.07500395238506186,0.09912297617878685,-0.18200805350082053,192820
