Year,Quarter,공시일,sj_div,account_nm,thstrm_dt,thstrm_amount
2024,Q1,20240516,BS,유동자산,2024.03.31 현재,"122,531,976,286"
2024,Q1,20240516,BS,비유동자산,2024.03.31 현재,"243,793,606,466"
2024,Q1,20240516,BS,자산총계,2024.03.31 현재,"366,325,582,752"
2024,Q1,20240516,BS,유동부채,2024.03.31 현재,"149,515,457,823"
2024,Q1,20240516,BS,비유동부채,2024.03.31 현재,"21,150,398,673"
2024,Q1,20240516,BS,부채총계,2024.03.31 현재,"170,665,856,496"
2024,Q1,20240516,BS,자본금,2024.03.31 현재,"48,826,860,000"
2024,Q1,20240516,BS,이익잉여금,2024.03.31 현재,"24,738,803,488"
2024,Q1,20240516,BS,자본총계,2024.03.31 현재,"195,659,726,256"
2024,Q1,20240516,IS,매출액,2024.01.01 ~ 2024.03.31,56424647250
2024,Q1,20240516,IS,영업이익,2024.01.01 ~ 2024.03.31,1287735344
2024,Q1,20240516,IS,법인세차감전 순이익,2024.01.01 ~ 2024.03.31,2056117802
2024,Q1,20240516,IS,당기순이익,2024.01.01 ~ 2024.03.31,1959242843
2024,Q1,20240516,IS,당기순이익(손실),2024.01.01 ~ 2024.03.31,1959242843
2024,Q1,20240516,IS,총포괄손익,2024.01.01 ~ 2024.03.31,1976842016
2024,Q2,20240814,BS,유동자산,2024.06.30 현재,"124,495,042,524"
2024,Q2,20240814,BS,비유동자산,2024.06.30 현재,"251,197,003,281"
2024,Q2,20240814,BS,자산총계,2024.06.30 현재,"375,692,045,805"
2024,Q2,20240814,BS,유동부채,2024.06.30 현재,"158,079,246,338"
2024,Q2,20240814,BS,비유동부채,2024.06.30 현재,"21,394,420,044"
2024,Q2,20240814,BS,부채총계,2024.06.30 현재,"179,473,666,382"
2024,Q2,20240814,BS,자본금,2024.06.30 현재,"48,826,860,000"
2024,Q2,20240814,BS,이익잉여금,2024.06.30 현재,"25,209,263,056"
2024,Q2,20240814,BS,자본총계,2024.06.30 현재,"196,218,379,423"
2024,Q2,20240814,IS,매출액,2024.01.01 ~ 2024.06.30,57177805296
2024,Q2,20240814,IS,영업이익,2024.01.01 ~ 2024.06.30,1027397178
2024,Q2,20240814,IS,법인세차감전 순이익,2024.01.01 ~ 2024.06.30,578575232
2024,Q2,20240814,IS,당기순이익,2024.01.01 ~ 2024.06.30,470459568
2024,Q2,20240814,IS,당기순이익(손실),2024.01.01 ~ 2024.06.30,470459568
2024,Q2,20240814,IS,총포괄손익,2024.01.01 ~ 2024.06.30,499281908
2024,Q3,20241114,BS,유동자산,2024.09.30 현재,"136,434,538,152"
2024,Q3,20241114,BS,비유동자산,2024.09.30 현재,"264,549,243,862"
2024,Q3,20241114,BS,자산총계,2024.09.30 현재,"400,983,782,014"
2024,Q3,20241114,BS,유동부채,2024.09.30 현재,"171,871,639,142"
2024,Q3,20241114,BS,비유동부채,2024.09.30 현재,"30,163,421,205"
2024,Q3,20241114,BS,부채총계,2024.09.30 현재,"202,035,060,347"
2024,Q3,20241114,BS,자본금,2024.09.30 현재,"48,826,860,000"
2024,Q3,20241114,BS,이익잉여금,2024.09.30 현재,"28,066,556,349"
2024,Q3,20241114,BS,자본총계,2024.09.30 현재,"198,948,721,667"
2024,Q3,20241114,IS,매출액,2024.01.01 ~ 2024.09.30,67255071698
2024,Q3,20241114,IS,영업이익,2024.01.01 ~ 2024.09.30,4254436637
2024,Q3,20241114,IS,법인세차감전 순이익,2024.01.01 ~ 2024.09.30,3160652320
2024,Q3,20241114,IS,당기순이익,2024.01.01 ~ 2024.09.30,2857293293
2024,Q3,20241114,IS,당기순이익(손실),2024.01.01 ~ 2024.09.30,2857293293
2024,Q3,20241114,IS,총포괄손익,2024.01.01 ~ 2024.09.30,2771667885
2024,Q4,,BS,유동자산,2024.12.31 현재,"115,150,987,274"
2024,Q4,,BS,비유동자산,2024.12.31 현재,"274,409,255,629"
2024,Q4,,BS,자산총계,2024.12.31 현재,"389,560,242,903"
2024,Q4,,BS,유동부채,2024.12.31 현재,"157,241,037,600"
2024,Q4,,BS,비유동부채,2024.12.31 현재,"30,578,668,377"
2024,Q4,,BS,부채총계,2024.12.31 현재,"187,819,705,977"
2024,Q4,,BS,자본금,2024.12.31 현재,"48,826,860,000"
2024,Q4,,BS,이익잉여금,2024.12.31 현재,"31,422,565,840"
2024,Q4,,BS,자본총계,2024.12.31 현재,"201,740,536,926"
2024,Q4,,IS,매출액,2024.01.01 ~ 2024.12.31,80670908343
2024,Q4,,IS,영업이익,2024.01.01 ~ 2024.12.31,3155721067
2024,Q4,,IS,법인세차감전 순이익,2024.01.01 ~ 2024.12.31,3774763644
2024,Q4,,IS,당기순이익,2024.01.01 ~ 2024.12.31,3298543026
2024,Q4,,IS,당기순이익(손실),2024.01.01 ~ 2024.12.31,3298543026
2024,Q4,,IS,총포괄손익,2024.01.01 ~ 2024.12.31,2221230948
