,code,name,sector,year,quarter,유동자산변화율,비유동자산변화율,자산총계변화율,유동부채변화율,비유동부채변화율,부채총계변화율,자본금변화율,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,법인세차감전 순이익변화율,당기순이익변화율,당기순이익(손실)변화율,전체 주주 수변화율,주주 비율변화율,보유 주식 수변화율,전체 주식 수변화율,보유 주식 비율변화율,접수일자변화율,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,특정 증권 등 소유 비율변화율,특정 증권 등 소유 증감 비율변화율,1인평균급여변화율,기초 소유 주식 수변화율,기초 소유주식 지분율변화율,기말 소유주식 수변화율,기말 소유주식 지분율변화율,발행할 주식 총수변화율,현재까지 발행한 주식 총수변화율,현재까지 감소한 주식의 총수변화율,주식 수 감소변화율,이익 소각변화율,상환주식의 상환변화율,기타변화율,발행주식의 총수변화율,자기주식수변화율,유통주식수변화율,증자주식수변화율,주식액면가액변화율,발행금액변화율,보유 지분율변화율,Relative Return,Label,Code
0,150,Doosan_Corp,기타금융,2024,Q3,0.012902987735249338,0.0026689140665191458,0.00398377215671053,0.03957625016558586,-0.03356570808673642,0.011266936457822174,-0.0,0.00047820790162245164,-0.0007597759747115518,-0.06337635632972272,-0.5109359954514094,-0.7615812577001586,0.4972244279616913,0.4972244279616913,-0.0010438850026268653,0.0,0.0006931491776350773,0.002207429054571719,0.0,0.0,0.16360071335378956,0.8941143581494375,0.1636450157945778,0.8943060070257315,-2.8235742167037614e-05,0.002157179077397764,0.0021827753355908586,0.002418739369438039,0.0029238874375777657,0.0021183154865439535,-0.0006936202276501824,-0.0021296337022407297,0.0027053387190879574,0.006534047299500467,0.0,0.0007666597655838769,0.0012789533980984702,-0.001244353540935883,0.0018112453451506472,0.0032433349274272327,0.0026576744514978934,0.002347016846137806,0.0,0.3950007047817071,0.3950007047817071,000150
1,150,Doosan_Corp,기타금융,2024,Q2,0.12781926290675216,-0.006085550271659468,0.01337574883331405,0.06366195070625791,-0.02137027107148648,0.0324859537647183,-0.0,0.0012274237844323022,0.000517960737378087,-0.12107096181874355,0.4547439021147267,1.3899873776337266,1.3662249083524047,1.3662249083524047,-0.00939941655893306,0.0,0.01248641441635312,0.0032178549224202158,0.0,0.0,-0.3017047208734458,-117.34349305358661,-0.30175292153589295,-129.0,0.00029983307446512786,0.008622051196901181,0.006567155495888155,0.009774822676665185,0.008811449058217957,0.007566818304358902,-0.006706286695153718,-0.017398493532513992,0.004837943509736209,0.011932161114882489,0.0,-0.0020329441902287027,0.007619848253264561,0.00524248606181843,0.008119902492303432,0.002124198806260358,0.009339710831543724,0.008601917742243392,0.0,0.6138203073892234,0.3950007047817071,000150
2,150,Doosan_Corp,기타금융,2024,Q1,-0.1669543156152582,-0.0016298607653995045,-0.0226871114377869,-0.0589468088487235,-0.0975219364757327,-0.07277094454127409,-0.0,0.007741589103934188,0.008458883242011161,0.6892641124301919,3.863689758255348,1.1935685876115754,1.3580647160005355,1.3580647160005355,0.46363142934445345,0.0,0.009195791554084343,0.12855640887036213,0.0,0.0,-0.2413096306103073,0.649258307781553,-0.24102209944751385,0.6785714285714286,0.17004458311566595,0.04059784834773039,0.09180430039813503,0.08131488763114014,0.10614018549118764,0.05413643863595141,0.22119357272206497,0.3194013982702836,0.10377581935972635,0.08927217117321495,0.0,0.1818276497873762,0.034532163950402706,0.005574711364046414,0.04040970676881861,-0.011586668252049792,0.037031335800521314,0.04467343061506179,0.0,-0.2952707955787645,0.6138203073892234,000150
3,150,Doosan_Corp,기타금융,2023,Q4,0.18316706638234204,-0.010875646627577673,0.018812339881735363,0.02351486133041225,0.04313349805623545,0.030637392427127264,-0.0,0.011778553386568857,0.011312003820950434,-1.962351018147904,3.7693834522350493,-2.133175123061313,-1.8763542156995086,-1.8763542156995086,-0.8545428370276338,0.0,-0.015328911696183223,-0.14444458681081196,0.0,0.0,0.4188617316452393,1.1082453789171336,0.4184738955823293,1.10727969348659,-0.1994711529633464,-0.045624286332346164,-0.1025491366873863,-0.0904188030761075,-0.12127839390580397,-0.05887194352325853,-0.2668832149354252,-0.43509404021474407,-0.11679924557914467,-0.10982726036062829,0.0,-0.2125666694805437,-0.03606545665841976,-0.00037140159889959,-0.043623579605321705,0.01868316786375035,-0.04124584842362333,-0.047108473630287584,0.0,0.2807863441068099,-0.2952707955787645,000150
4,150,Doosan_Corp,기타금융,2023,Q3,-0.11695202334656263,-0.019620124704323283,-0.03339766075329509,-0.10490845088814615,-0.08509017979901912,-0.0976302918031815,-0.0,0.0031808135531959936,0.0035865908306648153,0.47052952339666443,0.8043993198978729,0.8654280605449347,0.860471135822532,0.860471135822532,0.006150630415165614,0.0,0.03172017726946086,-0.017230107079624135,0.0,0.0,0.13216827553354216,0.15025771663518572,0.13270637408568442,0.1470588235294118,0.00889802725667821,-0.0019533321703206763,-0.006917428507794199,0.0011201071737855228,-0.007981845550589561,-0.004711657085274545,0.0077378666931997575,0.00869924725369109,-0.01698277463890774,-0.05991676383913114,0.0,-0.005291976376996965,0.006415627794196133,0.03548055537488881,3.503387701930816e-05,-0.014445513461609716,-0.00633110921248714,-0.0007763672246487996,0.0,-0.12121228960672698,0.2807863441068099,000150
5,150,Doosan_Corp,기타금융,2023,Q2,0.1317523495164764,0.015273448403388623,0.033624705825406886,-0.1941514736794414,0.2968335651956906,0.0495665371177344,-0.0,0.02228870251672177,0.02420064369543251,0.05801525197965607,-0.14976464075590123,-34.53970112795444,23.088896360906723,23.088896360906723,0.022790864016448364,0.0,0.035154731686641516,0.02458958589722615,0.0,0.0,-0.4479083653665852,3.7895544178376865,-0.4481883607363413,3.790826946701154,0.02757609631491298,0.02992550012246431,0.02777533702585433,0.027126843861947636,0.025664697301332584,0.02892068902287981,0.0181698378725087,0.008959688463118565,0.02513984096184163,0.02415874651962191,0.0,0.021213720311770823,0.03056095482274046,0.032509046754386595,0.030132241561652062,0.011507986161063077,0.02831968584396305,0.026029806065761774,0.0,0.07864493781632614,-0.12121228960672698,000150
6,150,Doosan_Corp,기타금융,2023,Q1,0.0020580810780245207,-0.0010508054669906564,-0.0005597153621810236,-0.20321459407326414,0.11851688764380963,-0.018658805086528396,-0.0,0.009570507622682523,0.009840280730521789,-0.06844201948048334,1.9150127389535998,0.9730071641519248,1.0454354316354615,1.0454354316354615,0.031176690526506734,0.0,-0.21832972049330635,0.11935953527689969,0.0,0.0,0.011869342408379113,0.03745087479440323,0.011868402637418396,0.03751343415166153,0.09260391773661669,0.010554810449869723,0.045584009169989725,-0.10227071550542277,-0.04876454449456591,0.03203330168743479,0.18978434557212198,0.29071155802466864,0.09683111105403608,0.12884852361219146,0.0,0.16186440652871847,-0.0020457408250100784,-0.07122532695357298,0.011995756037268435,-0.0015858457640676171,-0.01175146408189165,-0.011850480867322322,0.0,-0.004762963475152865,0.07864493781632614,000150
7,150,Doosan_Corp,기타금융,2022,Q4,0.2964128762742888,0.0029227595373084725,0.06456062023191789,0.21995368189476672,0.0598674370105341,0.13551175658268122,-0.0,0.02054926205104246,0.018261523370401767,0.21619378518229537,1.7111753905195288,1.4466446370663553,1.401885273704368,1.401885273704368,-0.024954885511975222,0.0,0.2694663442045422,-0.09848359788986172,0.0,0.0,-0.007685300140121143,-0.1119411159125494,-0.007687373493364902,-0.11225926820778165,-0.05142033718568584,0.05951679026445256,0.011729915146429515,0.15727876732388557,0.10502110611027671,0.03124197082852842,-0.2269626793993722,-0.47802174599864977,-0.059687041401772056,-0.1059521912785939,0.0,-0.17183042218501776,0.07248683470268469,0.1440234101407154,0.05648197363921015,0.022181540731669447,0.07766939854126875,0.07542456444854628,0.0,0.23248859387923604,-0.004762963475152865,000150
8,150,Doosan_Corp,기타금융,2022,Q3,-0.3435324094183281,0.08036067819292292,0.015099546463954172,0.08378523131042814,0.13225393477488445,0.11000685147322042,-0.0,-0.05664330520026328,-0.05856229340504937,-0.15929937050327303,0.5563839335626599,-3.934922064396173,-4.247269577918033,-4.247269577918033,0.0144926484037744,0.0,-0.017338098658276735,0.009292897558494495,0.0,0.0,0.005053583532919403,0.2553040749975317,0.005048932021030628,0.25559758128206256,-0.008134243315944145,0.005880214990739874,0.007664492018855218,-0.0005929655499736786,0.0076856045892513825,0.0051704064435658115,-0.016185812107677666,-0.025632769034798386,0.013347230183577419,0.06141207231327073,0.0,-0.002139782537841084,-0.005143102621991025,-0.03638725864201087,0.0015909884792242313,-0.012208102058707926,0.00584577342666015,-0.0013517415874269023,0.0,-0.17416914717588708,0.23248859387923604,000150
9,150,Doosan_Corp,기타금융,2022,Q2,-0.09464362339587695,-0.014187148863769483,-0.025794871894208926,0.11888327390865072,-0.24835081722161267,-0.04788712377705706,-0.0,-0.011043541258800804,-0.009279818119856342,-0.008854509259043963,-1.7759226647659907,-1.0965622982848697,-0.2104493820522162,-0.2104493820522162,-0.014269991577608776,0.0,-0.01581807762464016,-0.01733948121600326,0.0,0.0,-0.011180868796967225,-0.05537704163640411,-0.011179289217982058,-0.05543191207303666,-0.01527697238663328,-0.018636628538232447,-0.017889737827460506,-0.015910243137290392,-0.01623697518933609,-0.018392563581865584,-0.00880719972695232,-0.0011975375215060868,-0.01680747481982392,-0.025036235234889404,0.0,-0.013104462110660409,-0.01785021344413784,-0.013873904580352647,-0.018711321175025386,-0.002674655103735546,-0.017876527389230512,-0.015369509249056446,0.0,-0.06810196658570933,-0.17416914717588708,000150
