,name,year,quarter,sector,Relative Return,유동부채 변화율,법인세차감전 순이익 변화율,소비자물가지수 변화율,국제유가 변화율,Label,Code
23,조선내화,2019,Q1,철강_소재,0.15370104598455664,-0.003174867306064977,0.24549590956173994,-0.6874179652905958,-0.06709658363690052,-0.032241960721161575,000480
23,영풍,2019,Q1,철강_소재,-0.08245068496575361,-0.15463777927404,69.33224153823386,-0.6874179652905958,-0.06709658363690052,-0.08416705786724016,000670
23,동국제강,2019,Q1,철강_소재,-0.07237068239435014,-0.03432736778137091,-0.9839510990402204,-0.6874179652905958,-0.06709658363690052,-0.028156933418816796,001230
23,세아베스틸,2019,Q1,철강_소재,-0.04389706915942038,0.07805357786445666,-1.6240865787231749,-0.6874179652905958,-0.06709658363690052,-0.07357204114042606,001430
23,고려제강,2019,Q1,철강_소재,0.04778805123656764,0.1341028173250165,0.4070541520909763,-0.6874179652905958,-0.06709658363690052,-0.008819440247763322,002240
23,세아제강,2019,Q1,철강_소재,0.0487535197476751,1.2347549349279507,-1.1292236007615535,-0.6874179652905958,-0.06709658363690052,0.033505950736854154,003030
23,현대제철,2019,Q1,철강_소재,-0.022434219715926434,-0.016345865696747786,-0.037470297514159534,-0.6874179652905958,-0.06709658363690052,-0.08393815941872329,004020
23,삼광글라스,2019,Q1,철강_소재,0.05771197911448292,0.03739937209728117,-0.775428190719519,-0.6874179652905958,-0.06709658363690052,-0.06402734922767124,005090
23,POSCO,2019,Q1,철강_소재,-0.02359553820533923,0.06887478355698562,-2.169687461459424,-0.6874179652905958,-0.06709658363690052,-0.07847400192473977,005490
23,무림P&P,2019,Q1,철강_소재,0.01099573197489482,-0.037633168326054345,0.14890521995907657,-0.6874179652905958,-0.06709658363690052,-0.18701741929168655,009580
23,고려아연,2019,Q1,철강_소재,-0.035777131593321077,0.03682011639158489,0.6394009740626272,-0.6874179652905958,-0.06709658363690052,0.08004593784307486,010130
23,풍산,2019,Q1,철강_소재,-0.06892994621165294,0.1137607970872101,57.90129933780113,-0.6874179652905958,-0.06709658363690052,-0.12881726061549933,103140
23,한국철강,2019,Q1,철강_소재,-0.00465644193814866,-0.12286652772551487,0.15557233985954588,-0.6874179652905958,-0.06709658363690052,-0.10686783368424771,104700
