,name,sector,year,quarter,Relative Return,비유동부채변화율,자본총계변화율,비유동자산변화율,이익잉여금변화율,영업이익변화율,Label,Code
29,Doosan_Corp,Conglomerate,2017,Q2,-0.18416110369502764,-0.08522753485624879,-0.020743347516379185,-0.033209887626210355,-0.028523829431936765,0.5130205440367384,0.1504914192636927,000150
29,DL_Holdings,Conglomerate,2017,Q2,-0.15722850962966564,-0.1381359229481698,-0.002287779708479043,-0.037620731154822895,-0.0009652623904323754,-0.7548838990648417,-0.007322158991907302,000210
29,Dong-A_Socio_Holdings,Conglomerate,2017,Q2,-0.24635481878269816,0.026457968880553184,0.0032794216517493258,-0.0022242550083153567,0.00799254163365637,1.10712295298769,-0.09247494484333219,000640
29,Hanwha_Corp,Conglomerate,2017,Q2,-0.067673562972071,-0.12195346297867804,-0.023648253427877908,0.000736115125978043,-0.03583184257602867,-0.33188012769901487,0.20921044841509479,000880
29,CJ_Corp,Conglomerate,2017,Q2,-0.15872093368045864,0.9234042174282954,-0.0016415527122002338,-6.742038822782348e-07,-0.0031935988091149614,0.836325297712728,-0.018375548318126406,001040
29,LG_International,Conglomerate,2017,Q2,0.011580751052465477,0.08555743429261997,-0.02480621296488672,-0.0113795865955999,-0.008431165992086154,1.2171829298845502,-0.15207160286695648,001120
29,Orion_Corp,Agriculture_&_Food,2017,Q2,-0.05259027654598639,-47.92166337625026,1.2931706250082364,-1.165631959954108,-3.6149592305155203,-0.2867179953906869,0.08182808744303689,001800
29,LG_Corp,Conglomerate,2017,Q2,0.09606754527810608,-0.02549506125937895,-0.004024214623509215,-0.015653001633376018,-0.0057647216189846695,0.9007536404784194,-0.009432039254819807,003550
29,Namyang_Dairy_Products,Agriculture_&_Food,2017,Q2,0.0762533971825936,0.09662522282409203,-0.003351428038886217,-0.05339397829551418,-0.003240749186000036,0.11850397060452522,-0.21271504178098366,003920
29,Hansol_Holdings,Conglomerate,2017,Q2,-0.1428654724157447,-0.042930182618503565,-0.003108264250425208,4.9873769490837994e-05,-0.007743283703903758,0.5966066305041164,-0.059541131064308805,004150
29,Nongshim,Agriculture_&_Food,2017,Q2,-0.18792640683212014,0.11474294815587871,-0.009380309921189545,-0.03286657001082993,-0.009831763806827043,0.3950029615563534,0.01380624022018892,004370
29,Binggrae,Agriculture_&_Food,2017,Q2,-0.008130145158635652,0.17043401869136499,-0.002549692879849408,-0.0009996270025556253,-0.37999964719396795,-2.7336904914440185,-0.10451504178098364,005180
29,Hyundai_Green_Food,Agriculture_&_Food,2017,Q2,-0.05223038098073604,0.036577105062885584,-0.028659745733488506,-0.030483046298233063,-0.020599854500151782,0.010416110060238126,0.01642308378255518,005440
29,SPC_Samlip,Agriculture_&_Food,2017,Q2,0.21231979030144182,0.09351265187611224,-0.056580540885529995,-0.044315067362157734,-0.10340468706494432,-0.6192334251613347,-0.2843269665508916,005610
29,Crown_Confectionery,Agriculture_&_Food,2017,Q2,0.08927821370511084,-0.007827908401027095,0.00469905544464444,0.003660246041658599,0.00031474532683695156,0.83334299375836,0.0,005740
29,LS_Corp,Conglomerate,2017,Q2,0.011898906445343999,0.003401852505394931,-0.0,0.0005732458885194802,0.0010804249464596571,-0.0,0.02453135938817967,006260
29,Ottogi,Agriculture_&_Food,2017,Q2,0.05934328438375942,0.0029427882710244546,-0.03267763773185561,-0.026289184850993852,-0.033061465451725836,-0.47497970984782745,-0.07342480463900644,007310
29,Muhak,Agriculture_&_Food,2017,Q2,-0.07527611762694694,-0.6751545243960819,-0.03175050657416101,0.15581735639628902,-0.03282397069739895,0.47821191249838846,-0.07708745469408815,033920
29,SK_Holdings,Conglomerate,2017,Q2,-0.027685302644827617,-0.05917078243784135,-0.0032399018793460854,-0.00245687245800541,-0.0038412601713078143,0.8728410279052796,0.027237659299448533,034730
29,Farmsco,Agriculture_&_Food,2017,Q2,0.0033085262213416733,-0.02092472693364189,-0.01194001438177894,0.00010532582194677786,-0.018411618773277683,0.20334182985518123,-0.06839371825157188,036580
29,Dongwon_F&B,Agriculture_&_Food,2017,Q2,0.09245412366544485,-2.5994713392921813,-0.002030463672553884,-0.2927927660094083,-0.0,0.875812454958033,-0.04875150102457162,049770
29,Halla_Holdings,Conglomerate,2017,Q2,0.026535476575951608,0.14666201510683008,-0.11579953347211247,-0.039613447135959046,-0.15210991289404197,0.1669863106573558,-0.15209907539442902,060980
29,GS_Holdings,Conglomerate,2017,Q2,0.014677096860429034,-0.4123923802855005,-0.005087743364620145,-0.0282010643974282,-0.00782412046442782,0.35507742055842295,0.054383645462227084,078930
29,Samyang_Foods,Agriculture_&_Food,2017,Q2,-0.16141870983795045,-0.005245672990340067,-0.009355014615403778,-0.009517462657254283,-0.050134419760023974,0.24895676107608988,-0.04669411732469238,145990
