,code,name,sector,year,quarter,유동자산변화율,비유동자산변화율,자산총계변화율,유동부채변화율,비유동부채변화율,부채총계변화율,자본금변화율,이익잉여금변화율,자본총계변화율,매출액변화율,영업이익변화율,법인세차감전 순이익변화율,당기순이익변화율,당기순이익(손실)변화율,주주 수변화율,전체 주주 수변화율,주주 비율변화율,보유 주식 수변화율,전체 주식 수변화율,보유 주식 비율변화율,접수일자변화율,특정 증권 등 소유 수변화율,특정 증권 등 소유 증감 수변화율,특정 증권 등 소유 비율변화율,특정 증권 등 소유 증감 비율변화율,1인평균급여변화율,기초 소유 주식 수변화율,기초 소유주식 지분율변화율,기말 소유주식 수변화율,기말 소유주식 지분율변화율,Relative Return,Label,Code
0,150,Doosan_Corp,Conglomerate,2024,Q3,0.012902987735249338,0.0026689140665191458,0.00398377215671053,0.03957625016558586,-0.03356570808673642,0.011266936457822174,-0.0,0.00047820790162245164,-0.0007597759747115518,-0.06337635632972272,-0.5109359954514094,-0.7615812577001586,0.4972244279616913,0.4972244279616913,-0.002596297519976032,-0.0010438849997003175,0.0,0.00069314921323127,0.0022074290531801655,0.0,0.0,0.16360071338822502,0.8941143581372318,0.1636450158290199,0.894306007013538,-2.8235735265447204e-05,0.0021571790926445678,0.002182775345201171,0.00241873938397974,0.0029238874477870436,0.3950007047817071,0.3950007047817071,000150
1,150,Doosan_Corp,Conglomerate,2024,Q2,0.12781926290675216,-0.006085550271659468,0.01337574883331405,0.06366195070625791,-0.02137027107148648,0.0324859537647183,-0.0,0.0012274237844323022,0.000517960737378087,-0.12107096181874355,0.4547439021147267,1.3899873776337266,1.3662249083524047,1.3662249083524047,-0.011483773454189272,-0.009399416548371065,0.0,0.012486414540557322,0.003217854917419327,0.0,0.0,-0.3017047208734458,-117.34349305358661,-0.30175292153589295,-129.0,0.00029983311482995045,0.008622051253531993,0.006567155534596858,0.009774822735015287,0.008811449099651036,0.6138203073892234,0.3950007047817071,000150
2,150,Doosan_Corp,Conglomerate,2024,Q1,-0.1669543156152582,-0.0016298607653995045,-0.0226871114377869,-0.0589468088487235,-0.0975219364757327,-0.07277094454127409,-0.0,0.007741589103934188,0.008458883242011161,0.6892641124301919,3.863689758255348,1.1935685876115754,1.3580647160005355,1.3580647160005355,0.4650042209132311,0.4636314293304665,0.0,0.009195789752288408,0.12855640894416753,0.0,0.0,-0.2413096306103073,0.649258307781553,-0.24102209944751385,0.6785714285714286,0.17004458270086786,0.040597847579671664,0.09180429991330841,0.0813148868704,0.10614018496824817,-0.2952707955787645,0.6138203073892234,000150
3,150,Doosan_Corp,Conglomerate,2023,Q4,0.18316706638234204,-0.010875646627577673,0.018812339881735363,0.02351486133041225,0.04313349805623545,0.030637392427127264,-0.0,0.011778553386568857,0.011312003820950434,-1.962351018147904,3.7693834522350493,-2.133175123061313,-1.8763542156995086,-1.8763542156995086,-0.8578095208497101,-0.8545428369697765,0.0,-0.015328909858702833,-0.14444458689953166,0.0,0.0,0.4188617316452393,1.1082453789171336,0.4184738955823293,1.10727969348659,-0.19947115237290114,-0.045624285508092166,-0.10254913610796779,-0.09041880218728138,-0.12127839325944767,0.2807863441068099,-0.2952707955787645,000150
4,150,Doosan_Corp,Conglomerate,2023,Q3,-0.11695202334656263,-0.019620124704323283,-0.03339766075329509,-0.10490845088814615,-0.08509017979901912,-0.0976302918031815,-0.0,0.0031808135531959936,0.0035865908306648153,0.4705295242610432,0.8043993198978729,0.8654280605449347,0.860471135822532,0.860471135822532,0.01943131073308557,0.006150630339578078,0.0,0.031720176950640444,-0.0172301070943639,0.0,0.0,0.13216827553354216,0.15025771663518572,0.13270637408568442,0.1470588235294118,0.008898027202786762,-0.0019533323154299342,-0.006917428601692421,0.0011201070353463738,-0.007981845651995556,-0.12121228960672698,0.2807863441068099,000150
5,150,Doosan_Corp,Conglomerate,2023,Q2,0.1317523495164764,0.015273448403388623,0.033624705825406886,-0.1941514736794414,0.2968335651956906,0.0495665371177344,-0.0,0.02228870251672177,0.02420064369543251,0.05801525254747597,-0.14976464075590123,-34.53970112795444,23.088896360906723,23.088896360906723,0.027345508574330823,0.02279086405313635,0.0,0.03515473193588392,0.024589585898920574,0.0,0.0,-0.4479083655548888,3.7895544194090225,-0.448188360924602,3.790826948273494,0.027576096409391737,0.029925500228930257,0.027775337099521846,0.02712684398347398,0.025664697383758206,0.07864493781632614,-0.12121228960672698,000150
6,150,Doosan_Corp,Conglomerate,2023,Q1,0.0020580810780245207,-0.0010508054669906564,-0.0005597153621810236,-0.20321459407326414,0.11851688764380963,-0.018658805086528396,-0.0,0.009570507622682523,0.009840280730521789,-0.06844202158344515,1.9150127389535998,0.9730071641519248,1.0454354316354615,1.0454354316354615,0.012161436544871784,0.031176690533592732,0.0,-0.21832972261173555,0.11935953535639943,0.0,0.0,0.01186934243687876,0.03745087544487857,0.011868402665840216,0.0375134348023507,0.09260391725112571,0.010554809704607093,0.04558400868510315,-0.10227071638883123,-0.0487645450823353,-0.004762963475152865,0.07864493781632614,000150
7,150,Doosan_Corp,Conglomerate,2022,Q4,0.2964128762742888,0.0029227595373084725,0.06456062023191789,0.21995368189476672,0.0598674370105341,0.13551175658268122,-0.0,0.02054926205104246,0.018261523370401767,0.21619378727484406,1.7111753905195288,1.4466446370663553,1.401885273704368,1.401885273704368,0.0052176846210603145,-0.0249548855276871,0.0,0.2694663456265739,-0.09848359801573547,0.0,0.0,-0.007685300256488281,-0.11194111729181233,-0.007687373609596815,-0.11225926958805754,-0.05142033647983024,0.059516791082610765,0.011729915736507834,0.15727876811764463,0.10502110669965992,0.23248859387923604,-0.004762963475152865,000150
8,150,Doosan_Corp,Conglomerate,2022,Q3,-0.3435324094183281,0.08036067819292292,0.015099546463954172,0.08378523131042814,0.13225393477488445,0.11000685147322042,-0.0,-0.05664330520026328,-0.05856229340504937,-0.15929937089473367,0.5563839335626599,-3.934922064396173,-4.247269577918033,-4.247269577918033,0.003433757246720237,0.014492648397576136,0.0,-0.017338098676859204,0.009292897544630807,0.0,0.0,0.005053583564618158,0.2553040754891339,0.0050489320526749815,0.255597581773753,-0.008134243350363057,0.005880214997486144,0.007664492017261604,-0.0005929655607537221,0.00768560458249723,-0.17416914717588708,0.23248859387923604,000150
9,150,Doosan_Corp,Conglomerate,2022,Q2,-0.09464362339587695,-0.014187148863769483,-0.025794871894208926,0.11888327390865072,-0.24835081722161267,-0.04788712377705706,-0.0,-0.011043541258800804,-0.009279818119856342,-0.008854509804759658,-1.7759226647659907,-1.0965622982848697,-0.2104493820522162,-0.2104493820522162,-0.015053340548399463,-0.014269991620600386,0.0,-0.015818077901053718,-0.01733948121593243,0.0,0.0,-0.011180868760778617,-0.05537704153085499,-0.011179289181817875,-0.05543191196752906,-0.015276972482086482,-0.01863662865789273,-0.017889737908733938,-0.015910243266061608,-0.01623697527792145,-0.06810196658570933,-0.17416914717588708,000150
