,name,year,quarter,sector,Relative Return,금리 변화율,이익잉여금 변화율,국제유가 변화율,자본총계 변화율,유동자산 변화율,유동부채 변화율,Label,Code
25,현대중공업,2018,Q3,중공업,0.3062073080562547,-0.09246405552800974,-0.00011146621582314165,0.009709172259507959,-0.0002056064614960329,-0.010995192455750646,-0.030873073365781933,-0.11371797594043706,009540
25,삼성중공업,2018,Q3,중공업,0.23118891217693166,-0.09246405552800974,-0.027063170833706574,0.009709172259507959,-0.012227767347028018,-0.021708067233147,-0.03240656129685704,0.10917394975537703,010140
25,현대미포조선,2018,Q3,중공업,0.1233516403864606,-0.09246405552800974,0.02021375822497995,0.009709172259507959,0.016631224173055292,0.02897104712292431,-0.141747804500584,0.18480418478697624,010620
25,한화테크윈,2018,Q3,중공업,0.534406571535166,-0.09246405552800974,0.0765107598012762,0.009709172259507959,-0.010043088810432255,0.19075833394575636,0.04838157455374703,0.02421419284030474,012450
25,현대엘리베이,2018,Q3,중공업,-0.07025630912854537,-0.09246405552800974,0.023947205355936863,0.009709172259507959,0.006118199969906479,-0.04902044483162804,0.1141322044460591,0.010336102474942824,017800
25,두산중공업,2018,Q3,중공업,-0.1643069765132048,-0.09246405552800974,-0.010128420492854784,0.009709172259507959,-0.005361223449519059,0.0015274804255969165,-0.1558609060003595,-0.32287417734015567,034020
25,대우조선해양,2018,Q3,중공업,0.39167701399665333,-0.09246405552800974,0.7279065565892189,0.009709172259507959,0.040306143942872685,0.0658495146951068,0.042362128293258694,-0.2075419310637293,042660
25,두산인프라코어,2018,Q3,중공업,-0.07730299905924186,-0.09246405552800974,0.10717485613866451,0.009709172259507959,0.011517026002760167,0.10449518960741644,0.06337495476018828,-0.18047095379706485,042670
25,현대로템,2018,Q3,중공업,-0.11820362023949994,-0.09246405552800974,-0.0583246707520475,0.009709172259507959,-0.02178644481429559,0.04898588629230671,0.15496540201104914,-0.010311527781692564,064350
25,두산엔진,2018,Q3,중공업,0.3435941696690654,-0.09246405552800974,-0.1937445340098033,0.009709172259507959,-0.025158002393217638,-0.2820004000919879,-0.18939612643915527,0.07121656273738207,082740
25,한진중공업,2018,Q3,중공업,-0.24054000229865058,-0.09246405552800974,0.04957734971144645,0.009709172259507959,-0.07762754370352942,0.027706353238577952,-0.025265284275760247,-0.39247138161461015,097230
