,name,sector,year,quarter,영업이익변화율,이익잉여금변화율,매출액변화율,부채총계변화율,자본총계변화율,Relative Return,전체 주식 수변화율,주식액면가액변화율,1인평균급여변화율,증자주식수변화율,Label,Code
21,Yuhan_Corporation,제약,2019,Q2,0.9653662449537377,-0.0029161451368397984,-0.04051393802760406,0.31881083531265986,0.0019108378606543797,0.11530193030160116,-0.02459367853208483,0.11226937800499848,0.038802679925914574,-0.022525800458919276,0.026310996372444082,000100
21,Ildong_Pharmaceutical,제약,2019,Q2,0.8536639387458103,-0.0025224600783222417,0.40488508920428246,0.04632718489444143,0.0006914995487629083,-0.11037221640146783,0.0063328837276341865,-0.008925705949147433,-0.019207414710314064,-0.01895508472270735,0.027530966707195258,000230
21,Bukwang_Pharmaceutical,제약,2019,Q2,-0.7281450485400882,0.03386939604636474,-0.14777131288548206,-0.010496655715880099,0.18892053570465406,-0.29487184896336216,0.1197104059648405,0.10635303088238424,0.10529425639769585,0.1532888686721452,-0.07805276056560125,003000
21,Youngjin_Pharmaceutical,제약,2019,Q2,-1.0459819846963687,-0.304818044700468,-0.11531336611967724,-0.05993066781976086,-0.03048025961877565,0.058295474253877884,-0.030441767877479542,-0.03912359529480214,-0.028713088101927964,-0.11365012617704973,-0.23202555689133875,003520
21,GC_Biopharma,제약,2019,Q2,-60.58761537560694,0.0012874629259694848,-0.2861335072379463,-0.08091909585322354,0.0016048364273703042,0.012642396050882874,-0.010570567241240392,-0.05252160050098009,-0.02704294800294016,-0.05252160050098009,-0.1559009894172903,006280
21,Ilyang_Pharmaceutical,제약,2019,Q2,0.36622052610795597,0.12270476903649363,0.07116924593747853,0.013097821464604364,0.006036133545888167,-0.015561575068250698,0.020335822569818696,0.010290497006213317,0.011854270043188064,0.010176962848874038,-0.09987829239113308,007570
21,Kwang_Dong_Pharmaceutical,제약,2019,Q2,-0.14882452320482842,-0.020624494693487483,-0.10005261603607951,0.001759191617249578,-0.03362733761839576,-0.03969795228003149,-0.02990102756944557,0.0,-0.025737885500545232,0.0,0.08251928121681518,009290
21,Daewoong_Pharmaceutical,제약,2019,Q2,-0.676518195016824,-0.026809210254205462,-0.10629615503391499,0.006319467349120589,-0.022849278398113126,-0.08143655131753819,0.05176033091901977,-0.08104317570417319,-0.03395240189894233,-0.08104317570417297,-0.19244189500835499,069620
21,Hanmi_Pharmaceutical,제약,2019,Q2,-1.3198930105200852,-0.11086726663333946,-0.05145128089818751,-0.025660410570238712,-0.019652014547834273,-0.06390525350047492,0.03976992043101779,1.360566093740796,-0.00012296309471082623,-0.042429669837790396,-0.10489977646129968,128940
21,Dong-A_ST,제약,2019,Q2,0.5183111019875508,-0.06895373180719422,-0.06262077718619707,-0.0720484387616609,-0.014046893403864003,-0.1273734382187521,-0.03332077081068596,-0.006897821753254263,-0.006792756316736259,0.07389992465373385,0.06722464540604192,170900
21,Jongkundang,제약,2019,Q2,-0.13702547209636795,-0.08380770085757194,-0.13895917520584344,-0.044200876042124415,-0.027997621653282234,-0.049805676802903265,-0.05675017323295228,-0.04283437956288094,-0.04307228687542297,-0.04539808858115646,-0.10156766076945091,185750
