,name,sector,year,quarter,영업이익변화율,이익잉여금변화율,매출액변화율,부채총계변화율,자본총계변화율,Relative Return,전체 주식 수변화율,주식액면가액변화율,1인평균급여변화율,증자주식수변화율,Label,Code
8,Yuhan_Corporation,제약,2022,Q3,0.5847878722024502,-0.002500101134134569,0.09374378710583886,0.12468595199066979,0.0012218882853022306,0.11819428013486125,-0.03147793748745897,0.055840816246119473,0.013262147310048045,-0.028457514002313555,0.042936475457633724,000100
8,Ildong_Pharmaceutical,제약,2022,Q3,-0.2063063860750154,-0.0035170418338172915,-0.05629347551383601,0.0077316796045203695,-0.0025677097371197277,0.09274254337687336,-0.02901552887483283,0.02593804086588225,-0.01854630992058648,0.044619362129723505,0.28661898332251984,000230
8,Bukwang_Pharmaceutical,제약,2022,Q3,-0.3748582595953849,-0.009666587134155469,-0.15633352511802512,-0.13252886853774037,-0.008898939237030445,-0.17788387422256605,-0.03685850139287883,-0.026466573173458796,-0.030743261099407393,-0.016363297220524986,-0.030620396117816515,003000
8,Youngjin_Pharmaceutical,제약,2022,Q3,-0.5285690436974015,-95.91024290759246,-0.041672975327236905,-0.0198029066722214,0.020665009675958412,-0.14286506491995712,-0.005065887086378229,0.0010256356396179944,-0.0010385820024394476,0.020471145326081075,-0.18685809781006368,003520
8,GC_Biopharma,제약,2022,Q3,-1.978601479369591,-0.0476148743845366,-0.10017539312368151,-0.06293087877252912,-0.03430535778100441,-0.003626604012265028,-0.03150974120579453,-0.08079195056148158,-0.04510325066909293,-0.08079195056148158,-0.18060677337692105,006280
8,Ilyang_Pharmaceutical,제약,2022,Q3,-0.912181137679124,-0.31320537689931394,-0.418753399394483,-0.0033703044024890882,-0.020900974312442422,-0.024837414624111792,-0.09003812038247316,-0.011511406772332977,-0.024017381563965934,-0.010808052932310686,-0.11536713496655092,007570
8,Kwang_Dong_Pharmaceutical,제약,2022,Q3,0.2788333587577221,-0.014086499601293268,-0.12598083119609305,-0.05373574785327273,-0.009655433999958163,-0.013358939839363954,-0.020394459452149905,0.0,-0.02427534579314683,0.0,0.03886476631933775,009290
8,Daewoong_Pharmaceutical,제약,2022,Q3,0.09717218703446373,-0.04038056086288022,-0.026221121503641864,-0.03407060341312573,-0.02023931416857061,0.22567136319093908,-0.02823114536104554,-0.025793997388187773,-0.02700176476978,-0.025793997388187773,-0.023735554707949566,069620
8,Hanmi_Pharmaceutical,제약,2022,Q3,-0.6929618596441771,-0.07783267017657214,-0.053700359181635404,0.0049995589827422915,-0.023370688507863724,0.2759777145494612,0.0036596993985196224,-0.11011511656907325,-0.004882152230360592,-0.015166353071597971,-0.1750388520786627,128940
8,Dong-A_ST,제약,2022,Q3,-2.2830050420650756,-0.11750917786338166,0.012015814678196457,-0.011645755071047592,-0.03202943805628089,-0.011167276141465843,-0.03741210717897325,-0.01889152452605325,-0.020083315994246398,0.06259933389057537,-0.05716626578442087,170900
8,Jongkundang,제약,2022,Q3,-0.41107842983220455,-0.09298805846385916,-0.04367780720383241,0.038260172377840074,-0.05042173771583869,0.04883614189082287,-0.018234086378926095,-0.015666395723733073,-0.00762889027607927,-0.016323489290807958,-0.027244240534929423,185750
