,name,sector,year,quarter,Relative Return,자본총계변화율,비유동자산변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,실업률변화율,GDP변화율,환율변화율,금리변화율,수출액변화율,특정 증권 등 소유 증감 수변화율,자기주식수변화율,전체 주식 수변화율,전체 주주 수변화율,특정 증권 등 소유 수변화율,Label,Code
5,Hite_Jinro,음식료·담배,2023,Q2,-0.224453738477296,0.00773214600764871,-0.005814312174138969,0.02626055787165582,-0.009208579083249901,0.8384316553527165,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,-0.03577104209239046,-0.03577104209239046,-0.03577104209239046,-0.03577104209239046,-0.03577104209239046,-0.08994987313571379,000080
5,Daesang,음식료·담배,2023,Q2,-0.20809010211365964,-0.02617033730561036,-0.009756741601712582,-0.03261988164759111,-0.025740115173348954,-0.3867737264089872,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,-13.055899914866046,0.0,-0.03580697072831596,-0.035806970728315735,-0.8633173711076914,-0.16564057860556586,001680
5,Namyang_Dairy_Products,음식료·담배,2023,Q2,0.061055420169087105,-0.0013933423704677317,0.03275603919347714,0.008140505369485407,-0.05106960747199696,0.568127727404176,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,-0.03581659863242992,-0.03581659863242992,-0.03581659863243014,-0.03581659863242992,-0.03581659863242992,-0.09321939934588515,003920
5,Nongshim,음식료·담배,2023,Q2,-0.037829088617352014,-0.013904430138212742,0.005658927937548741,-0.014291257321718653,-0.018927798509446925,0.3136362681243684,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,1.226071346233513,-0.035806313591282946,-0.035806313591282724,-0.035806313591282946,-1.029001511766689,0.02275429031383186,004370
5,Binggrae,음식료·담배,2023,Q2,-0.04085501236264631,-0.04681095773134203,0.007365118119692204,-2.418457892941483,-0.11691353104137381,-1.5080797111002502,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,0.0,-0.03581995900234647,-0.03581995900234647,-0.03581995900234647,0.0,0.08914278320998921,005180
5,Lotte_Chilsung_Beverage,음식료·담배,2023,Q2,-0.1571680241915817,-0.013339808304218659,0.00937143038454824,-0.009332275092547748,0.07817089631438956,0.11288660678771989,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,1.6943225876585712,-0.03574564641222944,-0.03574564641222966,-0.035745646412229215,-0.5238822758064714,-0.2739431080448752,005300
5,SPC_Samlip,음식료·담배,2023,Q2,-0.14427166564816435,-0.03683904975743979,0.002071244947012496,-0.0387372767239087,0.19224812082845932,-0.569752328624753,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,0.0,-0.035815589814023996,-0.035815589814023996,-0.03581558981402422,0.0,-0.047168361184918364,005610
5,Ottogi,음식료·담배,2023,Q2,-0.16221524475344662,-0.017595895463832445,0.0019741643912063456,-0.018369428902298646,-0.11772234820860428,0.0893001291371478,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,-1.3346302073125025,-0.03580550831603557,-0.03580550831603557,-0.03580550831603557,-1.3346302073125016,-0.1616930765160853,007310
5,KT&G,음식료·담배,2023,Q2,-0.18251384776691348,-0.024097826501217057,-0.002000206839843699,-0.7395289595988181,-0.06400649037372386,-0.05874877694186975,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,0.4723869457125698,-0.03550019352762823,-0.03550019352762801,-0.03550019352762823,0.192709793627315,-0.05527146351552494,033780
5,Muhak,음식료·담배,2023,Q2,-0.006501746648899673,-0.019898638531526736,0.20176644757169548,-0.020346440727549098,-0.2977732532513855,0.2980763785287299,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,0.0,-0.03581756896124744,-0.035817568961247215,-0.03581756896124744,-0.03581756896124744,0.012459265319183357,033920
5,Farmsco,음식료·담배,2023,Q2,-0.15113332504060348,-0.04476004133943445,-0.0011917283511073684,-0.06943971443289265,-0.4076422921565046,-0.15118798418013446,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,-0.03581891856206365,-0.03581891856206365,-0.03581891856206365,-0.03581891856206365,-0.03581891856206365,0.11638582656281778,036580
5,Dongwon_F&B,음식료·담배,2023,Q2,-0.08361434549594918,-0.007730013864785112,0.003686687120267096,-0.18208505626675064,0.27793277654116333,0.5882877522164348,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,-1.175158685131585,0.0,-0.03581785397408521,-0.03581785397408521,-0.9930778217697351,-0.172462648905376,049770
5,CJ_CheilJedang,음식료·담배,2023,Q2,-0.24381069385787343,-0.000598816608788022,0.002089089153040846,-0.0032131952028995325,0.05935418046715446,-0.11232988085129958,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,-70.98058343864996,-0.035548138813971786,-0.035548138813971786,-0.035548138813971786,-0.5807743942902375,-0.2228013221663157,097950
5,Samyang_Foods,음식료·담배,2023,Q2,-0.055412287700093925,-0.003149009523449431,0.008056338477998803,-0.052751456254220175,0.007352927422809241,-1.8121504829689883,0.04938271604938271,-0.005514657406169521,-0.031973087460080984,-0.0022310602386272915,-0.03581912791841346,0.0,-0.03581001936331307,-0.03581001936331285,-0.03581001936331285,0.0,0.0014443164600173447,145990
