,name,sector,year,quarter,Relative Return,자본총계변화율,비유동자산변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,실업률변화율,GDP변화율,환율변화율,금리변화율,수출액변화율,특정 증권 등 소유 증감 수변화율,자기주식수변화율,전체 주식 수변화율,전체 주주 수변화율,특정 증권 등 소유 수변화율,Label,Code
22,Hite_Jinro,음식료·담배,2019,Q1,0.113470540275637,0.0571906732338171,-0.02281548901552677,-0.5745497952748062,-0.6897806449205179,1.2591771900780397,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.09873903181746235,0.2097518001199029,0.09873903181746246,0.09873903181746235,0.09873903181746235,0.06796716946478015,000080
22,Daesang,음식료·담배,2019,Q1,0.09468355802711628,-0.011109303628486167,-0.016791748590101463,-0.007737813478325473,-0.32891848625708175,-3.01225128303736,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.09875118751984091,0.0,0.09875118751984102,0.09875118751984102,0.09875118751984091,0.08187892299699068,001680
22,Namyang_Dairy_Products,음식료·담배,2019,Q1,0.10168648462510257,-0.001262921624344937,-0.23797955907884805,-0.0012391164281579936,-7.793732100604457,0.7397077094415225,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.09880417702099997,0.31058349249201045,0.09880417702099975,0.09880417702099997,0.09880417702099986,-0.06746085377985511,003920
22,Nongshim,음식료·담배,2019,Q1,0.1763965575532575,-0.0003953403556793411,-0.016565253455773865,-0.0002148293137493873,-0.13538979773803494,-0.06828880551058036,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.09875743917140556,0.3917058307226313,0.09875743917140567,0.09875743917140567,0.09875743917140567,0.17148626956866944,004370
22,Binggrae,음식료·담배,2019,Q1,0.09276048110403937,0.011427220031395624,-0.04725385616479194,0.7555308882112701,-0.6157879143974989,1.4826982026118904,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.0,0.39175783812778653,0.09881675837592852,0.0988167583759284,0.0,-0.11401381036473776,005180
22,Lotte_Chilsung_Beverage,음식료·담배,2019,Q1,0.1413285557014834,-0.10944326820386507,-0.013391309035339916,0.01472544331340453,0.10642163888820688,-2.772955137442916,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.09866103404353121,-0.950731066353744,0.09866103404353121,0.09866103404353121,0.09866103404353121,0.2233293621463778,005300
22,SPC_Samlip,음식료·담배,2019,Q1,0.0652879536315119,0.002703043733462862,-0.05173150717544406,0.0028842896521105166,-2.128952197359917,0.60309184982096,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.0,0.44731663979719505,0.09881724177976536,0.09881724177976525,0.0,0.07218964014537108,005610
22,Ottogi,음식료·담배,2019,Q1,0.10043219359502897,-0.015387738228008985,-0.019810200984247794,-0.015855058149871093,-0.043883808494548315,-0.4056774111908861,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.09878505551788186,-0.047389720665407475,0.09878505551788186,0.09878505551788175,0.09878505551788186,0.02545620358226363,007310
22,KT&G,음식료·담배,2019,Q1,0.11189834806799329,0.03851398928336014,-0.015093106272925816,0.7299799860372886,-0.2672143413536674,-0.052445626019614,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.09798174685674055,-0.06044496541803879,0.09798174685674077,0.09798174685674055,0.09798174685674066,-0.02000685768046041,033780
22,Muhak,음식료·담배,2019,Q1,0.020110908454466725,-0.02693857122350929,-0.03566734514840997,-0.028007990685686934,-0.21481379216666663,0.4941291332592881,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.0,-1.7959514358311761,0.09881644967475822,0.09881644967475822,0.09881644967475811,-0.10889819435502118,033920
22,Farmsco,음식료·담배,2019,Q1,-0.06256036385411129,0.013104599324810229,-0.02209891303139777,0.016155576562984608,-0.033987576140479314,0.5880700246381911,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.09881447295069545,0.33060613594353916,0.09881447295069545,0.09881447295069545,0.09881447295069545,0.0020230704996507115,036580
22,Dongwon_F&B,음식료·담배,2019,Q1,0.10251606573811732,-0.01445703178959823,-0.014995211625088656,0.5172122304416414,-0.01916045034298719,-3.7894462863412306,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.09880293052742162,0.0,0.09880293052742162,0.09880293052742173,0.09880293052742162,-0.1502023466233353,049770
22,CJ_CheilJedang,음식료·담배,2019,Q1,0.12820542831369247,0.004560719754452158,-0.21510177789330687,0.006738687390951514,-0.7104333417488653,-2.7129268710586882,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.09692538362499847,0.39066540783726433,0.09692538362499847,0.09692538362499847,0.09692538362499847,-0.07255049351038792,097950
22,Samyang_Foods,음식료·담배,2019,Q1,-0.1070051272488266,0.0043641168830923505,-0.02327223510946852,0.033483649139343874,-1.2498120895640477,1.606749126109169,-0.01754385964912264,-0.0005796429835080996,0.0016632023276192953,0.09282764948769218,0.09882153156977846,0.0,0.04478858909762595,0.09876660984913188,0.09876660984913188,0.0,0.04203428794277477,145990
