,name,sector,year,quarter,Relative Return,자본총계변화율,비유동자산변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,실업률변화율,GDP변화율,환율변화율,금리변화율,수출액변화율,특정 증권 등 소유 증감 수변화율,자기주식수변화율,전체 주식 수변화율,전체 주주 수변화율,특정 증권 등 소유 수변화율,Label,Code
18,Hite_Jinro,음식료·담배,2020,Q1,-0.004277624972789884,0.01862665461250268,0.0040397637721094615,0.06889966315890861,0.2608633234357658,-0.6272125175711072,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,-0.018067928014430024,0.18053594342052093,-0.018067928014430024,-0.0180679280144298,-0.018067928014430024,0.11453057547843233,000080
18,Daesang,음식료·담배,2020,Q1,-0.024614570423692354,-0.027597976341247943,0.007423344569721491,-0.06540657268248662,-0.09734089597029438,-3.220131994940588,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,-0.01801055785388983,0.0,-0.01801055785388961,-0.01801055785388961,-0.01801055785388961,-0.0743865241909111,001680
18,Namyang_Dairy_Products,음식료·담배,2020,Q1,-0.1855966255102322,0.016817128036192286,0.0006557713661673459,0.016504462165055744,-0.004452630935712687,-22.736564409869352,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,-0.017972865184503917,0.28512348619270544,-0.017972865184503695,-0.017972865184503695,-0.017972865184503695,-0.13066365279161626,003920
18,Nongshim,음식료·담배,2020,Q1,-0.10463026156367192,-0.008396744858928162,-0.02490037701766301,-0.008717470297038732,-0.0007254885026197755,-2.926806417662663,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,-0.017981012138791552,0.369235163751657,-0.017981012138791552,-0.017981012138791552,-0.017981012138791552,0.3945942271174264,004370
18,Binggrae,음식료·담배,2020,Q1,-0.1088710847004906,0.019394360713471892,-0.023122313240184766,0.8119134429516685,-0.19414717638698686,9.111351449988742,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,0.0,0.3692904756764157,-0.01797696527382553,-0.01797696527382575,0.0,0.05880931068734871,005180
18,Lotte_Chilsung_Beverage,음식료·담배,2020,Q1,-0.052490515860822845,0.027673431846842234,-0.0002501746745029454,0.01516653216464281,0.2293499305707991,2.035551495684816,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,-0.01793403989492859,0.797752623291738,-0.01793403989492881,-0.01793403989492859,-0.01793403989492859,-0.19567097605100256,005300
18,SPC_Samlip,음식료·담배,2020,Q1,-0.17449152525420755,0.015254518747779389,-0.0006954747215528467,0.016222850590304372,0.1523276444483671,0.7010832151132531,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,0.0,0.4268883566581052,-0.017975638566140262,-0.017975638566140262,0.0,-0.11670783367268897,005610
18,Ottogi,음식료·담배,2020,Q1,-0.1192159122866975,-0.01556134169287926,-0.026543995268713427,-0.01609088997333541,-0.2741926093027165,-1.4264459321073573,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,-0.017995654330509314,-0.08609581186886484,-0.017995654330509314,-0.017995654330509314,-0.017995654330509314,0.05331327663069979,007310
18,KT&G,음식료·담배,2020,Q1,-0.18105499274646764,0.043900722735950914,-0.005586050471261483,0.7067213840172792,-0.027460888986392984,0.028083417854791404,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,-0.01790290060150257,-0.13172954098807388,-0.01790290060150257,-0.01790290060150257,-0.01790290060150279,-0.008614705942252887,033780
18,Muhak,음식료·담배,2020,Q1,-0.1565504882419631,0.10291978174980154,0.08342517425880391,0.1055885816358263,0.13061401369441517,1.2365794575448077,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,0.0,-0.11646725232374644,-0.017971789769507085,-0.017971789769507085,-0.017971789769507085,-0.23490752252566596,033920
18,Farmsco,음식료·담배,2020,Q1,-0.2558829880015091,0.027086748975308605,0.023701581083801826,0.03952847565664985,-0.1311936080183731,-3.4072381329075263,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,-0.017976804024949056,0.3371478390997026,-0.017976804024949056,-0.017976804024949056,-0.017976804024949056,-0.10608887356567423,036580
18,Dongwon_F&B,음식료·담배,2020,Q1,-0.09178472951998859,-0.014428732246130949,-0.06426397265163009,0.5399461790622588,-0.012439745756446685,-3.056543379512929,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,-0.017978075893946954,0.0,-0.017978075893947176,-0.017978075893946954,-0.017978075893946954,-0.06825721822854844,049770
18,CJ_CheilJedang,음식료·담배,2020,Q1,0.011633179296543145,-0.07324376927426623,-0.005596670422304495,-0.11421533946514817,0.11346881232814476,-4.421099221657213,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,-0.017551094401606848,0.3684456836110336,-0.017551094401606848,-0.017551094401606848,-0.017551094401606848,0.05045557208768231,097950
18,Samyang_Foods,음식료·담배,2020,Q1,-0.04697715856711059,0.005300304784115251,0.01275366456235627,-0.0846173825008878,-0.28523089552968894,3.665835825855766,-0.00943396226415083,0.012864053928269836,-0.015754379708652122,0.060040160642572116,-0.01797680704196325,0.0,0.009492359954113128,-0.017994533519003042,-0.017994533519003042,0.0,-0.2105017834903952,145990
