,name,year,quarter,sector,Relative Return,국제유가 변화율,이익잉여금 변화율,자본총계 변화율,자산총계 변화율,영업이익 변화율,유동부채 변화율,Label,Code
22,현대중공업,2019,Q2,중공업,-0.08038091853753876,0.09107698802174014,0.041320194244652386,-0.04474675775716652,-0.4211084495018471,2.3332943820823244,-0.9427647737518767,0.09847951844903076,009540
22,삼성중공업,2019,Q2,중공업,-0.07945480995857554,0.09107698802174014,-0.11632818308003856,-0.04724489127089604,0.0016475293363777954,-0.6372066763318822,0.061750155980751176,-0.07738286074076976,010140
22,현대미포조선,2019,Q2,중공업,-0.1770952594729852,0.09107698802174014,0.00891319368934762,0.007705600597580853,-0.021366298238023718,0.9541304226381413,-0.07870277175789753,0.002390528022572974,010620
22,한화테크윈,2019,Q2,중공업,0.2396145658147603,0.09107698802174014,-0.01774608830080937,-0.008081696005190486,0.027004751413481465,-0.4713716450406569,-0.06819791197953462,-0.03619378754854341,012450
22,SK텔레콤,2019,Q2,커뮤니케이션서비스,-0.03069438790843103,0.09107698802174014,0.011504946173900521,0.009620214523502035,-0.02220332698282801,-0.09979230379250004,-0.14241104452101316,-0.07615511704422152,017670
22,현대엘리베이,2019,Q2,중공업,0.029369423095243458,0.09107698802174014,-0.08470876866215726,-0.021118013411900227,-0.013148264467020221,0.5058730326285457,-0.004073643567610752,-0.10425607166677874,017800
22,제일기획,2019,Q2,커뮤니케이션서비스,0.060018604420123745,0.09107698802174014,0.045734051421142174,0.055597797357381795,-0.03607400279173811,4.94347044149858,-0.14259431798291444,-0.1747267235072112,030000
22,KT,2019,Q2,커뮤니케이션서비스,0.01700919135257114,0.09107698802174014,0.012895040061993823,0.011407262004332619,0.004549415725591199,-0.3552395891312048,-0.007168612787649242,-0.0845395690742467,030200
22,LG유플러스,2019,Q2,커뮤니케이션서비스,-0.1431973353475658,0.09107698802174014,0.029410242898630923,0.01517215814777284,0.023143554724654347,-0.23279196058954332,0.061667853674935325,0.0037374549569672705,032640
22,두산중공업,2019,Q2,중공업,-0.07437567850815022,0.09107698802174014,-0.030872152025130606,0.11461935915763233,0.019632006759874976,0.3148505005724709,0.1066399044868509,-0.05537702880235898,034020
22,SBS,2019,Q2,커뮤니케이션서비스,-0.250270557806193,0.09107698802174014,0.012255736629874114,0.009235855970870954,0.03146548534343285,-1.2783463199768006,0.0958343887850992,-0.07200350276262103,034120
22,NAVER,2019,Q2,커뮤니케이션서비스,0.2309201260968392,0.09107698802174014,0.049307165252470586,0.06496974336243055,0.0393558280910935,0.02443070764453048,-0.043756910603504395,0.00933478160692551,035420
22,엔씨소프트,2019,Q2,커뮤니케이션서비스,0.10312566496904475,0.09107698802174014,0.059221307184047056,0.05873142976337453,-0.031234376945276865,0.5354417250145529,-0.42680888374736115,-0.09366791744840514,036570
22,대우조선해양,2019,Q2,중공업,-0.03447336990339961,0.09107698802174014,0.17725521076264927,0.03377687638516513,-0.0007443673754143898,-0.1472658367134061,0.12817628253635238,0.06020263892931456,042660
22,두산인프라코어,2019,Q2,중공업,-0.06259056893712132,0.09107698802174014,0.1814494527724977,0.017687575476112993,-0.042360866848708545,-0.10851103862916034,-0.1519336112674342,-0.1328371482176359,042670
22,현대로템,2019,Q2,중공업,-0.09967339077118745,0.09107698802174014,-0.48946641863324847,-0.10565608307786745,-0.027450653787069124,-63.57853976296028,0.05584023064688881,-0.0963121482176359,064350
22,두산엔진,2019,Q2,중공업,-0.1464807835847722,0.09107698802174014,-1.2596351350646218,-0.03394011263166774,0.0489961991017438,-0.6497410313465093,0.06546288601047845,0.4556289310775183,082740
22,한진중공업,2019,Q2,중공업,0.0,0.09107698802174014,-0.25347564391708444,-0.06923670430467599,-0.005134726804876477,46.41379310344828,0.015039044414951075,0.010595607079123673,097230
