,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,금리 변화율,법인세차감전 순이익 변화율,자본총계 변화율,비유동자산 변화율,Label,Code
11,조선내화,2022,Q1,철강_소재,0.0629350071393891,0.0032646369112163676,-0.017458457386620108,0.14767324592997877,1.7123160256167687,0.01939061818717236,0.09346645014094102,0.0106567373303834,000480
11,영풍,2022,Q1,철강_소재,-0.001544456997103285,0.04034316525436865,0.205774017199289,0.14767324592997877,-2.833396394945427,0.04055785094513986,-0.0016633488836811372,-0.0521362441005687,000670
11,동국제강,2022,Q1,철강_소재,0.09972054546315418,0.09877692969315421,-0.02099584009243971,0.14767324592997877,-2.8944180399284893,0.029917547935057298,-0.010399537107064316,-0.15877711467885566,001230
11,세아베스틸,2022,Q1,철강_소재,-0.03918363838167925,-0.035190615842490613,0.18811084529800026,0.14767324592997877,0.05529270066025593,-0.02647733126310914,0.00048111310588550005,0.03271181775853575,001430
11,고려제강,2022,Q1,철강_소재,0.26182065319179265,0.014827467900159652,0.17589847044519202,0.14767324592997877,2.86164688541427,0.014388988911071987,0.0017966422674049465,-0.16455363727837946,002240
11,세아제강,2022,Q1,철강_소재,0.13846068597161285,0.020133019489252613,1.3172232396517867,0.14767324592997877,1.4929560603869656,0.016875244969239533,0.025410911989722118,0.3254150022654639,003030
11,현대제철,2022,Q1,철강_소재,0.05920767539639432,0.024966759722892418,0.10821367852510066,0.14767324592997877,0.16410230295292383,0.00902657179735833,-0.021275782766558393,-0.08849662852481424,004020
11,삼광글라스,2022,Q1,철강_소재,-0.059946692783945335,0.04305679512865335,0.25952845638743915,0.14767324592997877,0.24271273008254268,0.006552140737596135,-0.012147702202544575,-0.15573509777603706,005090
11,POSCO,2022,Q1,철강_소재,0.020524133645244344,-0.03745752112846501,-0.7733033360556361,0.14767324592997877,-0.21458566002662238,-0.03893680319098769,0.23834391436187397,-0.029633555818901168,005490
11,현대중공업,2022,Q1,중공업,0.008843350200946575,0.003570993793777122,0.00862991865938878,0.14767324592997877,1.4115231108148247,0.0057258509602529095,0.004137261369264067,0.07759604924450823,009540
11,무림P&P,2022,Q1,철강_소재,0.07909775160867849,-0.014257682580866238,0.06114350474915775,0.14767324592997877,-0.12571404511860163,-0.007642192983159823,-0.006038810286673413,0.06385230836063832,009580
11,고려아연,2022,Q1,철강_소재,-0.06630121879029191,-0.026936812481428873,-0.04431058922962228,0.14767324592997877,-0.11053836606458955,-0.022896048239088862,0.034009672013030956,0.11730431343236347,010130
11,삼성중공업,2022,Q1,중공업,-0.0025711368719416004,0.06310909157885902,0.03910149021444864,0.14767324592997877,-0.5997456716242484,-0.011907474067928803,-0.006120664537037301,0.11188207328538041,010140
11,현대미포조선,2022,Q1,중공업,0.025992331980153435,-0.017752162025870488,0.13030286725001217,0.14767324592997877,-0.5940000330047845,-0.012887148273489246,0.0040519659507056716,0.3573825938863026,010620
11,한화테크윈,2022,Q1,중공업,0.08882872308456666,0.04511742248926098,0.03927322906832775,0.14767324592997877,-2.909994192537326,0.03197752797345399,0.0011958992327600892,0.3713514566696945,012450
11,현대엘리베이,2022,Q1,중공업,-0.01669566052987178,-0.08879133966086128,-0.11248677972897159,0.14767324592997877,-0.918154869060634,-0.0246686200572529,0.10896091955609122,-0.09024746790815313,017800
11,두산중공업,2022,Q1,중공업,-0.09355048485255146,-0.08318550368323585,0.012877877374521729,0.14767324592997877,-0.9596950362113575,0.2497111043396889,0.004416556044622766,0.1690025133431057,034020
11,대우조선해양,2022,Q1,중공업,-0.026934303492610754,0.4628448718533067,0.008116258926309294,0.14767324592997877,0.21826918239599236,-0.23108230725069856,0.02127115463177276,-0.05127262922484243,042660
11,두산인프라코어,2022,Q1,중공업,-0.050700168256299215,0.8605243961427484,-0.03364279865595843,0.14767324592997877,-2.1368694807741475,0.04671185087791696,-0.013070571421263777,-0.017884296459892278,042670
11,현대로템,2022,Q1,중공업,-0.03253498502405815,-0.3339246174142728,0.027296291107671067,0.14767324592997877,0.28888189088100025,0.02462192567958499,-0.0024719271978187463,0.4349775264621344,064350
11,두산엔진,2022,Q1,중공업,0.1344756368995814,0.6379407965515194,0.028131742888962252,0.14767324592997877,-0.6819715096025388,-0.21292096838452323,-0.0035672642607071925,0.18668551948422235,082740
11,한진중공업,2022,Q1,중공업,0.05843379035784438,0.006815927218161155,-0.01485913852827081,0.14767324592997877,-0.8899841767486658,-0.023033424495254473,0.000629829771396917,-0.06468503145376733,097230
11,풍산,2022,Q1,철강_소재,-0.03505685227643174,0.014083791761136943,0.07024057210875756,0.14767324592997877,-0.11270305500523059,-0.0004652862461934637,0.009485768140490514,-0.014954835966665171,103140
11,한국철강,2022,Q1,철강_소재,0.034021433979840005,-0.09564699609976368,0.021375680512045303,0.14767324592997877,-0.21892558226365433,0.018614822942857323,-0.0010563341857854347,-0.11535558103560725,104700
