,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,금리 변화율,법인세차감전 순이익 변화율,자본총계 변화율,비유동자산 변화율,Label,Code
31,조선내화,2017,Q1,철강_소재,-0.0291484299802046,-0.026091999267954802,-0.08861081302452956,0.13548951048950886,-0.01570750098153939,-0.0013545865858206607,0.02743815885653844,-0.02640715550954606,000480
31,영풍,2017,Q1,철강_소재,-0.04912454758259855,0.02001396121182375,0.1715431532079006,0.13548951048950886,4.567623064761151,0.019976726004732548,-0.004645593112750368,0.29021330345292834,000670
31,동국제강,2017,Q1,철강_소재,-0.1353534143764927,0.033524799050413945,0.04773797664213597,0.13548951048950886,-1.4874457888939974,0.014253267551991744,-0.012972256028720763,0.19288809049702133,001230
31,세아베스틸,2017,Q1,철강_소재,-0.08047981011969141,-0.010068851522880173,0.0788391168635203,0.13548951048950886,0.6535654373512416,-0.006539352739820314,-0.010993494514308977,0.20002730313906575,001430
31,고려제강,2017,Q1,철강_소재,-0.08755903846896625,0.00965032322928372,0.03258138343895278,0.13548951048950886,-0.16164168841127002,0.009076915924076223,-0.004675584214580031,-0.010083708129498934,002240
31,세아제강,2017,Q1,철강_소재,0.004857649723900681,0.008893234401503802,0.1104238268604607,0.13548951048950886,0.7322085181251072,0.01242979787283005,0.006169130148681701,-0.017093896196598794,003030
31,현대제철,2017,Q1,철강_소재,-0.10366545839367891,0.019084597810078874,0.05098399933896913,0.13548951048950886,1.499293418803806,0.006192766954276729,-0.00906394989181425,0.04545798562010793,004020
31,삼광글라스,2017,Q1,철강_소재,-0.0609245815231092,0.04153351987690157,0.06753549828441452,0.13548951048950886,-4.792132570769573,0.034127686127316315,-0.0824572962193657,-0.06572561177038602,005090
31,POSCO,2017,Q1,철강_소재,-0.12269171515578473,0.008532069343835547,0.050277045657569186,0.13548951048950886,1.291393058303294,0.009168333279070628,-0.0007630827857320055,0.14930127845422647,005490
31,현대중공업,2017,Q1,중공업,0.0,0.017114385973987067,-0.23545676217612121,0.13548951048950886,-1.529627912722498,-0.5154649014764064,-0.2542588135866203,-0.022818533710330408,009540
31,무림P&P,2017,Q1,철강_소재,-0.08745173200031178,0.011110489401291668,-0.027293748914651084,0.13548951048950886,-2.1931515000159942,0.005368442109976446,-0.013241400931051195,0.08599852616064847,009580
31,고려아연,2017,Q1,철강_소재,-0.08259713105397186,-0.0004894277021562088,0.12369221037079692,0.13548951048950886,-0.07063449443135583,0.0010717916047593423,-0.07882423659726745,0.1031196006612024,010130
31,삼성중공업,2017,Q1,중공업,-0.020719367251949956,0.010850807312644983,-0.16690799818953228,0.13548951048950886,-1.401270818317691,0.006098335923743425,-0.022568911106204625,-0.053459846842630915,010140
31,현대미포조선,2017,Q1,중공업,0.026317107804752056,0.02125188087975416,-0.18768989541370362,0.13548951048950886,-1.2517504244121624,0.05387685727768132,0.046475171005277316,0.09950869188762608,010620
31,한화테크윈,2017,Q1,중공업,0.042915958867101346,0.019982425786235325,0.10743529883403946,0.13548951048950886,-1.7532384003854895,-0.014541699368837091,-0.007995588847381607,-0.2684405808370041,012450
31,현대엘리베이,2017,Q1,중공업,-0.03047814222934357,0.10164630212053449,-0.08473805359032272,0.13548951048950886,3.092507908831256,0.008844541253542282,-0.004737222867958524,-0.23448728770631377,017800
31,두산중공업,2017,Q1,중공업,-0.032246604275862845,-0.02263535409759343,-0.0038184277668629196,0.13548951048950886,-1.142242986719773,-0.02002474627090689,-0.01674062054745773,-0.2578520606673034,034020
31,대우조선해양,2017,Q1,중공업,0.0,-0.7020742277812018,-0.12051219907731414,0.13548951048950886,-1.1613916676559863,0.899660833476905,-0.062334552701906465,0.0,042660
31,두산인프라코어,2017,Q1,중공업,-0.05394518758055367,-1.5893170905129557,0.3691985102731419,0.13548951048950886,-1.352636544113274,0.02970172859612563,-0.011174056466801918,-0.11239710964220126,042670
31,현대로템,2017,Q1,중공업,0.019221061027493984,0.014513455999920044,-0.13296020596686564,0.13548951048950886,-1.996550725263629,0.005626918192550567,-0.009888109218326613,-0.15882906004624808,064350
31,두산엔진,2017,Q1,중공업,0.10010000691024792,0.20810935365675376,-0.012807699877155576,0.13548951048950886,-1.196725630441267,0.01793870011701504,0.0014039699768331193,0.0024219262425977522,082740
31,한진중공업,2017,Q1,중공업,-0.03522811246341301,0.17303902690602158,-0.1113710253881458,0.13548951048950886,-0.7313149684075195,-0.1431211635237516,-0.0006306444372413678,0.12428388375794037,097230
31,풍산,2017,Q1,철강_소재,-0.03965446938268989,0.05986325352522592,0.09899169954548981,0.13548951048950886,0.009685865968208862,0.015914254132118888,-0.010254991542107184,0.31121273990611337,103140
31,한국철강,2017,Q1,철강_소재,0.005729494479534837,-0.003814994382737469,0.06158209955425398,0.13548951048950886,-0.13684454566595827,-0.0007843682747575853,-0.026157302459243748,0.022062474605313236,104700
