,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자본총계 변화율,비유동자산 변화율,부채총계 변화율,자산총계 변화율,유동자산 변화율,Label,Code
21,조선내화,2019,Q3,철강_소재,-0.03144183754940612,0.013453926118402793,-0.0036745920607662574,0.05455898024916017,0.09871366089990796,0.027609130323824838,-0.03423618019058139,-0.0801617267083218,000480
21,영풍,2019,Q3,철강_소재,-0.07773391307052892,0.001026945375974364,0.001033846607429778,-0.0020241654607037196,-0.07404132351690362,-0.01479124317677416,-0.04336455244485504,-0.06864437869804776,000670
21,동국제강,2019,Q3,철강_소재,-0.10926373781301162,-0.04065896588193629,-0.012232711934238027,0.0022842832152702996,-0.02888668122987359,-0.022008104508877246,-0.07013416043514376,-0.23015265352589184,001230
21,세아베스틸,2019,Q3,철강_소재,-0.022017793378926218,-0.009394106420538062,-0.006789550468450978,-0.008291026036593041,0.04693712246961046,0.013633422636689208,0.06286921670604406,-0.40263041274606515,001430
21,고려제강,2019,Q3,철강_소재,-0.1426712206449453,0.002726227117547886,0.002067590525315577,-0.0025180039290054745,-0.044520317203429194,-0.008554610966187481,-0.032552288593977186,-0.20833910725425817,002240
21,세아제강,2019,Q3,철강_소재,-0.1571294559099436,0.004590828162763794,-0.0014465635751159667,0.006098276048332574,0.17208350652767535,0.008321193696075868,0.04241150447903208,-0.35538363092121505,003030
21,현대제철,2019,Q3,철강_소재,-0.23592363470412236,-0.004507150868397036,0.0009447696250997062,0.0016144660747736683,-0.013020789056689241,-0.00563136236967865,-0.028487896296362503,-0.27326187784493083,004020
21,삼광글라스,2019,Q3,철강_소재,-0.20192616725131085,-0.024821525533567534,-0.021753523595299473,-0.10252109725951652,-0.10578562092269617,-0.07814244555304095,-0.025745220835185156,0.012278646620486292,005090
21,POSCO,2019,Q3,철강_소재,-0.0369371482176359,0.007239720428508178,-0.0012302400398354063,0.018178597318007306,0.10279289324922036,0.014466299276899353,0.006653689814615671,-0.07712050684768068,005490
21,현대중공업,2019,Q3,중공업,0.09847951844903076,-0.0006264558783983798,-0.0009857176845046167,-0.002376325086492659,0.015051991402322606,-0.00039907122250926186,0.01347809168535341,-0.1571627311565927,009540
21,무림P&P,2019,Q3,철강_소재,0.009717781359828884,0.009909477493208696,0.0055684609186268386,-0.0077987608802240205,-0.07553127313293251,-0.03221183496221369,-0.10179441838854109,-0.24961119541443214,009580
21,고려아연,2019,Q3,철강_소재,-0.14105694574294525,0.02421250824795229,0.02362079357225899,0.009092219855980854,0.04500700180991757,0.02578999886833544,0.04048310050574755,0.021251591094046646,010130
21,삼성중공업,2019,Q3,중공업,-0.07738286074076976,-0.26854599881736807,-0.08786573451582713,-0.003002861760879716,0.15422812437736533,0.048459429574402524,0.09673681912319032,-0.291525323445354,010140
21,현대미포조선,2019,Q3,중공업,0.002390528022572974,0.012015905488688583,0.009382134815770993,-0.00031809923480330404,0.05889825066454235,0.02526394541923427,0.04586597028998618,-0.21085323187779612,010620
21,한화테크윈,2019,Q3,중공업,-0.03619378754854341,0.010742867073479268,0.0072779959832178776,0.11059099217698587,0.09686406008920545,0.053181446675703015,-0.057294271814611,-0.3082987403588092,012450
21,현대엘리베이,2019,Q3,중공업,-0.10425607166677874,0.047769969704730686,0.01300915442213646,0.054721894388434,-0.019445231935980023,-0.0009681500328423409,-0.09978469231691789,-0.1495381476043766,017800
21,두산중공업,2019,Q3,중공업,-0.05537702880235898,-0.1569984614371036,-0.02610506511189048,0.005564443438498934,0.032177976406919884,0.011029615114618752,0.023101191643749797,-0.200533799474666,034020
21,대우조선해양,2019,Q3,중공업,0.06020263892931456,-0.3449530086852779,-0.07472983412456025,0.009223886826534411,0.009464105317395166,-0.019787718682394928,-0.037346375088378236,-0.36940018108676353,042660
21,두산인프라코어,2019,Q3,중공업,-0.1328371482176359,0.0989393859992993,0.013136076161556876,0.0010760255781523398,0.012929920347705348,0.012989547297251658,0.03908797462678537,-0.2919342603118671,042670
21,현대로템,2019,Q3,중공업,-0.0963121482176359,-0.9477945865902585,-0.11678998044161126,-0.014124469168038334,0.03928020236976382,-0.00018047016226896417,0.006040046722008974,-0.16266997753340431,064350
21,두산엔진,2019,Q3,중공업,0.4556289310775183,2.0181293417650137,-0.014932762327716786,-0.008101164855986553,0.039916336249916196,0.025526656738170006,0.06873415015336315,-0.31651613137955814,082740
21,한진중공업,2019,Q3,중공업,0.010595607079123673,0.023422965759566594,-0.12497001880925229,-0.04956452991609772,-0.039590960981037204,-0.048377151161330456,-0.04731513398489606,0.010169528639435182,097230
21,풍산,2019,Q3,철강_소재,-0.08783622014338996,-0.0038486278834268806,0.004758352963772472,0.001563636762796028,0.006175501526227478,0.00535018716585034,0.010789800538914207,-0.03890384237774755,103140
21,한국철강,2019,Q3,철강_소재,-0.12556780148396757,0.08894705040002115,0.014403644298756513,-0.0027607312325176325,0.21116115028282323,0.0439525954891713,0.07047291013318269,-0.17810207629883643,104700
