,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자본총계 변화율,비유동자산 변화율,부채총계 변화율,자산총계 변화율,유동자산 변화율,Label,Code
20,조선내화,2019,Q4,철강_소재,-0.0801617267083218,4.900716840183783e-05,0.0024803731794782458,-0.0038229846206976337,-0.05320443460341451,-0.015710836737581335,-0.045499688277076955,-0.024622085199050528,000480
20,영풍,2019,Q4,철강_소재,-0.06864437869804776,0.0006865780568088287,-0.00034823713959464264,-0.006375424716036471,0.028541384640955236,0.005375175470143878,0.03281002896411733,-0.003615429771146275,000670
20,동국제강,2019,Q4,철강_소재,-0.23015265352589184,-0.18384996626953887,-0.0548252997998373,-0.021379295275539056,-0.0748440940437829,-0.06649310093166749,-0.16282944445072134,-0.053165258989395614,001230
20,세아베스틸,2019,Q4,철강_소재,-0.40263041274606515,0.0001673092613412308,0.0005075159917735661,-0.002988754812650596,-0.12195306249192017,-0.047572544109500514,-0.14099120921422936,0.24359554903487962,001430
20,고려제강,2019,Q4,철강_소재,-0.20833910725425817,-0.0007454155113812977,-0.0027151938481418947,0.027303929098181134,0.050270570682384275,0.008927492374954715,-0.06639335146219116,-0.12138879456848223,002240
20,세아제강,2019,Q4,철강_소재,-0.35538363092121505,-0.005547260154636691,-0.007322649817924298,0.06582538822670081,0.1422601377891144,0.002464616322527924,-0.9353764705614197,0.10991942409237912,003030
20,현대제철,2019,Q4,철강_소재,-0.27326187784493083,-0.0039925271403978835,-0.002587778733372348,0.0059663059050301115,0.012281897947059806,0.004362053485262862,-0.0008552656299396499,0.05098678120487285,004020
20,삼광글라스,2019,Q4,철강_소재,0.012278646620486292,-0.009756145967281693,-0.007572136976193522,-0.017496024812477362,-0.14204567905007237,-0.09510341374700038,-0.2487607773343984,-0.0531710791857181,005090
20,POSCO,2019,Q4,철강_소재,-0.07712050684768068,-0.016871556009375732,-0.01557747412083288,-0.005749503626387931,0.11049080098585029,0.005101839814115827,0.028200174082597895,-0.042554001004863784,005490
20,현대중공업,2019,Q4,중공업,-0.1571627311565927,-0.002224376667508854,-0.0020460802046146087,-0.00276944180343186,-0.021513155281343566,-0.0027691770465605448,-0.002767347944765519,-0.09312276899184964,009540
20,무림P&P,2019,Q4,철강_소재,-0.24961119541443214,-0.06630193629145975,-0.03741807460122637,-0.005639261261104145,0.024318740706834818,-0.009945328979912627,-0.02350293317842722,0.10381897105605445,009580
20,고려아연,2019,Q4,철강_소재,0.021251591094046646,0.01689913287346312,0.01766958774776728,-0.007267743185507269,-0.16855073314732716,-0.001572610083385495,0.0032875937001668465,-0.09218948577928142,010130
20,삼성중공업,2019,Q4,중공업,-0.291525323445354,-0.21060025485548162,-0.08044187868258024,-0.04648355100905088,-0.11049233932722435,-0.09907061571433906,-0.14391675671534454,0.029150752017224196,010140
20,현대미포조선,2019,Q4,중공업,-0.21085323187779612,-0.0031294411705028446,-0.003259694466297147,-0.007533245049601733,-0.07142073959374762,-0.025838877745750555,-0.03992998742410614,0.015781696221026792,010620
20,한화테크윈,2019,Q4,중공업,-0.3082987403588092,2.1831117209547557e-06,-1.9924198380483205e-05,0.02903650615451059,0.05090987209092157,0.027158634574035556,0.02290140945338015,0.11959121594945432,012450
20,현대엘리베이,2019,Q4,중공업,-0.1495381476043766,0.08729088545637897,0.0245875682711012,-0.018229319921474252,0.19633919799009036,0.09718870348945519,0.33713678908662903,0.12534774252455733,017800
20,두산중공업,2019,Q4,중공업,-0.200533799474666,-1.557273800363779,-0.24626491876398404,-0.029762647860613445,0.006809143277461738,-0.08164748465836646,-0.19428730678410921,-0.015470668086628267,034020
20,대우조선해양,2019,Q4,중공업,-0.36940018108676353,-0.2277329249625213,-0.034424726335589684,-0.04446246249100283,-0.03512332998192613,-0.03489421610793264,-0.02882308883281337,0.17257984387283298,042660
20,두산인프라코어,2019,Q4,중공업,-0.2919342603118671,-0.2779389612345645,-0.017268312669967978,0.017772364549410335,-0.053766220631487616,-0.043208314591414054,-0.1719090936313794,0.4928332976780979,042670
20,현대로템,2019,Q4,중공업,-0.16266997753340431,-37.84764229352765,-0.09582913542832383,0.04071032543988928,0.032482897322168025,0.0038243415677896575,-0.012300940533558458,0.5236218873136451,064350
20,두산엔진,2019,Q4,중공업,-0.31651613137955814,6.617558159463166,-0.1500356955788522,-0.05315718916392176,-0.013365610723099719,-0.047806472713914916,-0.04142574858816872,0.2631350433569826,082740
20,한진중공업,2019,Q4,중공업,0.010169528639435182,-0.02997609854199601,0.18909353209906232,0.1252804516175725,0.11495050674359764,0.12196631348075071,0.1190090757228719,0.3110660471802244,097230
20,풍산,2019,Q4,철강_소재,-0.03890384237774755,-0.00849072713251564,-0.010116714217934697,-0.006354757986743564,-0.10251896925290549,-0.04873772400701637,-0.1090677252315525,0.013408986504103437,103140
20,한국철강,2019,Q4,철강_소재,-0.17810207629883643,-0.04462145827549968,-0.007356166938088715,-0.01658685260754178,-0.03772010357394129,-0.012646584989098097,-0.010562635034736423,0.2499548228360139,104700
