,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,금리 변화율,법인세차감전 순이익 변화율,자본총계 변화율,비유동자산 변화율,Label,Code
30,조선내화,2017,Q2,철강_소재,-0.02640715550954606,0.01804364062492314,0.057515808780992383,0.01678214010777368,0.3413839231617106,0.02441959889144729,0.017098159108909883,-0.11991074077387812,000480
30,영풍,2017,Q2,철강_소재,0.29021330345292834,9.292807380423262e-05,-0.022003926023196008,0.01678214010777368,-0.9743933059063498,9.275857080259797e-05,-0.0057357962054817024,-0.27665695512988575,000670
30,동국제강,2017,Q2,철강_소재,0.19288809049702133,0.0137998678092639,0.023284392859834524,0.01678214010777368,-1.000897864337262,0.005994994711737478,-0.006460697341196697,-0.28486405848185525,001230
30,세아베스틸,2017,Q2,철강_소재,0.20002730313906575,0.03662573868956054,0.0606429360464682,0.01678214010777368,1.0415158714373454,0.024715079757104075,-0.008449111085726435,-0.17756082215131305,001430
30,고려제강,2017,Q2,철강_소재,-0.010083708129498934,0.006417223141002237,0.07791439549228074,0.01678214010777368,-0.1353419694383844,0.007486915485387602,0.004935008297107801,-0.15310665999786077,002240
30,세아제강,2017,Q2,철강_소재,-0.017093896196598794,0.012912367727275775,0.04699819001218741,0.01678214010777368,-0.31135052380174844,0.0152695423995306,0.02663814433933287,-0.16512877437760978,003030
30,현대제철,2017,Q2,철강_소재,0.04545798562010793,0.012621823257210396,-0.012638548143616313,0.01678214010777368,-0.550125654390476,0.011299446964924353,0.0018066150907012357,-0.12824034758113034,004020
30,삼광글라스,2017,Q2,철강_소재,-0.06572561177038602,-0.01926059755835574,0.03925623495167474,0.01678214010777368,-1.2815446582712986,-0.014204350330609294,-0.00894093245546923,-0.17576587902238744,005090
30,POSCO,2017,Q2,철강_소재,0.14930127845422647,0.00869232962408839,0.008232232899501701,0.01678214010777368,-0.3921791366495243,0.012559628008372847,-0.0012152172811987771,-0.10244012501573532,005490
30,현대중공업,2017,Q2,중공업,-0.022818533710330408,0.3761476700684656,-0.07318533666066795,0.01678214010777368,-1.5791699210578776,0.6468944804433385,-0.01156230376754852,-0.21453709277980884,009540
30,무림P&P,2017,Q2,철강_소재,0.08599852616064847,0.008260390733870526,-0.0308913695016495,0.01678214010777368,-0.8181314709040091,0.004014107904410258,0.016981459538182753,-0.08935837027462207,009580
30,고려아연,2017,Q2,철강_소재,0.1031196006612024,0.02903497509034847,0.022864602651709198,0.01678214010777368,0.23705196282152197,0.030594586654282052,0.027601350358622323,-0.04154077740391476,010130
30,삼성중공업,2017,Q2,중공업,-0.053459846842630915,0.012286178287865601,-0.05101518804453997,0.01678214010777368,0.2940799988972358,0.006850102396794178,-0.011941847556568908,0.02278246914957313,010140
30,현대미포조선,2017,Q2,중공업,0.09950869188762608,0.10851808792448936,0.14013209801968096,0.01678214010777368,0.5212961844101258,0.07011324284496001,-0.09993084000692276,-0.18191416112003664,010620
30,한화테크윈,2017,Q2,중공업,-0.2684405808370041,-0.0036810029098141017,-0.04046309806805004,0.01678214010777368,-0.16987204812002832,0.002875613424348167,0.0007208740159430072,-0.15761322198606276,012450
30,현대엘리베이,2017,Q2,중공업,-0.23448728770631377,0.18906590919773714,0.09658450073805436,0.01678214010777368,0.24272845005807286,0.04733477934885055,-0.007173704466999498,-0.0012386623707284494,017800
30,두산중공업,2017,Q2,중공업,-0.2578520606673034,-0.0038719486468579145,-0.012971875652108444,0.01678214010777368,-1.014215949845006,0.02157659680365165,0.03384049525141308,-0.16326812765249488,034020
30,대우조선해양,2017,Q2,중공업,0.0,-0.9738967618904489,0.051098822935213395,0.01678214010777368,4.070984641573531,6.589447299846882,-0.11745519652386416,0.0,042660
30,두산인프라코어,2017,Q2,중공업,-0.11239710964220126,0.031781728187633806,-0.021854118485534757,0.01678214010777368,-0.7765866323748987,0.006484857993844351,0.009546118135688841,0.0199286130108378,042670
30,현대로템,2017,Q2,중공업,-0.15882906004624808,0.010429708549958505,0.017388418699611163,0.01678214010777368,0.020430723798606998,0.004079367719537652,0.005550144934740153,-0.04512460658854662,064350
30,두산엔진,2017,Q2,중공업,0.0024219262425977522,0.06847828579666859,0.03623067293826554,0.01678214010777368,-0.9147706453437939,-0.011328009170230136,-0.01656407823891204,0.00691191932464405,082740
30,한진중공업,2017,Q2,중공업,0.12428388375794037,0.11601367735345902,0.16969282063265845,0.01678214010777368,-0.2869697146525063,-0.042025332140685934,-0.12331473228421974,-0.2290690490904003,097230
30,풍산,2017,Q2,철강_소재,0.31121273990611337,0.08473922790786492,-0.009318287919785728,0.01678214010777368,-0.20398814468809645,0.04618613891182921,0.0028077280941243288,-0.21758390094703828,103140
30,한국철강,2017,Q2,철강_소재,0.022062474605313236,0.1087558180381687,0.033803284629384533,0.01678214010777368,1.3786338302798695,0.02610494126373375,-0.014400139066844897,-0.23449774774617646,104700
