,name,sector,year,quarter,Relative Return,영업이익변화율,비유동자산변화율,매출액변화율,비유동부채변화율,부채총계변화율,Label,Code
11,CJ_Logistics,Trading_&_Logistics,2021,Q4,-0.04969540479947375,-0.04998913937171445,0.0008698663939948892,-0.07553287157585675,0.021633063865422186,0.042144187971995484,-0.15768692687592137,000120
11,Hankook_Tire_Worldwide,Automotive_&_Parts,2021,Q4,-0.1327754031337094,-0.07172629797769736,0.004323119692427713,-0.20681644756552675,0.02417628331826327,-0.15009780663653904,0.016560592881939732,000240
12,Kia_Corp,Automotive_&_Parts,2021,Q4,-0.0048076715825511734,-4.795099280038177,-0.04719493643300621,-0.22389506974412532,0.016099412070608055,-0.10307578377708948,0.03321682132833617,000270
11,Hyundai_E&C,Construction_&_Real_Estate,2021,Q4,-0.017194248395717898,0.0009419853555265867,-0.09127882831184198,-0.264208675335603,-0.0379147986466426,-0.0794499358831422,-0.11847023279697401,000720
11,SK_Networks,Consumer_Services,2021,Q4,-0.05553313287979188,-66.04054054054055,0.037454571586136964,0.012767552378976754,0.06202253855699591,0.1290160251610004,-0.004246819758813535,001740
11,Nexen_Tire,Automotive_&_Parts,2021,Q4,-0.17760929346523002,-1.2989382001479401,0.0020539624625161013,0.016889174547766173,0.05200012325765535,-0.06294320385644858,-0.10206879594548245,002350
11,Korean_Air,Automotive_&_Parts,2021,Q4,0.14564624321246528,-0.60610578922734,0.022019473850831583,-0.26896317269862124,0.01487969078285356,-0.006806837439374824,-0.1065743252819815,003490
11,SsangYong_Motor,Automotive_&_Parts,2021,Q4,0.0,0.6520269122846523,0.01822560674457052,-0.057148102480729435,-0.11838908413657978,-0.01657708599262353,0.0,003620
11,SEBANG_Global_Battery,Automotive_&_Parts,2021,Q4,-0.033936895204292356,-0.11985097968361025,-0.026827552215705763,-0.20394337164248477,-0.047679587067178675,-0.1314964067564337,-0.08413726794857924,004490
11,Hyundai_Motor,Automotive_&_Parts,2021,Q4,-0.07552776098040685,1.093749145591251,-0.0018925728076000237,-0.24536137461167296,0.08579635100188421,-0.13292959141052485,0.06892126025858154,005380
11,Dong-A_Tire,Automotive_&_Parts,2021,Q4,0.20426077938630563,-4.450497580360057,-0.021848455509702047,-0.6214422670808615,-52.52469850871844,-15.280180678534446,0.5476663555085312,007340
11,Seoyon,Automotive_&_Parts,2021,Q4,-0.24928223986215275,0.7897525377889124,-0.03919616135252313,-0.25474962039801796,0.32823365059356413,0.2188048396715606,0.038365704703026,007860
11,Seohung,Automotive_&_Parts,2021,Q4,0.024303612640958573,-0.44445072795877794,0.02116260963870531,0.11364553436519986,0.07575802817527522,0.19557642222504024,-0.13499653036441137,008490
11,Hotel_Shilla,Consumer_Services,2021,Q4,-0.025897056255362497,-0.056230486170277816,0.06399147827957119,-0.1679257314878808,0.03613557302426873,0.0441166580599317,-0.0796575511109275,008770
11,Motonic,Automotive_&_Parts,2021,Q4,-0.02065956150967102,-0.9338561846731204,0.10728858466018798,-0.10100683242585395,0.16629996782340517,-0.10014561142984069,-0.009675769951351887,009680
11,Hwashin,Automotive_&_Parts,2021,Q4,-0.056390741674421055,1.2678955601908726,-0.05156650263718343,-0.15239476207624758,-0.08012482481387329,-0.0003258406935815472,-0.01693732560000431,010690
11,Hyundai_Merchant_Marine,Transportation,2021,Q4,-0.1481930935513998,-0.19272683936634616,-0.2281118658163328,-0.10654725418051636,0.04550007551348678,0.02851116039514412,-0.1589419876046663,011200
12,Hyundai_Mobis,Automotive_&_Parts,2021,Q4,-0.043189964150680035,-0.6267294626312538,-0.024382330163576604,-0.21121954843713242,-0.013311321430032219,-0.18184265959449708,0.019294558457966706,012330
11,Hyundai_Development_Company,Construction_&_Real_Estate,2021,Q4,-0.06794833830664455,0.05948781743272702,-0.04612361907184326,-0.1303957548853838,-0.09453323921292767,-0.13531026668927693,-0.02791869896669878,012630
11,Hanon_Systems,Automotive_&_Parts,2021,Q4,0.0286688998768587,2.1705679743634505,0.004371141727284478,-0.0709040922601456,-0.04092110461579401,0.028391419712963772,-0.11608413348467626,018880
11,Daekyo,Consumer_Services,2021,Q4,-0.08139897084990468,41.28424797059991,0.06534291703423922,-0.0038837145079229085,0.08161269623960132,0.064451945806972,-0.10039993807285569,019680
11,Hansum,Automotive_&_Parts,2021,Q4,0.01113146039932239,-0.4980014828114543,-0.04736270346963023,-0.4984033151997438,0.037569712461138605,0.10452025345520377,-0.08078187799417502,020000
12,Samsung_C&T,Construction_&_Real_Estate,2021,Q4,-0.006013949166373059,2.209937875177098,-0.024206680885443088,-0.2079036808361745,-0.009293098592861648,-0.033956782896604754,-0.015205723868402576,028260
11,Kangwon_Land,Consumer_Services,2021,Q4,0.14897759290500096,1.8235346111769712,-0.06213403533293471,0.012152805201621764,0.25684943248450687,-0.2052029973420686,-0.14572520438788308,035250
11,Daewoo_E&C,Construction_&_Real_Estate,2021,Q4,-0.06717621206400388,-1.6275208743355738,0.025640291597652687,-0.19631501976151755,0.03245748061238962,-0.016034784915927913,-0.11896512236464317,047040
11,Daewoo_International,Trading_&_Logistics,2021,Q4,0.10291909213525398,0.22121557632413424,-0.010221185338397332,-0.011540739653547183,0.028054410034421884,0.11056386577346189,-0.05316236182504054,047050
11,KEPCO_E&C,Construction_&_Real_Estate,2021,Q4,0.05025425118307366,3.012190599482866,0.02167554793903037,-1.1451337680033467,0.4835972262709479,-0.0316776105541372,0.7569554482927696,052690
11,Kumho_Tire,Automotive_&_Parts,2021,Q4,-0.22706976550787222,0.8469694957216286,0.04169596171256773,-0.053940768825714525,0.18511972245130137,0.07172787722080753,-0.13764718664135706,073240
11,Hyundai_Glovis,Automotive_&_Parts,2021,Q4,-0.1136216000698717,-0.12186743384490972,0.012517598029217036,-0.09016788046108282,0.03518746937535533,0.0044681462855714615,0.025433486615805558,086280
11,GKL,Consumer_Services,2021,Q4,0.06487679451848828,-0.3225021929465688,0.19552108646161703,0.1458066250085599,0.4297486700447518,0.179915003631956,-0.17239280922886255,114090
11,Hankook_Tire_&_Technology,Automotive_&_Parts,2021,Q4,-0.07916009951840576,-1.2531098468920532,-0.017239456322440283,-0.0377135001709048,0.004256910765477517,0.04958346637702593,-0.052516648238150485,161390
