,name,sector,year,quarter,Relative Return,영업이익변화율,비유동자산변화율,매출액변화율,비유동부채변화율,부채총계변화율,Label,Code
30,CJ_Logistics,Trading_&_Logistics,2017,Q1,-0.1654781098958245,-0.28588217490503065,-0.02611876269793756,0.04223527512872616,-0.0028079786281514085,0.0008097830220219482,-0.14376968774329724,000120
30,Hankook_Tire_Worldwide,Automotive_&_Parts,2017,Q1,-0.09975279498318738,-4.700680762431276,-0.01654309829526479,0.06176512533656042,-0.003396613852795438,-0.3216439066179373,-0.1467017029112279,000240
31,Kia_Corp,Automotive_&_Parts,2017,Q1,-0.06851410398385946,0.06503168811215676,-0.008087340679928667,0.08366033489635294,-0.06304061215310197,-0.06254437857630024,-0.13179785675738173,000270
30,Hyundai_E&C,Construction_&_Real_Estate,2017,Q1,0.08024371373992047,0.5851778118793174,0.016473666307399215,0.2149619452472773,0.036065824891184595,0.03461030132013343,0.072059354550716,000720
30,SK_Networks,Consumer_Services,2017,Q1,0.032452963124305956,0.599748897480122,0.04450296288238742,-0.051693993115554226,0.007434400584408252,-0.023138738400444003,-0.011597283691479152,001740
30,Nexen_Tire,Automotive_&_Parts,2017,Q1,-0.12057077582327581,0.10426618786082475,-0.01815943589850577,-0.022193823426171377,0.021368522584980343,0.004590475383350556,-0.0007167756763006433,002350
30,Korean_Air,Automotive_&_Parts,2017,Q1,-0.21820009337967872,-0.05502079026255191,0.007873135593345126,0.020014181628137506,0.07775338055696679,0.047125996911863366,0.1453630813986977,003490
30,SsangYong_Motor,Automotive_&_Parts,2017,Q1,-0.0031542257723026143,2.589092132849758,0.0015256598867766646,0.21422416096678365,0.009366008423632555,0.02501793916341344,-0.07412918608269903,003620
30,SEBANG_Global_Battery,Automotive_&_Parts,2017,Q1,0.004802767074276487,0.35719377532878493,0.020025695471652005,0.021791065125053688,-0.021786198037939908,-0.02573225190536932,-0.09779785675738173,004490
30,Hyundai_Motor,Automotive_&_Parts,2017,Q1,0.05222491652207082,1.0761233339482117,-0.0036498184703983583,0.029642528306465077,0.0220674286547351,0.02839710065669332,-0.0030307334697105004,005380
30,Dong-A_Tire,Automotive_&_Parts,2017,Q1,-0.003904702834429269,0.30759032559330746,-0.026587188328510036,0.09413250493887815,-0.08281941866285303,0.117067462586942,-0.05962243554826379,007340
30,Seoyon,Automotive_&_Parts,2017,Q1,-0.08347177240434804,31.988002324847496,0.0005790248642958407,-0.4538565434504118,0.06955176090523574,-0.11270899039250537,-0.11918103432747518,007860
30,Seohung,Automotive_&_Parts,2017,Q1,-0.05422262639401258,0.025759945720063127,-0.0039515883114511485,-0.09162725011486561,-0.041418274997763405,0.01138102642209815,-0.08450055946008443,008490
30,Hotel_Shilla,Consumer_Services,2017,Q1,-0.2086812385044251,0.3568734202880014,-0.000766170688150547,-0.10274782811831917,0.30777179282067646,0.053098884640023436,-0.13332256758808625,008770
30,Motonic,Automotive_&_Parts,2017,Q1,-0.005159466647355294,3.0364333022810372,0.020946537049044478,-0.10833705379783365,0.013645661287672417,-0.16054079264488608,-0.1265739761603668,009680
