,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,매출액 변화율,영업이익 변화율,비유동부채 변화율,Label,Code
15,CJ대한통운,2021,Q3,산업재,-0.09966356553637193,-0.03818183816579801,-0.003022920782855265,0.010103910820872253,0.05141722741837773,0.25490321498809165,-0.05894582120977443,0.012896946453993474,000120
15,두산,2021,Q3,산업재,0.5401581350859329,0.0017528624222209466,-0.01352322346139656,0.1152048594875581,0.06923670996719733,-0.32463265320774515,0.031189862762240672,-0.21595211967422462,000150
15,LG상사,2021,Q3,산업재,0.0010167209445187883,0.0773227055196466,0.0516530050627233,0.11437007155297918,0.02226815543737093,-3.1878867644879967,-0.04650335529882188,0.45628318984023686,001120
15,대한항공,2021,Q3,산업재,0.08219641081986084,-0.01445696632066984,-0.008880006408891417,-0.007760783174828201,0.14158085625182038,1.2274086087857614,-0.05556790196250727,0.1075714346067425,003490
15,S&T중공업,2021,Q3,산업재,-0.04542507255609824,0.009512557056823301,-0.005441884870931779,-0.006378086432968888,-0.21768458504257404,-0.4038149338888747,0.015472760666086938,-0.012315408758361734,003570
15,LS,2021,Q3,산업재,-0.09416699707156917,0.09276690958248524,0.016968991004830958,0.021491803614066995,0.06932850038734273,-0.3932590942835932,-0.01791869087189979,0.10339341761485986,006260
15,LS산전,2021,Q3,산업재,0.005512225440023284,-0.022308622688893442,-0.023450805918522555,-0.0007979239277063899,0.008100604098079112,-0.23898825139529545,0.0077804034817023915,-0.1469804698590664,010120
15,현대상선,2021,Q3,산업재,-0.24222471195208653,0.1255362787472425,0.24455965579636607,0.5060302464849251,0.3850897233219446,0.6430260647335981,-0.005476323639075353,0.07686983487943665,011200
15,한국단자,2021,Q3,산업재,-0.12558923124282875,0.02573338260192415,0.00714131602577206,0.027721788419462712,-0.0030159260576773095,0.041942979534827396,0.03112741351976367,-0.05118497732835828,025540
15,대우인터내셔널,2021,Q3,산업재,-0.08359282399905538,-0.006315878522622831,0.09770469351176558,0.012323753013925076,0.057357850755791695,-0.10188579789051111,-0.08093027968323552,0.21525478279241234,047050
15,한국항공우주,2021,Q3,산업재,-0.030033517160934046,-0.010642202890125407,-0.05040331550986277,0.007764529300771539,-0.37247812860077933,-0.8967831730254179,0.002765004863497067,0.5106102892168412,047810
15,한전KPS,2021,Q3,산업재,0.17184651693076033,0.01693909353036993,0.017687388287330963,0.031233851805654522,-0.15821425891645347,-0.18322667498139977,-0.09110604008273027,0.006646946453993469,051600
15,현대글로비스,2021,Q3,산업재,-0.10442638119133932,0.001497797928111666,0.02927361198911238,0.02626685006179197,-0.00445877943139994,0.14390376816771866,0.04200218909702169,0.33121055789395293,086280
