,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,금리 변화율,비유동부채 변화율,매출액 변화율,Label,Code
22,CJ대한통운,2019,Q2,산업재,-0.00792598073606629,0.00860717587598181,0.02688430805834008,0.001864550295372025,-0.10064059339177356,-0.04718831995253214,0.03357720524302632,0.013238908120392273,000120
22,두산,2019,Q2,산업재,-0.006592791977423865,0.04994652471968197,0.03011094529235292,0.001755437267149329,-0.10064059339177356,0.06544280133980429,0.05874182447662313,-0.1135768162663077,000150
22,SK하이닉스,2019,Q2,정보기술,0.05406992473683393,-0.010323618774805587,-0.05444062896938229,0.008168814680379333,-0.10064059339177356,0.23680190065738516,-0.06613632009569603,-0.01912626738862036,000660
22,LG상사,2019,Q2,산업재,-0.05394123799949756,-0.006806549732941147,0.022323958597366467,0.07836399632476354,-0.10064059339177356,-0.13405468692525202,-0.042045808787507744,-0.14225060387512825,001120
22,대한항공,2019,Q2,산업재,-0.2534840681909607,9.880591987787568e-05,-0.005001193939112247,-0.06866544481192005,-0.10064059339177356,0.010867230515806403,-0.00974462978538082,0.025140861976313933,003490
22,LG,2019,Q2,정보기술,0.023270959911615076,0.015255115092664973,-0.03437836751840151,0.0031120512557372138,-0.10064059339177356,-0.006996027984111919,-0.8279341132304093,-0.059076556994462875,003550
22,S&T중공업,2019,Q2,산업재,-0.12988144895052395,0.02579387503769137,0.02199447319352199,0.006133999767975462,-0.10064059339177356,0.009243796633550128,0.27971477849459525,-0.12905589489096198,003570
22,한솔테크닉스,2019,Q2,정보기술,0.19375434320305918,-0.013365001417937616,-0.02323682848845665,0.027113836805104485,-0.10064059339177356,-0.34937404565228913,-0.018606338196610173,-0.03381547227701083,004710
22,삼성전자,2019,Q2,정보기술,0.06510638104812148,0.017133165202672718,-0.03578675685067345,0.00943462191034472,-0.10064059339177356,-0.03304127589924988,0.03000343292413188,0.0964626239919313,005930
22,LS,2019,Q2,산업재,-0.023392594361714578,0.011511617606812186,0.0686896336433871,-0.00040466546547912596,-0.10064059339177356,5.997296494355318,0.05876532948336921,0.06602178898043175,006260
22,삼성SDI,2019,Q2,정보기술,0.20260305304368428,-0.0014160122530686436,-0.0029882406307421006,0.007882716949995983,-0.10064059339177356,0.0022539141960875586,0.01576493918163857,-0.15386900337354675,006400
22,대덕전자,2019,Q2,정보기술,0.006173116752958632,0.028601332378744182,0.004968191276875755,0.023268263047603988,-0.10064059339177356,-0.05407080100725736,0.11793005058486217,-0.026854043612573375,008060
22,삼성전기,2019,Q2,정보기술,-0.06240130778684366,-0.12286891456156479,-0.033380092106473636,0.09380559354883067,-0.10064059339177356,-0.7005254864193011,-0.07838128960582558,0.1282414232109355,009150
22,LS산전,2019,Q2,산업재,0.017106090577377338,-0.006766926379574656,0.004432362385673683,0.017550840517593702,-0.10064059339177356,-0.22496529981052615,0.120999649859594,0.030747183579599116,010120
22,LG이노텍,2019,Q2,정보기술,-0.03872303304403682,0.006891879209049545,0.012587007635486591,-0.015174138404141502,-0.10064059339177356,-0.08261824428217668,0.1261938385632293,-0.0026629546692488043,011070
22,현대상선,2019,Q2,산업재,-0.0499526210732302,0.08343471028312255,0.0434269494942956,-0.0020559071563593934,-0.10064059339177356,0.04635729810770095,0.055673549270965905,-0.04180474946374182,011200
22,삼성에스디에스,2019,Q2,정보기술,0.03847277678674481,0.01454314861906636,0.0038518898043820027,0.028163232462523613,-0.10064059339177356,0.07882513639496103,0.09270591146098695,-0.12666487098991314,018260
22,일진머티리얼즈,2019,Q2,정보기술,0.1998716647001191,-0.019171365322433354,0.02688045117712634,0.03317338694382288,-0.10064059339177356,0.023246484052867444,0.05190668847378843,-0.07650721191190342,020150
22,한국단자,2019,Q2,산업재,0.1215726834160632,0.03360903666423387,-0.01497360266407688,-0.0024759628183058657,-0.10064059339177356,0.026980878113850304,0.04769601990285044,-0.3661595562443917,025540
22,신도리코,2019,Q2,정보기술,-0.1475082024312897,-0.008138096036308995,-0.00659127500554979,0.0066192752537845845,-0.10064059339177356,0.08912603299206379,-0.03991101879433956,-0.11749472031828928,029530
22,LG디스플레이,2019,Q2,정보기술,-0.21489537808619802,-0.004045640827455399,-0.015493437800096377,-0.031613553633363045,-0.10064059339177356,-0.020422320264158245,-0.08314931781758095,0.01689263455515619,034220
22,SK,2019,Q2,정보기술,-0.16481094634106053,0.013005980809938977,-0.004049590501050249,0.002505448009130218,-0.10064059339177356,0.03298216176431712,-0.597524043884206,0.24928080050031282,034730
22,한미반도체,2019,Q2,정보기술,-0.16919210734872756,0.02859705092655962,0.023249457060753098,0.00012364356117688935,-0.10064059339177356,0.14856878311771826,0.2781929424407945,-0.06121368468929442,042700
22,대우인터내셔널,2019,Q2,산업재,0.06384430868480663,0.0036463737290093334,-0.03776830414933585,0.03798786740252247,-0.10064059339177356,0.0016988051897266487,0.059058903292876774,-0.0314484796623951,047050
22,한국항공우주,2019,Q2,산업재,0.3056376231813287,0.06798099184029316,-0.055020987191955695,0.08659138877984374,-0.10064059339177356,-0.12606998063901198,0.2761941183673613,-0.11891766769815537,047810
22,한전KPS,2019,Q2,산업재,-0.03296196451065521,-0.05160108254537732,-0.04109199261684415,0.03186018587075079,-0.10064059339177356,0.5811233320013653,0.350945216302726,-0.03653392241118429,051600
22,LG전자,2019,Q2,정보기술,-0.10555574371236393,-0.0037458098701417253,-0.0063668727334755815,0.02337433953305257,-0.10064059339177356,0.04847726366455518,0.0980567322603747,0.037752934426992193,066570
22,현대글로비스,2019,Q2,산업재,0.06795842970710879,0.01035894182630015,0.004788789719049946,0.02358735796345668,-0.10064059339177356,0.0034681097646802606,0.0488121105653585,-0.11566459207068017,086280
