,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,매출액 변화율,유동자산 변화율,유동부채 변화율,Label,Code
15,CJ대한통운,2021,Q1,산업재,-0.0013950976945100314,0.020382950821737467,0.024932484377589992,-0.05922559924847581,0.04677926396986454,-0.08765711302727885,-0.023021486438886938,000120
15,두산,2021,Q1,산업재,0.4133159621832869,-0.12165294205743815,-0.025816667109242797,0.07206343367221857,0.29038587055612974,-0.0025713012430566007,0.3998221686124155,000150
15,LG상사,2021,Q1,산업재,0.13019494504908907,0.047606606498153514,0.08478062575353795,0.05248762266828311,0.1735851487321518,0.32130949981165235,-0.16533429368954639,001120
15,대한항공,2021,Q1,산업재,0.002459938505026964,0.002015686314524423,0.05858034436995063,-0.03376820689091209,0.3785364912293392,-0.11007478027138273,-0.018333141026916258,003490
15,S&T중공업,2021,Q1,산업재,0.21360493373460077,-0.04351907865216553,0.08160033812423317,-0.3470619898786883,0.24359122820157153,0.18193839670313317,0.24394302420486916,003570
15,LS,2021,Q1,산업재,0.09368193975702957,-0.007817621759851234,0.015416817125290416,0.07221281476979802,0.46387045751560674,0.46651146815250155,-0.02215560018290256,006260
15,LS산전,2021,Q1,산업재,-0.07273411347431195,0.04666013116591272,-0.014802060155066132,-0.0956467495803186,-0.06172690557210103,-0.016553777477020137,0.1767543787661602,010120
15,현대상선,2021,Q1,산업재,0.9641633652587319,0.08118667634863908,0.17523643316203352,0.23344515486089046,0.4684910938306146,0.32866251658925894,-0.12606770772181125,011200
15,SK텔레콤,2021,Q1,커뮤니케이션서비스,0.22431357743014252,-0.006277029248233923,-0.00622038374935685,0.012706059823600624,-0.005918034362204949,-0.02221178613837671,-0.019158511337185838,017670
15,한국단자,2021,Q1,산업재,0.12201228827997054,0.027840113228946084,0.05218394663008308,-0.04059501478885641,0.08492189875529088,0.12238538964208301,0.09048444396116133,025540
15,제일기획,2021,Q1,커뮤니케이션서비스,0.079842253040428,-0.003523179407943222,-0.07039909607685957,-0.12047238255195003,-0.10998181434949894,-0.02318066897029747,0.020513327195747593,030000
15,KT,2021,Q1,커뮤니케이션서비스,0.14838908409715276,-0.022315816182603143,-0.011924036048903464,-0.0034029959872098337,0.018387212269209474,-0.006674972801770984,0.10855701705614026,030200
15,LG유플러스,2021,Q1,커뮤니케이션서비스,0.23651442304334377,-0.022214919787101217,-0.00257314544238485,-0.026975021716371006,0.05248568306772161,0.03966565174488479,-0.009723078554463811,032640
15,SBS,2021,Q1,커뮤니케이션서비스,0.3383103043648658,0.0355633201405301,0.05316316956117362,-0.20466218681415493,0.0811671816158499,0.19411609985169842,0.7944338262251008,034120
15,NAVER,2021,Q1,커뮤니케이션서비스,-0.12525002619150338,0.10389529898940686,0.22083762801067364,-0.01989367802036779,1.1809764212579785,0.13062805923956256,0.29486922013960243,035420
15,엔씨소프트,2021,Q1,커뮤니케이션서비스,-0.12412710673813299,0.13425251317707443,0.05879641651162837,-0.4208278929278748,0.004034435887603216,0.7236997094626423,-0.0367189026763012,036570
15,대우인터내셔널,2021,Q1,산업재,0.005251321471199531,-0.007631450897871317,0.14826196664759395,0.27508238556355846,0.27853504747211777,0.3856659305925736,0.08005449651156404,047050
15,한국항공우주,2021,Q1,산업재,-0.14587537595368386,-0.008861986233486774,0.026987740505061142,-0.19818528629417909,0.04996826633071949,0.05681940689595577,0.049093454303103835,047810
15,한전KPS,2021,Q1,산업재,0.3543487225247332,0.04024683916957872,0.02880866498477208,-0.1965885955981651,0.01986950006930477,0.1313441749880513,0.033138388066082713,051600
15,현대글로비스,2021,Q1,산업재,-0.0639181928748738,0.02877248696864121,0.05643695054398323,0.05601652112983779,0.08357693013414469,0.1342110001422956,0.01401639757709715,086280
