,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,자산총계 변화율,소비자물가지수 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,Label,Code
18,대림산업,2020,Q2,건설,-0.1716815982654706,0.33656637730243344,-0.12859941328422309,-0.02485291647678456,-0.9744470971009336,0.018606326678747287,-0.5798581201866663,-0.07609556676934505,000210
18,현대건설,2020,Q2,건설,-0.17233944488030417,0.532908329948611,0.057201705607568654,-0.018728644932659133,-0.9744470971009336,-0.002073050099541285,-0.7127681525490057,-0.14513875665797915,000720
18,한화,2020,Q2,에너지_화학,0.10180845239675312,8.033050193050194,0.08009095774419062,-0.011597022657435119,-0.9744470971009336,0.021254440848522682,39.94716242661448,-0.012596347714810758,000880
18,KCC,2020,Q2,건설,-0.17380666766095376,0.21378043336836372,0.03192759653473343,0.08543459627384165,-0.9744470971009336,0.08629146345083982,-2.039774913267393,-0.03250576077415952,002380
18,한국쉘석유,2020,Q2,에너지_화학,-0.3307255460856113,-0.024746045464398847,0.48196458308987045,-0.12408271648919966,-0.9744470971009336,0.07444248528742903,-0.04802448088882716,-0.016901046266611732,002960
18,태광산업,2020,Q2,에너지_화학,-0.33346609697493934,-0.655719747605638,0.2083759236836482,0.13991110638961057,-0.9744470971009336,0.17693439324216098,5.8954330565315844,0.08190927204578127,003240
18,한일시멘트,2020,Q2,건설,-0.2149529513057256,-1.0521982310185067,0.394927284953978,-0.030039247462323226,-0.9744470971009336,3.4541195979675976e-05,-0.9794699683867724,0.045629762082060786,003300
18,삼성정밀화학,2020,Q2,에너지_화학,0.07734609223837191,-0.35375131411339134,-0.08444120223751772,-0.046346852832615304,-0.9744470971009336,0.06495205901652645,0.0645783855624722,0.08257021447887561,004000
18,효성,2020,Q2,에너지_화학,-0.17931420695976708,-1.9250090048933495,-0.0077581815773064555,-0.012178603372612562,-0.9744470971009336,0.00238059563649462,-2.3720182289169767,0.05722045444459716,004800
18,SK케미칼,2020,Q2,에너지_화학,1.5260486958428354,-1.1228383757543372,-0.018824821850147,-0.015787557157162513,-0.9744470971009336,-0.0035412725354283525,-1.3606965012393397,-0.277069844076192,006120
18,대한유화,2020,Q2,에너지_화학,-0.32922377240158424,-2.5106380882736383,0.10431115905280874,0.005430167773294636,-0.9744470971009336,0.0396892754532443,-2.678463593969209,0.8742711770353646,006650
18,국도화학,2020,Q2,에너지_화학,-0.29537811190717145,0.2547063145410513,0.06845353361524853,0.008354798119667217,-0.9744470971009336,0.015168900939465324,0.1290046536111089,0.14491992433916415,007690
18,한화케미칼,2020,Q2,에너지_화학,0.7838498818384908,0.1293741296880464,0.026940415227407533,-0.03299461371911416,-0.9744470971009336,0.003964279510294544,-0.6241312675434384,0.49651486394234273,009830
18,OCI,2020,Q2,에너지_화학,0.4917559278891737,-0.7795563893542641,-0.08183655745696394,-0.020737510123294722,-0.9744470971009336,-0.01600027426615913,-0.5464375164917243,0.0018274722610765442,010060
18,아이에스동서,2020,Q2,건설,0.5905864258328777,1.33817917449025,-0.1439823723937339,0.02037192396288412,-0.9744470971009336,0.02446592980378126,1.2773953150821442,-0.12229701417335292,010780
18,S-Oil,2020,Q2,에너지_화학,-0.2894843714025981,-0.8362915529685265,-0.08283403160219005,0.031608444937066826,-0.9744470971009336,-0.017305335879478023,-0.8688666215951191,-0.03901519722688061,010950
18,롯데케미칼,2020,Q2,에너지_화학,-0.24213961465469966,-1.2312832070568815,-0.08573984965393167,-0.036565186255879456,-0.9744470971009336,0.002369098551399107,-0.29996249638180394,0.3560717204359098,011170
18,금호석유,2020,Q2,에너지_화학,0.08131378581094045,-0.3033695665402928,0.013849277387571135,0.014034111227404056,-0.9744470971009336,0.03868027197937951,-0.33896022389727176,0.37769206068571276,011780
18,SKC,2020,Q2,에너지_화학,0.5346921766869935,-0.008107758995960945,1.0441963898723245,0.025702448891524954,-0.9744470971009336,0.0022045991569326073,-0.9997244725843323,-0.14719973452407992,011790
18,현대산업,2020,Q2,건설,-0.04363342689473235,-0.8697302028444044,0.014950393261781159,-0.0032914423969154782,-0.9744470971009336,0.004909320577735521,-0.2351644318832794,-0.10249179851413553,012630
18,한솔케미칼,2020,Q2,에너지_화학,0.5427163429593325,0.08186065925322872,-0.19987068328968327,-0.01854136604470713,-0.9744470971009336,0.06235548991741391,-0.37948278293017956,-0.11220281337197553,014680
18,동원시스템즈,2020,Q2,에너지_화학,-0.2948525501321687,0.5420676617588567,-0.0032267591150766384,-0.0011796624679361045,-0.9744470971009336,0.07757721673386087,-0.20926243743090078,0.3517286788831104,014820
18,유니드,2020,Q2,에너지_화학,-0.058523366729380466,0.7751553235129425,-0.11235027999938396,0.0050328731600346455,-0.9744470971009336,0.056591522451576504,2.893546401487214,-0.1205187320738179,014830
18,남해화학,2020,Q2,에너지_화학,-0.09714490430708778,0.5859417529674245,0.10386589334210172,-0.08508441394137123,-0.9744470971009336,0.03618987844716837,0.7835975170395404,-0.08034936483972129,025860
18,삼성엔지니어링,2020,Q2,건설,-0.11558748957876197,0.14149566337169572,0.036347319283416724,0.002271156486154169,-0.9744470971009336,1.3114813799815517,0.3175384291927206,-0.09090921381618286,028050
18,대우건설,2020,Q2,건설,-0.27334455687061837,-0.3570107467503707,-0.04236373699313056,-0.0432459277856988,-0.9744470971009336,-1.2050286406083073,-0.04389005837856963,-0.02698955444961175,047040
18,LG화학,2020,Q2,에너지_화학,0.8485051972788076,1.1972425239901807,-0.10405571392260071,0.020143104717284865,-0.9744470971009336,0.013455131235663886,-0.38769484373865826,-0.05093637392835632,051910
18,한전기술,2020,Q2,건설,-0.18602550750536437,-1.7415329581320838,0.18644851015404962,0.014777859453602105,-0.9744470971009336,-0.009746638578360445,-1.6693929725406718,-0.08128753115102193,052690
18,휴켐스,2020,Q2,에너지_화학,-0.28097830343855246,-0.45492574324729507,-0.0054684566788091304,-0.06973373576524611,-0.9744470971009336,0.030289101352961367,-0.4912260322593138,0.43030212548314506,069260
18,GS,2020,Q2,에너지_화학,-0.2999651434575789,-0.9350247137583683,1.0594413523652784,-0.007713732912273286,-0.9744470971009336,0.0013926152570924444,-0.9617014931731527,-0.024492913026763916,078930
18,휴비스,2020,Q2,에너지_화학,0.00305461571470228,-0.9275733215619197,0.14258756330410183,-0.026432529686310713,-0.9744470971009336,0.05684573711896812,-0.9341027966337272,0.15384735179722434,079980
18,후성,2020,Q2,에너지_화학,0.005317986447123779,5.244714820700857,-0.015570008865258833,0.017828574817133847,-0.9744470971009336,0.030543541461010015,7.082693059970019,0.07928768788108062,093370
18,SK이노베이션,2020,Q2,에너지_화학,0.6515544294969795,-1.093306904080718,-0.005342743435459929,-0.0026258079458041372,-0.9744470971009336,-0.01379634959684184,-1.0813926106848855,-0.17369131791531495,096770
18,LG하우시스,2020,Q2,건설,-0.16662829297173226,-0.2322167409293444,0.03464845319405385,-0.038560808049267536,-0.9744470971009336,0.029170142406006017,-0.5227284168134911,0.019354056663425337,108670
18,코오롱인더,2020,Q2,에너지_화학,-0.07256381181408811,-0.035505016403625356,-0.1999175045062821,-0.0232835623753489,-0.9744470971009336,0.013979050574173701,-0.9309744264631629,0.015673291959385674,120110
