,name,year,quarter,sector,Relative Return,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,유동부채 변화율,자산총계 변화율,Label,Code
28,한화,2017,Q4,에너지_화학,0.004338731502128559,0.02443728675459589,-0.46861176002783433,-1.3409846914784305,0.07885521850344679,-0.050832215801377645,-0.019360669431490063,0.06330808721003921,000880
28,한국쉘석유,2017,Q4,에너지_화학,-0.08284949576450643,-0.700977128684164,0.11031263461165719,0.16522826360338216,0.010077754600366529,0.3115279216879985,0.11904667353722087,-0.023045268565260596,002960
28,태광산업,2017,Q4,에너지_화학,0.08177849142445637,0.0950862477219907,0.8495587898527273,-0.43452533709200936,0.06445987314849022,0.1517212326529085,0.014796133826054492,0.09555502598554942,003240
28,삼성정밀화학,2017,Q4,에너지_화학,0.6170959943792216,0.027899837366907265,-0.13448775227012932,-1.3080368076200095,-0.2241874350901415,0.06836536878526478,0.010860242597151348,-0.09312503059153686,004000
28,효성,2017,Q4,에너지_화학,0.0075482842331564964,0.08163028405014683,-0.36331890972267966,-4.103565105215185,0.137970195690309,-0.004314287551691498,-0.0089023409090071,0.1231279647584066,004800
28,SK케미칼,2017,Q4,에너지_화학,-0.08640578571820204,-0.5625022213992896,-2.4226551764785222,-4.458349542424582,-3.585613409268428,-0.9795008767476682,-0.6578645436189368,0.029516965511728218,006120
28,대한유화,2017,Q4,에너지_화학,0.22191005266217506,-0.054481948938536195,0.22976593273370804,0.07812477236031579,0.12967334462056024,-0.2807205281254187,-0.021971134692724603,-0.11951002628417284,006650
28,국도화학,2017,Q4,에너지_화학,0.0809460599245318,-0.0018756497382503845,-0.4362003487738526,-0.43046605509287394,0.07642355088425923,-0.005117944850857037,-0.0015913047292592797,0.05345527136308188,007690
28,한화케미칼,2017,Q4,에너지_화학,0.04230328307032655,-0.2048835594469186,-0.31665110215889913,-1.0473786678702597,0.01824949767604811,0.11050127770922402,-0.021047153211930625,-0.009842198266168705,009830
28,OCI,2017,Q4,에너지_화학,0.3415441103457459,-0.21066835562112762,0.20960094006124041,0.1590635613622231,0.011982143799324607,0.1582479354261892,-0.01425935542483625,-0.0009853893393131459,010060
28,S-Oil,2017,Q4,에너지_화학,0.05156280910234389,0.06681662434130065,-0.3299701215202778,0.0031440503504267525,0.11559930374024718,0.012713667426526687,0.04753579827035548,-0.12717692422191945,010950
28,롯데케미칼,2017,Q4,에너지_화학,0.26595742582410187,-0.11220397967756834,-0.12461357793346095,-0.43625462485848576,0.0317341164750673,0.2846294817142838,0.042842940946989705,-0.08940087925327014,011170
28,금호석유,2017,Q4,에너지_화학,0.36606033424288453,-0.12858338558920357,0.569986596461957,0.34271979053353485,0.01155481512018297,-0.04099349036335875,-0.023700238393559392,0.13213099254772287,011780
28,SKC,2017,Q4,에너지_화학,-0.03269941847919782,-0.07760548736646966,-0.23341504361262932,-1.5710882286128882,-0.12069707455308143,0.025186580015982063,-0.02475555811926744,0.04585594825168908,011790
28,한솔케미칼,2017,Q4,에너지_화학,0.026713244369351442,-0.0047867707510118596,-0.36394246636340466,-0.4655453184410062,-0.011834126952481427,0.016800410774288066,0.01121364713225903,-0.002550211994246713,014680
28,동원시스템즈,2017,Q4,에너지_화학,0.06290371723835547,0.38309295327836934,-0.27431829586109546,-0.40479692003642687,0.012697969355552452,-0.3340825705504018,-0.04232072197308934,-0.11185244735742148,014820
28,유니드,2017,Q4,에너지_화학,0.12887550708282383,0.3396776155445731,-0.17192380439882138,-1.265733914525189,-0.07306858209379452,-0.2880369620561185,-0.025537964554250725,0.11070152644689366,014830
28,남해화학,2017,Q4,에너지_화학,0.6698487100673508,0.5237574955911333,-1.8971039139665766,-1.5800218366349523,0.039705752206272704,0.023212582961449568,0.0002952091164620807,0.3659773256371174,025860
28,LG화학,2017,Q4,에너지_화학,0.03701358369933349,-0.09786947383822386,-0.25048646932783114,-0.47865369872629704,0.01237102259392553,0.4819526063767381,0.07923613149918807,-0.10709878112104956,051910
28,휴켐스,2017,Q4,에너지_화학,0.10441325917340774,-0.01251035587485394,-0.18296196189221037,-0.32894157709196925,-0.0873412033216352,0.0662819078520136,0.03410692027416706,0.21739745022797366,069260
28,GS,2017,Q4,에너지_화학,0.02862602386233925,-0.0026833953791097764,15.532018182620593,19.492501116854935,12.162702345556657,-0.05857153746474575,-0.0013648742306077155,0.0028168617343416903,078930
28,휴비스,2017,Q4,에너지_화학,0.4598415919430397,-0.10695384464928659,-78.81783726576099,-57.517353609769955,0.1605870690136204,0.004757630642007626,-0.03360425073853657,0.1790262759158044,079980
28,후성,2017,Q4,에너지_화학,0.15945008087609527,-0.0939170671924291,-0.6231967869550425,-0.7126420659631113,-0.13264031881681204,0.15093808112820883,0.003246089437958455,-0.06879634118224394,093370
28,SK이노베이션,2017,Q4,에너지_화학,0.09923310543750882,0.10743679930759131,-1.0582073076776881,-1.0951251093325265,-0.7797106473731812,0.19685985804447914,0.004070969306050554,-0.04440085932848191,096770
28,코오롱인더,2017,Q4,에너지_화학,-0.08808676095752382,-0.05462743714323215,0.20082582419434547,-1.1096937128883382,0.18743408943099116,0.07026831399168798,0.017214902013187094,-0.04091904808852466,120110
