,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,비유동자산 변화율,매출액 변화율,부채총계 변화율,이익잉여금 변화율,Label,Code
19,한화,2020,Q1,에너지_화학,0.19991835901622618,-0.9278245942571786,0.04534382974631668,0.005734645662159643,-0.4263414328204772,0.09285686077793898,-0.021625911287632693,0.10180845239675312,000880
19,한국쉘석유,2020,Q1,에너지_화학,-0.05857740585774056,0.5845454754001547,-0.03442127116891602,-0.01098381478132504,0.007355787713758666,0.424617976559442,-0.15539160516158423,-0.3307255460856113,002960
19,태광산업,2020,Q1,에너지_화학,0.17636054664629358,1.0922814674447028,-0.012222277204016252,-0.17647689181642756,0.007434987667911175,0.02494254547302943,0.023680396097500056,-0.33346609697493934,003240
19,삼성정밀화학,2020,Q1,에너지_화학,0.09103631456438233,0.07149036423908428,0.6290305340696667,0.0451001042615653,0.06642216189679706,0.24919643300590955,0.012731457181865746,0.07734609223837191,004000
19,효성,2020,Q1,에너지_화학,0.019606239234279205,1.7548027113186837,0.5115691955168036,0.31239987824074467,-0.3813692284191379,0.4202765259536647,0.0929806944137308,-0.17931420695976708,004800
19,SK케미칼,2020,Q1,에너지_화학,0.46358173219386734,-6.59869398877413,-0.370296589434307,-6.550642105329629e-05,0.017970813969948818,-0.16086723090987987,0.001615615769144929,1.5260486958428354,006120
19,대한유화,2020,Q1,에너지_화학,0.5424903809961943,-5.516210813727163,-0.0627512084087064,-0.006897795289609876,-0.12481723735437023,0.22722331365627402,-0.03348689837818075,-0.32922377240158424,006650
19,국도화학,2020,Q1,에너지_화학,-0.011764380981889533,1.5672441905968832,-0.005038797603885148,0.010874388857879058,0.10005198073859667,0.31511345579874384,-0.005681117828267079,-0.29537811190717145,007690
19,한화케미칼,2020,Q1,에너지_화학,0.12495321479892457,-7.5597306730679,0.522301862147915,0.18685837643871128,0.7500713101084424,0.848851275068913,0.04731838012884393,0.7838498818384908,009830
19,OCI,2020,Q1,에너지_화학,0.021689422510466544,0.8369486495745095,-0.042428832386288806,0.019434252992879264,-0.1539467773124481,-0.012441479827275614,-0.03095278527692813,0.4917559278891737,010060
19,S-Oil,2020,Q1,에너지_화학,0.06550201485278453,-105.12599483204134,0.08720143813137904,0.004073434262453768,-0.20464968259085903,0.08819233582093378,-0.18433784626006566,-0.2894843714025981,010950
19,롯데케미칼,2020,Q1,에너지_화학,-0.003038084516126832,-1.426295304046429,0.20329716279887244,-0.0040017269259369215,0.22201410944141142,0.2529224230783713,-0.019536136766211465,-0.24213961465469966,011170
19,금호석유,2020,Q1,에너지_화학,0.11732794690520851,3.0527365171168945,0.09923252102356761,-0.02863449237152782,0.02506317373223399,0.018563854774316324,0.0508745104891406,0.08131378581094045,011780
19,SKC,2020,Q1,에너지_화학,0.2387315211667922,-1.124579860974858,-0.7088273909735721,0.07339123440059514,-0.23562220715932336,-0.18095267806523108,0.368615767816008,0.5346921766869935,011790
19,한솔케미칼,2020,Q1,에너지_화학,0.06965238048735697,0.8570697220537147,0.021341886636876195,0.016789939815566424,0.09366543094136648,-0.08447404111162626,0.05646773342948275,0.5427163429593325,014680
19,동원시스템즈,2020,Q1,에너지_화학,0.2760968690493155,28.85679040717297,0.005785021747197083,0.038625237157252634,0.08467291869172544,0.16621425278158397,-0.0009626759234069304,-0.2948525501321687,014820
19,유니드,2020,Q1,에너지_화학,0.10676047754071721,-8.541710089182843,-0.10358234590093574,-0.010985122511624201,0.1767946959313118,0.08970879080291416,-0.005212830873643548,-0.058523366729380466,014830
19,남해화학,2020,Q1,에너지_화학,0.22523649263234496,2.4169242502657347,-0.0316857447397032,-0.01198414679851556,0.0534872165339475,0.2649786136923882,0.011581065005553226,-0.09714490430708778,025860
19,LG화학,2020,Q1,에너지_화학,0.06669398553537798,-2.029235064851169,0.15903495453777938,0.032958348228744105,-0.023631923536644783,0.12062869031242585,0.011774431719053124,0.8485051972788076,051910
19,휴켐스,2020,Q1,에너지_화학,0.11028201138921201,1.1907240269396993,0.20917779962025995,0.006514962410199887,0.10296049762154813,-0.0383803609035539,-0.0312309562241726,-0.28097830343855246,069260
19,GS,2020,Q1,에너지_화학,-0.11031486643504339,6.905201549748578,-0.24102031984578165,-9.043706149813868e-05,3.1923030327504742,0.23508292826941934,0.0007633220212110992,-0.2999651434575789,078930
19,휴비스,2020,Q1,에너지_화학,0.33215682783395567,-1.7348305562589075,0.0469785773617879,0.013039829929687441,-0.19478806987410469,0.029188193119173977,-0.019165434304219575,0.00305461571470228,079980
19,후성,2020,Q1,에너지_화학,0.11608133988801739,-0.7625106023787206,0.055648925604699695,-0.01119091004851902,0.028482957478912496,-0.041762849089113874,0.000894350010435252,0.005317986447123779,093370
19,SK이노베이션,2020,Q1,에너지_화학,0.005144453465299001,-19.893950473511723,0.016760071077736027,0.017569894894978066,4.362094745389844,-0.026511076509670217,0.18336356280904487,0.6515544294969795,096770
19,코오롱인더,2020,Q1,에너지_화학,0.10121253522329438,0.41816484750935046,-0.06821725235533849,-0.03511795589421418,-0.0810604522676166,-0.07707095386124574,0.25451201877055696,-0.07256381181408811,120110
