,name,year,quarter,sector,Relative Return,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,유동부채 변화율,자산총계 변화율,Label,Code
33,한화,2016,Q3,에너지_화학,-0.008169161058828388,-0.05179550599005367,-0.2994510955154962,-0.4405754334194024,-0.05503012380286387,-0.003808324773574623,-0.01172688307701475,-0.1480524624259277,000880
33,한국쉘석유,2016,Q3,에너지_화학,-0.00914302308301864,0.014218813584566892,-0.21979799200974204,-0.20833924523862224,-0.0894151082881629,-0.015695111632977432,0.021086543168744143,-0.22900066637135905,002960
33,태광산업,2016,Q3,에너지_화학,0.003052012134175792,0.20108995650721062,-0.5015890715733262,-3.2189423202964935,-0.05621859554713793,-0.12709707393265235,-0.008211302206375781,-0.10714640041194032,003240
33,삼성정밀화학,2016,Q3,에너지_화학,-0.16505417548574225,-0.33941787786566535,-0.5498462079643753,-0.567571562509318,-0.027047889027503214,0.49696764665847093,-0.020855780354204878,0.1852746668176697,004000
33,효성,2016,Q3,에너지_화학,0.008662089460464695,-0.11450598862870998,-0.3738384634033127,0.5598236947425226,-0.07717489582105397,-0.02902660666526191,-0.0185101532995543,-0.14818608010383277,004800
33,SK케미칼,2016,Q3,에너지_화학,-0.12294333711072915,0.01021037375592293,1.3719300496616946,3.213492004417133,0.05329827561596634,0.03760024854789723,0.016523734760819586,-0.022953806395161744,006120
33,대한유화,2016,Q3,에너지_화학,-0.12593169363574927,-0.06316168787745247,-0.29871709064494056,-0.3016668221955445,-0.109617906034155,-0.12203380655943274,0.0071665021384812455,0.05995466785448869,006650
33,국도화학,2016,Q3,에너지_화학,-0.040211982271602,0.4407802197697537,-0.6745420593162197,-0.7128131291284647,-0.19759709588512664,-0.15766640803485532,-0.007887807744321407,-0.2412765886714921,007690
33,한화케미칼,2016,Q3,에너지_화학,-0.07329964740484654,-0.03639113544168504,-0.1519597432416151,-0.15616970212285874,0.007184016713767338,-0.022980659698235262,-0.003290610998092136,-0.03254546666001118,009830
33,OCI,2016,Q3,에너지_화학,-0.08019995721843763,-0.008698576153691406,-0.8587091110482227,-0.9537981194975697,-0.21499393712160908,-0.038988220222630154,-0.009161808131338267,-0.106069802875772,010060
33,S-Oil,2016,Q3,에너지_화학,0.13137804526155245,0.0007415613572416824,-0.8186836935473553,-0.6125436995593235,-0.014397036559955279,0.24629121920788943,0.08186391900396539,0.052281094137023046,010950
33,롯데케미칼,2016,Q3,에너지_화학,0.03567162649136499,-0.07537014732700897,-0.07397176887832624,-0.07053796738077944,0.009389038639935565,0.19251788525177815,0.0355602410899174,0.052782709557332705,011170
33,금호석유,2016,Q3,에너지_화학,0.178539035203508,-0.24103645869302703,-0.6917322672873063,-0.7708800436033374,-0.03738458126494837,0.013444444311431214,-0.024879766612357246,-0.04270229543123574,011780
33,SKC,2016,Q3,에너지_화학,-0.012310610291791764,-0.024367827856245472,-0.7913215243705617,-1.029168968583988,-0.06910632997237465,-0.067396330697578,-0.015326264329667882,-0.08921682342724523,011790
33,한솔케미칼,2016,Q3,에너지_화학,-0.023393262799784063,-0.5011022144639175,0.15115835558245272,0.16376242599581015,0.01898098799716741,0.2987267653153205,0.008315836679491095,-0.23323614915817706,014680
33,동원시스템즈,2016,Q3,에너지_화학,0.04719676204808745,0.2296750874413236,-0.03803952300682789,1.1415103365176549,0.026573758648169132,-0.04298133528059289,-0.016438625057974443,-0.18031479788544857,014820
33,유니드,2016,Q3,에너지_화학,0.05530676296054313,0.5551982169050551,-0.23093284701738237,-0.223487645360968,-0.02231472170775084,-0.08641627116683537,0.01375661233332437,-0.20319557636778934,014830
33,남해화학,2016,Q3,에너지_화학,-0.07088510526180938,0.24061395478836567,-0.5270314565859129,-0.31144979695081443,-0.11888289899556725,-0.18027657556506593,-0.03912836058100899,0.029847434659263455,025860
33,LG화학,2016,Q3,에너지_화학,-0.08704468603024589,0.2453092270106343,-0.2576468985885406,-0.41459347086103304,-0.02742927686156571,-0.004627412884804172,0.01918080969922742,0.1329710533935885,051910
33,휴켐스,2016,Q3,에너지_화학,0.20940753308036575,0.0017537692872904298,-0.18730786941236954,-0.28777810363843803,-0.028581883296584953,-0.050719343131085726,0.01704356120208672,-0.07566020460746851,069260
33,GS,2016,Q3,에너지_화학,0.10081430080733725,-0.1456064407620833,0.15347400326416416,0.15645147425427663,2.419473049707286,0.19102478799911982,-0.003032835351950758,-0.049149483359905155,078930
33,휴비스,2016,Q3,에너지_화학,-0.05072403428346787,-0.008628139515026723,-0.8459761774939107,-0.45037057991702445,-0.05092535233540185,-0.12019216417917433,-0.040060667687696117,-0.10419276681321762,079980
33,후성,2016,Q3,에너지_화학,-0.06880889913750857,-0.11665564803845618,0.10809192508489285,0.13269923818891916,-0.15111732512350717,-0.35573069770977006,-0.08973488771607618,-0.07637972166864676,093370
33,SK이노베이션,2016,Q3,에너지_화학,0.051667529023881956,-0.002891290284650072,-0.5854302713046367,-0.8320307427598734,0.00376343031694093,0.27729596956848335,0.0003688110051820459,-0.09458998284383087,096770
33,코오롱인더,2016,Q3,에너지_화학,-0.1350028536819947,0.030172711513898554,-0.3110959038358607,-0.4038603667916687,-0.0680630355334153,0.07541786975251785,0.03192950088643509,-0.13083527098628683,120110
