,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,비유동자산 변화율,매출액 변화율,부채총계 변화율,이익잉여금 변화율,Label,Code
21,한화,2019,Q3,에너지_화학,0.02836554236532375,-0.18855134842908527,0.04288958687500344,0.0036384421075921214,0.024139619440067817,-0.016947322665103126,0.0028909758518487205,-0.24633269163090102,000880
21,한국쉘석유,2019,Q3,에너지_화학,-0.037728287458142225,-0.1604021734500345,-0.19589062319298312,0.05436104679562925,-0.04834237975782807,-0.1111055425471209,0.06504781472711563,-0.10057360396162093,002960
21,태광산업,2019,Q3,에너지_화학,-0.04377677085914533,-0.4072577506440517,0.13502627550919422,0.0031841028806824934,-0.11805889739763575,-0.08065526889825692,0.019420700867384566,-0.2713009299143567,003240
21,삼성정밀화학,2019,Q3,에너지_화학,-0.06714316158066486,-0.020922143827116768,0.23573150423993927,-0.007140331398971078,-0.020205818353839278,0.0399184218433728,0.04484674645948106,-0.19101586917316035,004000
21,효성,2019,Q3,에너지_화학,-0.12678915871389274,-4.492899134221415,-0.03369707833186386,-0.0005924831367486449,0.24586731607601453,-0.024423155801841734,0.00018383020120515958,-0.09429147063849228,004800
21,SK케미칼,2019,Q3,에너지_화학,-0.042359522646859646,0.08031928650714248,-0.006895819169631334,0.17619720569684505,-0.013870445216350724,-0.30731125864720255,-0.001824103171665592,-0.07123729214823515,006120
21,대한유화,2019,Q3,에너지_화학,-0.06653316451771263,-4.600968670983557,0.03174044700340706,-0.016077793636578463,0.4497102960062369,-0.19865127410448424,0.03803086443760462,-0.16662238439374627,006650
21,국도화학,2019,Q3,에너지_화학,-0.048881088299342665,-0.2581801586999267,0.25666106844236847,0.06274415760210639,-0.0681912706342217,0.047555584750834656,0.024261678888175542,-0.055327016144239044,007690
21,한화케미칼,2019,Q3,에너지_화학,-0.03333126474648297,0.4367406901440638,-0.025543273071992556,0.016522710893101422,0.021613049775152993,0.018642466255022416,0.018884962124732896,-0.1158108083338096,009830
21,OCI,2019,Q3,에너지_화학,-0.18451559841813958,10.504732562909556,-0.28762922176067474,-0.009056232028448519,0.005805477307788909,-0.09455651320664082,-0.017870032984960815,-0.2930081071585504,010060
21,S-Oil,2019,Q3,에너지_화학,0.019029750737067933,-3.550898468131164,-0.027396983517456786,0.0031570506105207397,-0.0036161559241302266,-0.024721403950855425,0.008238140472229372,-0.2426284406694376,010950
21,롯데케미칼,2019,Q3,에너지_화학,-0.1083213502959046,-0.19958869446126803,-0.09356575053031846,0.012146935138033443,-0.04639890166406102,-0.205517979022119,0.006190101478311227,-0.04955822470702606,011170
21,금호석유,2019,Q3,에너지_화학,-0.09121797013544412,-0.3206248943974561,-0.11936199591701246,-0.012849745898348974,-0.02821985726277554,-0.10859584580219306,0.03008892292396359,-0.02769505733276595,011780
21,SKC,2019,Q3,에너지_화학,0.02215094111238891,-0.06005524126428541,-0.00843226992359336,0.006449795569089867,-0.0576664827272908,-0.04212334921251015,0.013285896800760755,0.02243326730435377,011790
21,한솔케미칼,2019,Q3,에너지_화학,0.06596689218640452,0.1728953510819573,0.005052078379952807,0.009187003483564382,0.052786476637427304,-0.04886416289341744,0.07218764038942083,0.009274551997223518,014680
21,동원시스템즈,2019,Q3,에너지_화학,-0.2038720552276502,-0.45219787273983414,1.2242311198962614,0.018039536370551,-0.03338599433472067,-0.06466064123612048,0.030188586192422706,-0.2702312128901668,014820
21,유니드,2019,Q3,에너지_화학,-0.08732457928818163,-0.5313537766520084,-0.06814822508895346,-0.06685189316154638,-0.0001548117343321831,-0.06111620605427426,0.05360880864938555,-0.1105350100648009,014830
21,남해화학,2019,Q3,에너지_화학,-0.13697981033367684,-0.9109515913905311,0.09871685698012955,0.0002814016991554702,-0.21448935993831442,-0.20850124576401108,0.0025909017326375405,-0.1469837030236004,025860
21,LG화학,2019,Q3,에너지_화학,-0.09624735555415903,-0.12092976393936905,0.022739746162523167,0.030291721039268582,0.07143187611988044,0.008070142165570005,0.011316311985866578,0.12656886761095262,051910
21,휴켐스,2019,Q3,에너지_화학,-0.045698830460626554,0.31017963644991453,-0.02212710764530612,0.0824952904208629,0.17396599021800463,-0.09934673649157999,0.06132224332201108,-0.1877437238460887,069260
21,GS,2019,Q3,에너지_화학,-0.04186785184236937,0.17667632657139998,0.0012759028129436523,-0.00025002739246793304,-0.028008580838142394,-0.11764751291651276,0.003848855385556016,-0.06119148290974841,078930
21,휴비스,2019,Q3,에너지_화학,-0.10887111048178684,1.5249456830008055,0.41626343675618727,0.019197628123541532,-0.09400073739642023,-0.02157776299352787,0.007369547386346875,-0.21726767868282962,079980
21,후성,2019,Q3,에너지_화학,-0.3567191842053086,0.38843921785399527,-0.0023297301099445278,0.0015020368070075563,-0.004864277111860771,-0.02834298295526194,0.0560656745763195,-0.05693400304658763,093370
21,SK이노베이션,2019,Q3,에너지_화학,-0.0865332455739095,-0.563383535692056,0.0039485947364947815,-0.016653068980853947,0.16322708120909502,-0.005084355202796487,-0.023287182782046223,-0.27427566545257964,096770
21,코오롱인더,2019,Q3,에너지_화학,0.14551234673185903,-0.21129697163446526,0.02424221004703986,-0.011359570749981063,-0.07256682165851147,0.013447574498943737,0.02453471564468579,-0.3212230539363793,120110
