,name,year,quarter,sector,Relative Return,비유동부채 변화율,영업이익 변화율,법인세차감전 순이익 변화율,매출액 변화율,유동부채 변화율,자산총계 변화율,Label,Code
9,한화,2022,Q3,에너지_화학,-0.034910876485036345,-0.02824601545351768,2.160412601059381,0.1987795520152007,-0.03951173868662805,0.07002652483919136,0.020393006152487958,-0.09438276253879038,000880
9,한국쉘석유,2022,Q3,에너지_화학,0.034814523891978075,0.08006487900060688,-0.3239116876667799,-0.28712991566301127,-0.09720802903509329,-0.16561338328430197,-0.022853954355518735,-0.0524320506630917,002960
9,태광산업,2022,Q3,에너지_화학,-0.15702609939161882,0.016308901306610002,23.745655810082592,-1.160317849288953,-0.07526682353546499,-0.07604417162950705,-0.01203580489506395,0.009630385088680204,003240
9,삼성정밀화학,2022,Q3,에너지_화학,-0.10260207148868916,-0.08638763375650971,-0.07360055749788275,0.7528022475714127,-0.08505280841499374,-0.22075255988586562,0.04298913264758952,-0.06534121790937883,004000
9,효성,2022,Q3,에너지_화학,-0.0164169322954114,0.0065325285198210015,-2.2695067843133554,-1.8823269286185993,-0.39985876896421424,-0.08691086213220611,-0.0005640426344933891,-0.05643894006186301,004800
9,SK케미칼,2022,Q3,에너지_화학,-0.1307915082456566,-0.3197025091652316,-3.2277047542665382,-5.219696062556976,-11.170187825116514,0.1771068135263112,0.03791834554301543,0.03652668273257083,006120
9,대한유화,2022,Q3,에너지_화학,0.08328835955401884,-0.12013371289165897,0.37894913846028655,0.3979970241280437,-0.31820071700109187,-0.26841112993023064,-0.050525801088983524,0.20518004141177604,006650
9,국도화학,2022,Q3,에너지_화학,-0.11457694174271812,0.09037319907412433,-0.5765640936081425,-0.5365168213597105,-0.17752972468187134,-0.004027296515821677,0.024236805531307137,0.0366671962723125,007690
9,한화케미칼,2022,Q3,에너지_화학,0.11937637178730293,-0.001983471860313335,1.26942788193859,-0.4208053851099701,0.15441458674367103,0.10460118654076989,0.04628828480361791,-0.1473234003091938,009830
9,OCI,2022,Q3,에너지_화학,-0.15596350108731077,-0.10748703318440889,0.31484699113555115,0.3625043922993083,0.09912274476828431,0.08742227489580112,0.00872940994030258,-0.05636970465540751,010060
9,S-Oil,2022,Q3,에너지_화학,0.04011318165545789,-0.14933123361755474,-0.7030724773744221,-1.0187523516443269,-0.025985614608989294,0.15766006816974665,0.02638862439459344,-0.11698942330035286,010950
9,롯데케미칼,2022,Q3,에너지_화학,-0.0429830057868965,0.12598602478241916,14.398458730538351,-4.088443471453342,-0.005686633473179548,0.20542379139391942,0.05437789176747265,0.07556030412620193,011170
9,금호석유,2022,Q3,에너지_화학,0.12512279623617856,0.2613705622179945,-0.24088167001384064,-0.20688768200207375,-0.15271981819307678,-0.180341665659698,-0.021021995757968037,0.0199229160207485,011780
9,SKC,2022,Q3,에너지_화학,-0.17547457532893496,-0.13845099595658483,-0.31771389742795586,-0.4341911243001223,-0.9717882451028904,0.09966280256115412,0.014271550176345738,-0.08949755266928017,011790
9,한솔케미칼,2022,Q3,에너지_화학,-0.02660831762067973,0.004230987642855455,-0.29472189828788,-0.25760338327165777,-0.06564490509792986,-0.09277965088039741,-0.011945213062001914,-8.921347989637035e-05,014680
9,동원시스템즈,2022,Q3,에너지_화학,-0.1626975739750105,0.03696361522784497,-0.2736595516772401,-0.27227975157361084,0.01702904263904159,-0.2238437358717701,-0.05629248165333678,-0.1384377264475745,014820
9,유니드,2022,Q3,에너지_화학,-0.1632928890878599,-0.11669646537237177,0.20335001890930848,0.10958415613729589,0.15467425153300085,0.6288120527807548,0.1726114327536954,0.0,014830
9,남해화학,2022,Q3,에너지_화학,-0.08784016672678441,0.03694394082377905,-0.36436377573955125,-0.5103770209216287,-0.1989353214223466,0.023708551519323606,0.022645604740097802,0.0032727109984504524,025860
9,LG화학,2022,Q3,에너지_화학,0.12067835179173411,0.09322661880747618,-0.5526051854749796,-0.5000931198138663,-0.05312916024608849,-0.17019207485699428,0.010922767287049329,-0.016287500511859593,051910
9,휴켐스,2022,Q3,에너지_화학,0.052749944915958816,0.0298788219071362,0.1798258492646645,0.3213303613678278,0.22006057556892866,-0.2127488616571268,-0.014479732587414085,-0.06810707200923953,069260
9,GS,2022,Q3,에너지_화학,0.13323485260809573,0.07056376160737265,0.27257962645493095,0.14078606730995524,-0.02102102102102099,-0.05293095234355771,0.007060942989687513,-0.1262541377307166,078930
9,휴비스,2022,Q3,에너지_화학,-0.15973609665980862,1.3215486148461761,0.5914244843190883,0.7498036230320246,-0.10191585111754486,-0.03950486600501002,0.03204372072462558,-0.09314913547744934,079980
9,후성,2022,Q3,에너지_화학,-0.15461434680653222,1.007794036097227,-0.37248987167219894,0.33087096035917285,0.029161951043899403,0.013168434500290926,0.14544501120264774,-0.015438635015128481,093370
9,SK이노베이션,2022,Q3,에너지_화학,-0.06195396468074852,-0.3447604783830842,0.0042346576761105315,-0.13330451487504025,-0.062078158775010994,1.6358636713629378,0.00952897643716577,-0.10101422729382223,096770
9,코오롱인더,2022,Q3,에너지_화학,-0.1279302568168745,0.045571552574839025,-0.4168740863933631,0.03428120291239534,-0.1159639931273646,0.05146145012014114,0.033382072138991026,-0.108553170437104,120110
