,name,sector,year,quarter,비유동자산변화율,비유동부채변화율,부채총계변화율,영업이익변화율,유동부채변화율,Relative Return,전체 주식 수변화율,전체 주주 수변화율,1인평균급여변화율,주주 수변화율,Label,Code
4,Hankook_Tire_Worldwide,Automotive_&_Parts,2023,Q3,0.00012231900933068474,-0.007977536694824261,-0.46727862366152717,-0.12239000401207578,-0.6685917157376642,-0.05071880793312107,-0.06455373321647517,-0.0545042048701978,0.02531984728277037,-0.059376969190697126,-0.027517578654944162,000240
5,Kia_Corp,Automotive_&_Parts,2023,Q3,-0.03044645473826524,0.01967035529074701,0.016319950756229384,0.804187475212885,0.015110749033371285,0.040187485027052924,0.004844880811392671,0.025450060585926915,0.016392590278948904,0.04341128305341191,-0.04557076974184312,000270
4,Nexen_Tire,Automotive_&_Parts,2023,Q3,-0.007309260394234851,-0.11445107090007212,-0.019346800897872996,-1.1148714507433466,0.0313209882387977,-0.09299158956200321,-0.060212423052107056,-0.023145500011577003,-0.027549261946289594,-0.012568389549964643,-0.02604577478793072,002350
4,Korean_Air,Automotive_&_Parts,2023,Q3,-0.01728471997014669,0.0146150358539332,0.006961986463555614,-0.11179980593497763,-0.0021023459524136534,0.006133767606655141,-0.018920381022189847,-0.017943736884172612,-0.010385590789536936,-0.02742613306993502,-0.06878406869192599,003490
4,SsangYong_Motor,Automotive_&_Parts,2023,Q3,0.0013260205892290378,-0.02735021337567578,-0.10798759232575406,-0.35254922832374813,-0.1957214142646435,0.0,-0.03191682966238529,-0.06912503979123819,-0.11098300500428415,-0.07133913826482652,0.2155718074862131,003620
4,SEBANG_Global_Battery,Automotive_&_Parts,2023,Q3,-0.005197688507253773,-0.031646364626020995,-0.18866752232188277,-0.21456175513875242,-0.19684132276771105,-0.1886860997346858,-0.03464780805860346,-0.021100351522962413,-0.04703264252267303,-0.003025734103389466,0.2571242394575228,004490
4,Hyundai_Motor,Automotive_&_Parts,2023,Q3,-0.013752137327849967,0.016399159893143,0.08083865796445888,0.2915128491958897,0.09891267428147932,0.07293280071542572,0.03537640161165867,0.04344397311168646,0.005560924253009469,0.06327263643204095,-0.03921365589319007,005380
4,Dong-A_Tire,Automotive_&_Parts,2023,Q3,-0.005401616704160395,0.044909583800811004,0.0007440408276819799,0.37268143189492264,-0.030114111974035795,0.16701866869081328,0.008076778207610436,0.0070628741235906345,0.0033661338170002386,0.006555911185974095,-0.07614992510798027,007340
4,Seoyon,Automotive_&_Parts,2023,Q3,-0.00167057835544826,0.034157442215725475,-0.0342450364768454,-1.472868441369378,-0.14711702121163195,0.028678079764161882,-0.0012734826831792834,-0.0012759455639441697,-0.0015716629493320866,-0.0014449096817799045,-0.17144511694867964,007860
4,Seohung,Automotive_&_Parts,2023,Q3,-0.022624766473742897,0.97420883374661,-0.029507444877441946,0.6233206311252217,-0.48711241516556014,-0.14077848620421146,0.05341389079044989,0.09736228513581202,0.031080038632264384,0.05799210028756496,0.11258368271497393,008490
4,Motonic,Automotive_&_Parts,2023,Q3,0.06800711991987074,-0.1801624573521836,0.03297898399281318,0.2353801247815438,0.0725722147866189,-0.0709768107998196,-0.014390851446798525,-0.017804273347150845,-0.011565414932308116,-0.024982919469176412,0.04094105691778537,009680
4,Hwashin,Automotive_&_Parts,2023,Q3,0.08402302329310785,0.03097907625866736,0.004593858238159498,0.5886381829177819,-0.000988488601265436,0.37135581744830165,0.07061597746021675,-0.0008008675840733837,-0.022757933163691124,0.019718978513879826,-0.25748963418925974,010690
5,Hyundai_Mobis,Automotive_&_Parts,2023,Q3,-0.014963206095756076,0.09025644269620958,0.14263225002366553,0.022288544577089175,0.15311800266242837,0.028200916784374502,0.025627023032963603,0.028353916874248264,0.017954163912645815,0.06859218950476886,0.06980107540889191,012330
4,S-1_Corporation,Financials,2023,Q3,0.005461994520560953,0.07140855322301087,0.012677321226483795,-0.0030813704236321016,-0.0024618327570236076,-0.07484598352145133,-0.03139744313948567,-0.03180273128086131,-0.01588449352423793,-0.025664377921480463,0.10173618474516069,012750
4,Hanon_Systems,Automotive_&_Parts,2023,Q3,0.009375611261308703,-0.050033831487450886,-0.05536792890890729,0.7136137085876537,-0.06257106243287525,0.007232321839692794,0.013860484875019452,0.013860484875019341,-0.016307278820406612,0.013860484875019119,0.06373553216338404,018880
4,Hansum,Automotive_&_Parts,2023,Q3,0.007687344827257081,0.08602893532965494,-0.05575716676031339,-0.50696203024334,-0.09327572949468221,-0.15318769013162023,-0.02471805556403739,-0.02283612200082219,-0.021044321248066655,-0.03581901127325282,-0.15931729626111338,020000
4,Kumho_Tire,Automotive_&_Parts,2023,Q3,0.0019093172088096022,-0.9705307259666109,0.0150194650056924,0.4707755037977889,0.25798447586839424,0.22096458114157236,-0.0036328314364302283,0.0982416171101701,0.01019809800306204,0.10928691479312025,0.007259463475039141,073240
4,Hyundai_Glovis,Automotive_&_Parts,2023,Q3,-0.010192325224883225,0.00013454743688878779,-0.036183027974608484,0.0352929054352209,-0.0572962777385464,0.1922518709852148,-0.029390594000818115,-0.025854726693313346,-0.031703027493232394,-0.04371825857848943,-0.02460725935723492,086280
4,Hankook_Tire_&_Technology,Automotive_&_Parts,2023,Q3,-0.004619400081664837,0.007169979534044857,0.10331867260176364,4.738844241530205,0.13049732040593676,-0.048600636249732,-0.03909500369368302,-0.029401916463276834,-0.016092557387447082,-0.022652765423872845,0.16482248868512317,161390
