접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230406000663,2023-04-06,00108241,농심,국민연금공단,-,-,10%이상주주,"729,777","-13,562",12.00,-0.22,2023,Q2
20230706000174,2023-07-06,00108241,농심,국민연금공단,-,-,10%이상주주,"677,814","-51,963",11.14,-0.86,2023,Q3
20231010000072,2023-10-10,00108241,농심,국민연금공단,-,-,10%이상주주,"724,737","46,923",11.91,0.77,2023,Q4
20231116000229,2023-11-16,00108241,농심,권혁호,비등기임원,상무,-,0,-53,0.00,0.00,2023,Q4
20240104000070,2024-01-04,00108241,농심,국민연금공단,-,-,10%이상주주,"712,058","-12,679",11.71,-0.20,2024,Q1
20240227001248,2024-02-27,00108241,농심,국민연금공단,-,-,10%이상주주,"606,663","-105,395",9.97,-1.74,2024,Q1
20240314000787,2024-03-14,00108241,농심,국민연금공단,-,-,10%이상주주,"608,902","608,902",10.01,10.01,2024,Q1
20240321000883,2024-03-21,00108241,농심,국민연금공단,-,-,10%이상주주,"607,271","-1,631",9.98,-0.03,2024,Q1
20240411003223,2024-04-11,00108241,농심,국민연금공단,-,-,10%이상주주,"611,028","611,028",10.05,10.05,2024,Q2
20240418000153,2024-04-18,00108241,농심,국민연금공단,-,-,10%이상주주,"605,112","-5,916",9.95,-0.10,2024,Q2
20240424000110,2024-04-24,00108241,농심,국민연금공단,-,-,10%이상주주,"610,962","610,962",10.04,10.04,2024,Q2
20240703000085,2024-07-03,00108241,농심,국민연금공단,-,-,10%이상주주,"676,132","65,170",11.12,1.08,2024,Q3
20240808000140,2024-08-08,00108241,농심,조용철,비등기임원,부사장,-,190,40,0.00,0.00,2024,Q3
20241008000325,2024-10-08,00108241,농심,국민연금공단,-,-,10%이상주주,"683,964","7,832",11.24,0.12,2024,Q4
20250107000262,2025-01-07,00108241,농심,국민연금공단,-,-,10%이상주주,"676,548","-7,416",11.12,-0.12,2025,Q1
20250217001272,2025-02-17,00108241,농심,조용철,비등기임원,부사장,-,240,50,0.00,0.00,2025,Q1
