접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230404001560,2023-04-04,00126362,삼성SDI,이종훈,비등기임원,상무,-,3,3,0.00,0.00,2023,Q2
20230413001163,2023-04-13,00126362,삼성SDI,이병우,비등기임원,부사장,-,10,10,0.00,0.00,2023,Q2
20230510000487,2023-05-10,00126362,삼성SDI,김진경,비등기임원,상무,-,10,10,0.00,0.00,2023,Q2
20230808000426,2023-08-08,00126362,삼성SDI,서헌,비등기임원,부사장,-,0,-150,0,0,2023,Q3
20230822000018,2023-08-22,00126362,삼성SDI,이재영,비등기임원,부사장,-,146,6,0.00,0.00,2023,Q3
20230915000283,2023-09-15,00126362,삼성SDI,최윤호,등기임원,사장,-,800,300,0.00,0.00,2023,Q3
20230915000353,2023-09-15,00126362,삼성SDI,이종훈,비등기임원,상무,-,7,4,0.00,0.00,2023,Q3
20231006000267,2023-10-06,00126362,삼성SDI,이병우,비등기임원,부사장,-,100,90,0.00,0.00,2023,Q4
20231102000085,2023-11-02,00126362,삼성SDI,서헌,비등기임원,부사장,-,200,200,0,0,2023,Q4
20231206000095,2023-12-06,00126362,삼성SDI,문철환,비등기임원,상무,-,333,333,0.0,0.0,2023,Q4
20231206000096,2023-12-06,00126362,삼성SDI,최성욱,비등기임원,상무,-,80,80,0.0,0.0,2023,Q4
20240202000113,2024-02-02,00126362,삼성SDI,이승준,비등기임원,상무,-,100,100,0.0,0.0,2024,Q1
20240307000238,2024-03-07,00126362,삼성SDI,최성욱,비등기임원,상무,-,110,30,0.0,0.0,2024,Q1
20240329001361,2024-03-29,00126362,삼성SDI,이종훈,비등기임원,상무,-,10,3,0.00,0.00,2024,Q1
20240605000325,2024-06-05,00126362,삼성SDI,이승준,비등기임원,상무,-,200,100,0.00,0.00,2024,Q2
20240712000107,2024-07-12,00126362,삼성SDI,최성욱,비등기임원,상무,-,150,40,0.0,0.0,2024,Q3
20240808000342,2024-08-08,00126362,삼성SDI,이승준,비등기임원,상무,-,230,30,0.00,0.00,2024,Q3
20240823000196,2024-08-23,00126362,삼성SDI,김설,비등기임원,상무,-,150,150,0.00,0.00,2024,Q3
20240823000293,2024-08-23,00126362,삼성SDI,권오중,비등기임원,상무,-,11,11,0.00,0.00,2024,Q3
20241118000257,2024-11-18,00126362,삼성SDI,박재범,비등기임원,상무,-,59,59,0.00,0.00,2024,Q4
20241205000358,2024-12-05,00126362,삼성SDI,김헌준,비등기임원,부사장,-,50,50,0.00,0.00,2024,Q4
20241206000483,2024-12-06,00126362,삼성SDI,김현욱,비등기임원,상무,-,32,32,0.00,0.00,2024,Q4
20241206000507,2024-12-06,00126362,삼성SDI,김익수,비등기임원,상무,-,26,26,0.00,0.00,2024,Q4
20241213000428,2024-12-13,00126362,삼성SDI,고주영,비등기임원,부사장,-,200,200,0.00,0.00,2024,Q4
20250207000259,2025-02-07,00126362,삼성SDI,최성욱,비등기임원,상무,-,200,50,0.00,0.00,2025,Q1
20250207000278,2025-02-07,00126362,삼성SDI,이종훈,비등기임원,상무,-,30,20,0.00,0.00,2025,Q1
20250221000861,2025-02-21,00126362,삼성SDI,김헌준,비등기임원,부사장,-,80,30,0.00,0.00,2025,Q1
20250320000014,2025-03-20,00126362,삼성SDI,최주선,등기임원,대표이사,-,"1,000","1,000",0.00,0.00,2025,Q1
