접수번호,접수일자,회사코드,회사명,대표보고자,발행 회사 관계 임원(등기여부),발행 회사 관계 임원 직위,발행 회사 관계 주요 주주,특정 증권 등 소유 수,특정 증권 등 소유 증감 수,특정 증권 등 소유 비율,특정 증권 등 소유 증감 비율,연도,분기
20230406000647,2023-04-06,00136378,신세계,국민연금공단,-,-,10%이상주주,"1,215,226","115,649",12.34,1.17,2023,Q2
20230706000171,2023-07-06,00136378,신세계,국민연금공단,-,-,10%이상주주,"1,196,111","-19,115",12.15,-0.19,2023,Q3
20230926000675,2023-09-26,00136378,신세계,박주형,비등기임원,부사장,-,345,345,0.00,0.00,2023,Q3
20231010000068,2023-10-10,00136378,신세계,국민연금공단,-,-,10%이상주주,"1,320,162","124,051",13.41,1.26,2023,Q4
20240104000073,2024-01-04,00136378,신세계,국민연금공단,-,-,10%이상주주,"1,160,345","-159,817",11.79,-1.62,2024,Q1
20240403002952,2024-04-03,00136378,신세계,국민연금공단,-,-,10%이상주주,"1,031,182","-129,163",10.47,-1.32,2024,Q2
20240703000087,2024-07-03,00136378,신세계,국민연금공단,-,-,10%이상주주,"1,038,507","7,325",10.55,0.08,2024,Q3
20241008000314,2024-10-08,00136378,신세계,국민연금공단,-,-,10%이상주주,"1,006,623","-31,884",10.22,-0.33,2024,Q4
20241122000362,2024-11-22,00136378,신세계,국민연금공단,-,-,10%이상주주,"984,283","-22,340",10.00,-0.22,2024,Q4
20241129001457,2024-11-29,00136378,신세계,국민연금공단,-,-,10%이상주주,"985,015","985,015",10.01,10.01,2024,Q4
20250108000023,2025-01-08,00136378,신세계,국민연금공단,-,-,10%이상주주,"1,019,127","34,112",10.35,0.34,2025,Q1
