,name,year,quarter,sector,Relative Return,비유동자산 변화율,법인세차감전 순이익 변화율,자산총계 변화율,매출액 변화율,Label,Code
1,SK하이닉스,2024,Q3,정보기술,0.08992808521243906,0.02785444477482013,0.3096333659206143,0.04197389643660232,0.08672057855736326,0.02398203218323508,000660
1,LG,2024,Q3,정보기술,0.049045669220156504,-0.0045883768820113024,1.2486489974351116,0.008727432773399713,0.5793899877543407,-0.1723400765900766,003550
1,한솔테크닉스,2024,Q3,정보기술,-0.08271489411237727,-0.008348600140601348,-0.569407623325852,0.06689275430269692,0.3517203742182027,-0.0054990648296937145,004710
1,삼성전자,2024,Q3,정보기술,-0.22919748518725305,0.012059726196401943,-0.48886223357616054,0.018094243627815754,0.03898461681272969,0.012060026626759604,005930
1,삼성SDI,2024,Q3,정보기술,-0.08946737351994968,-0.03146048947642255,-1.484932280717812,0.005787418107062958,-0.17838575258093825,-0.23323203072141702,006400
1,대덕전자,2024,Q3,정보기술,0.15248247586581212,-0.017394865784618796,0.14503714396769118,0.005326578316150243,-0.02105291815362409,0.016664177579807343,008060
1,삼성전기,2024,Q3,정보기술,-0.14076218433053553,-0.019654816465402125,-0.8060686767681225,-0.012118889676227762,0.014314726284690993,0.1832352696323284,009150
1,LG이노텍,2024,Q3,정보기술,-0.25267422180303534,-0.03560779936036773,-12.095903165735567,0.15621219034689737,0.26345606635635854,-0.006987318512606949,011070
1,삼성에스디에스,2024,Q3,정보기술,0.060844780178995965,-0.011649499565403731,4.366787704463661,0.0944884675914277,0.046680792845466224,-0.184668388181162,018260
1,일진머티리얼즈,2024,Q3,정보기술,-0.013344156443558255,0.06661861299734584,-41.458754002949625,-0.004423362361828387,-0.37707673416111553,-0.23082985383359644,020150
1,신도리코,2024,Q3,정보기술,0.14739875270247443,-0.12476732531822543,-0.7774409951996989,-0.002701597809042444,-0.12739714171772476,-0.0691847764911146,029530
1,LG디스플레이,2024,Q3,정보기술,-0.016816672104377678,-0.07406521484357398,-0.5568929293722633,-3.463289577465556e-05,0.11253592036748739,-0.09871884871884867,034220
1,SK,2024,Q3,정보기술,0.12210989641145588,-0.006009727154304589,-0.9115320769456108,-0.0014408157530961807,-0.07513835327269691,-0.0941906513027203,034730
1,한미반도체,2024,Q3,정보기술,-0.19476319905215403,0.03879379348296519,-4.236627232293471,0.053770180614587826,0.6984951864199953,0.03687919114989763,042700
1,LG전자,2024,Q3,정보기술,0.03059741145357381,0.006539568571971355,-1.241970384348111,-0.004766265674271963,-0.080756694106071,-0.15227128477411608,066570
