,name,year,quarter,sector,Relative Return,비유동자산 변화율,법인세차감전 순이익 변화율,자산총계 변화율,매출액 변화율,Label,Code
33,SK하이닉스,2016,Q3,정보기술,0.159503652536732,0.024114907588651313,0.5062291554599248,0.00767352675144517,0.05827801117646958,0.1529801462697245,000660
33,LG,2016,Q3,정보기술,-0.06569475201101335,0.026969752263637625,0.12122262668284511,0.0035169886534989203,0.028279060984101934,0.051086683713398015,003550
33,한솔테크닉스,2016,Q3,정보기술,-0.20891271278621495,-0.0040561768107790774,2.03635021519843,0.012015119598321355,0.08267641190539687,-0.0410300375355413,004710
33,삼성전자,2016,Q3,정보기술,0.053607573533440186,0.0023195592533322706,-0.38844030809459495,0.010338629655705533,-0.02261128446483196,0.1965088619034434,005930
33,삼성SDI,2016,Q3,정보기술,-0.20506661229947815,0.013657631070218335,1.7072846851489554,-0.04252451316479178,-0.047114190175117865,0.369051702142118,006400
33,대덕전자,2016,Q3,정보기술,-0.00692040981007714,-0.050620841748386214,0.8826189869881085,0.014745350791218526,0.10093221363597316,0.10707166670010747,008060
33,삼성전기,2016,Q3,정보기술,-0.18528067433332976,0.060677536386226194,-2.048694179455322,0.022830389733486944,-0.06374451565283845,0.35125591672668516,009150
33,LG이노텍,2016,Q3,정보기술,-0.10697649706752957,0.02982429895109595,0.7524681185282449,0.10816288972841481,0.23535006374717704,0.7022363716956747,011070
33,삼성에스디에스,2016,Q3,정보기술,-0.16251481540448273,-0.002081301043800776,0.04773573183654123,0.018548151405301194,-0.03357510154959731,-0.18896429817472,018260
33,일진머티리얼즈,2016,Q3,정보기술,-0.278990304761328,-0.01818209921068359,-0.4815450643776824,-0.027514640581762007,0.0018735214264167244,0.1701028630281196,020150
33,신도리코,2016,Q3,정보기술,0.052313075151563165,-0.010357775430868132,-0.9269232175470141,0.007285631334773779,-0.013277631171242144,-0.1761236273151812,029530
33,LG디스플레이,2016,Q3,정보기술,-0.11853559606636194,0.061034841399716155,-3.1400251056273345,0.044246597803921706,0.15752013767877626,-0.010848458177553769,034220
33,SK,2016,Q3,정보기술,0.019303366413699084,6.01106992268452e-05,2.1816647919010124,-0.002201256585796507,-0.024893599476675687,-0.052853187063608864,034730
33,한미반도체,2016,Q3,정보기술,-0.057284077974767214,-0.05374611493216752,-0.37023947358957865,0.13613572100197113,-0.16737749650402844,0.10217607495223895,042700
33,LG전자,2016,Q3,정보기술,-0.11748908641648959,0.015546353756771714,-1.1678614048577751,0.003340118049640628,-0.08794095272152425,0.3294163164824904,066570
