,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,수출액 변화율,이익잉여금 변화율,부채총계 변화율,자산총계 변화율,실업률 변화율,Label,Code
28,유한양행,2017,Q4,헬스케어,0.15012014823915726,1.142509719495957,-0.08093468978807206,0.013979990716814994,0.007684017577061386,0.029448494140495107,-0.0267857142857143,0.04101083704832133,000100
28,일동제약,2017,Q4,헬스케어,0.006155543183324279,-2.725932298949087,-0.08093468978807206,-0.017448165318753928,-0.010321361161205633,-0.007088678502200296,-0.0267857142857143,-0.0034007412722550645,000230
28,동아쏘시오홀딩스,2017,Q4,헬스케어,0.0943149267201811,-1.10447494905681,-0.08093468978807206,-0.0030348315058779107,-0.015410058581039165,-0.005141069587679348,-0.0267857142857143,-0.12669692296768342,000640
28,부광약품,2017,Q4,헬스케어,0.21154135619159697,0.21909489909137658,-0.08093468978807206,0.01740527735435471,0.045119554720112864,0.009477242423642673,-0.0267857142857143,0.09088692464583024,003000
28,영진약품,2017,Q4,헬스케어,-0.07525126211915237,-2.9581299018041562,-0.08093468978807206,0.00410614337164783,-0.02543948935837248,-0.010320488126298821,-0.0267857142857143,0.025803151741293075,003520
28,녹십자,2017,Q4,헬스케어,-0.005783587816245543,-1.0346080838759935,-0.08093468978807206,7.991012658825625e-05,-0.008349163977866891,-0.002686687746538574,-0.0267857142857143,0.08538803569428728,006280
28,일양약품,2017,Q4,헬스케어,0.12430095612278758,-1.5621651066936648,-0.08093468978807206,-3.058591719875147,-0.0073382889074464774,-0.02699323966259448,-0.0267857142857143,-0.026526373991276164,007570
28,서흥,2017,Q4,헬스케어,-0.00025751110231818364,-1.2424941406855983,-0.08093468978807206,-0.0071611399133136855,0.011416231560036794,-0.011338125417146405,-0.0267857142857143,0.06068375819570552,008490
28,광동제약,2017,Q4,헬스케어,0.0690218013204262,-0.6844776325517647,-0.08093468978807206,0.009804765678488536,-0.014693209996594292,0.0002931439848934403,-0.0267857142857143,-0.0014642845314028958,009290
28,대웅제약,2017,Q4,헬스케어,0.5542092943841713,-0.28949256478764296,-0.08093468978807206,0.016421705422918986,-0.022026507450312316,-0.004571991701772138,-0.0267857142857143,-0.031720595904997845,069620
28,한미약품,2017,Q4,헬스케어,0.037264029376655905,-0.5491206904206934,-0.08093468978807206,0.018479837962752876,0.03193058053313158,0.01897001184247693,-0.0267857142857143,-0.09594763606609717,128940
28,동아에스티,2017,Q4,헬스케어,0.19417529505899425,-1.8730510749223006,-0.08093468978807206,-0.07277893487337461,-0.04256495401446736,-0.023365642548585308,-0.0267857142857143,-0.11209688354631328,170900
28,종근당,2017,Q4,헬스케어,0.11509932211569548,-0.13064617311643334,-0.08093468978807206,0.1679345319895158,-0.05660783491482513,-0.0016205869707572873,-0.0267857142857143,-0.12446704544380001,185750
