,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,유동자산 변화율,비유동부채 변화율,유동부채 변화율,영업이익 변화율,이익잉여금 변화율,Label,Code
21,유한양행,2019,Q3,헬스케어,-0.1288497439286522,0.5652456538676611,0.10251685262417953,-0.2394896661525956,0.29075452496365006,21.87238151240216,0.005040004210535409,0.256782615726154,000100
21,일동제약,2019,Q3,헬스케어,-0.08599350809354075,-0.10595826235568351,-0.6790880267978164,0.0007250424788451948,1.5655250434910841,0.45558059726875655,0.00471655222465972,-0.15917565580621104,000230
21,동아쏘시오홀딩스,2019,Q3,헬스케어,-0.04576887464125747,-2.212100827315006,0.092523348697378,0.0035500761211957332,-0.005379531881483768,-2.5266115188463236,0.01942815812996379,0.06765016639434585,000640
21,부광약품,2019,Q3,헬스케어,-0.049339076952516575,-0.865046144034123,-0.060007886661173626,0.008991730858879388,-0.4335753428684047,-1.3901963776580588,-0.007423508052338268,0.4942607469637431,003000
21,영진약품,2019,Q3,헬스케어,0.24044015239586103,-0.09485906217564721,-0.1014892389970955,0.005001026338726788,-0.3677632143752416,-0.1876910340488266,0.1933074469608944,-0.038869018300790426,003520
21,녹십자,2019,Q3,헬스케어,0.032018250843396975,9.013704655929269,0.03360717260333601,0.006459069304300735,0.08572294075905629,1.1141748849629853,0.04092867020788682,0.158163355799929,006280
21,일양약품,2019,Q3,헬스케어,0.0009108570242173653,0.9705027232991938,0.008397597985307703,0.00043352710092570135,-0.01827483325420598,0.02177473262843521,0.365986092847872,0.533506131293737,007570
21,서흥,2019,Q3,헬스케어,-0.015601577909270123,-0.48307303897683485,-0.14390390787662344,-0.011611725359112701,-0.18504851874511286,-0.3379047649706759,0.02326501702025885,0.18604052287442419,008490
21,광동제약,2019,Q3,헬스케어,0.003166220848214024,-0.152800011706422,-0.004625428409648524,-0.015681426213724703,-0.00824222900464644,-0.38252467095837595,0.009851843275640926,-0.14322553308895988,009290
21,대웅제약,2019,Q3,헬스케어,-0.28372717842911627,-0.9192806333236947,0.021484665581955165,-0.0002123214987461708,0.020031920805849923,-0.8361438257375029,0.0006886904888470102,-0.22784965535248733,069620
21,한미약품,2019,Q3,헬스케어,-0.008514803220705261,-0.9980065257453826,0.01695217100832469,0.018742182383240102,0.01510862385120082,-0.20532395458895036,0.0017752037106124607,-0.024137604777819954,128940
21,동아에스티,2019,Q3,헬스케어,0.08481739447224475,1.159612111398979,0.04881796731845678,0.02475936918981092,-0.0027868309090367527,1.1802292545280513,0.14749922605371912,-0.06196697671199214,170900
21,종근당,2019,Q3,헬스케어,0.04173199581946731,0.08396054510113049,0.04641928360678471,0.033452745489393365,0.01364068032134802,0.06618355231602036,0.09266382346463309,0.01864554738401633,185750
