,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,영업이익 변화율,부채총계 변화율,국제유가 변화율,수출액 변화율,소비자물가지수 변화율,Label,Code
32,유한양행,2016,Q4,헬스케어,-0.0777993263259322,8.903734344669317,0.2722743787253019,-0.011202778588245588,0.07425742574257432,0.08866217088941863,0.9720054193181309,0.05727365236155104,000100
32,일동제약,2016,Q4,헬스케어,-0.44602156784564295,6.123940197599727,9.821855752221394,0.012798188872815475,0.07425742574257432,0.08866217088941863,0.9720054193181309,-0.07016772285535461,000230
32,동아쏘시오홀딩스,2016,Q4,헬스케어,-0.2526357168042266,-0.21383452917995927,-0.36349708483980436,0.08614420336053152,0.07425742574257432,0.08866217088941863,0.9720054193181309,0.054852963462831396,000640
32,부광약품,2016,Q4,헬스케어,-0.15125339957992842,-0.2112132200182104,1.2524748019372272,-0.09174460034254661,0.07425742574257432,0.08866217088941863,0.9720054193181309,-0.011175219433781601,003000
32,영진약품,2016,Q4,헬스케어,-0.2861865203969422,-1.4002195078504467,-1.2729669991997348,-0.005774180785730554,0.07425742574257432,0.08866217088941863,0.9720054193181309,0.11486002590197653,003520
32,녹십자,2016,Q4,헬스케어,-0.13201985373027553,-0.17435825092375978,-0.7409001653945543,-0.11401939716231169,0.07425742574257432,0.08866217088941863,0.9720054193181309,0.057138069288829675,006280
32,일양약품,2016,Q4,헬스케어,-0.22605738399661934,-0.06584283299512794,1.8377034381016588,-0.07688258153624716,0.07425742574257432,0.08866217088941863,0.9720054193181309,0.030326225598005095,007570
32,서흥,2016,Q4,헬스케어,-0.17877250932823466,0.26973925254871434,-0.16476358858664097,0.006142694805829185,0.07425742574257432,0.08866217088941863,0.9720054193181309,-0.04941481079204429,008490
32,광동제약,2016,Q4,헬스케어,-0.0900739170257911,-0.690831244927651,-0.411904871166604,-0.03180160313672031,0.07425742574257432,0.08866217088941863,0.9720054193181309,-0.04471522932080928,009290
32,대웅제약,2016,Q4,헬스케어,-0.052516061062766045,0.6901637643201044,0.6442739900289449,0.12777999657485606,0.07425742574257432,0.08866217088941863,0.9720054193181309,0.08004819637260743,069620
32,한미약품,2016,Q4,헬스케어,-0.3288709999347528,7.055552299138949,-4.103374502728606,0.16954368994142288,0.07425742574257432,0.08866217088941863,0.9720054193181309,0.22556129134254177,128940
32,동아에스티,2016,Q4,헬스케어,-0.15258150747025187,0.1643917229132308,-4.832448684816828,0.09730593560281386,0.07425742574257432,0.08866217088941863,0.9720054193181309,-0.011747162235888509,170900
32,종근당,2016,Q4,헬스케어,-0.0911545614360885,-0.12479702114894986,-0.09293787970192524,-0.014643321432250334,0.07425742574257432,0.08866217088941863,0.9720054193181309,0.0750055499277125,185750
