,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,수출액 변화율,이익잉여금 변화율,부채총계 변화율,자산총계 변화율,실업률 변화율,Label,Code
1,유한양행,2024,Q3,헬스케어,0.5302977539193272,-0.03246917464901855,-0.0051857654838392,0.012573441226012338,-0.08792101488063064,-0.0066816994447302935,-0.09523809523809512,-0.07720671896762361,000100
1,일동제약,2024,Q3,헬스케어,-0.0836245273219364,-1.145503429065638,-0.0051857654838392,31.716919744434747,0.13482593021013378,0.08752010330021154,-0.09523809523809512,-0.20398249218684314,000230
1,동아쏘시오홀딩스,2024,Q3,헬스케어,0.10673495881254522,-3.387479431907563,-0.0051857654838392,0.028743215831971147,-0.05862320315979075,-0.004910924110604564,-0.09523809523809512,-0.23453288397382438,000640
1,부광약품,2024,Q3,헬스케어,-0.09209426705591194,-1.7404786111805541,-0.0051857654838392,0.023083076046027662,0.006468063986493355,0.014031449765667503,-0.09523809523809512,-0.04565820476570984,003000
1,영진약품,2024,Q3,헬스케어,-0.06584683970613461,-0.7002221732497373,-0.0051857654838392,0.02509342349523558,0.006263509527859368,0.0022005261289845812,-0.09523809523809512,-0.1258934633327838,003520
1,녹십자,2024,Q3,헬스케어,0.04124822995500206,3.448866810057222,-0.0051857654838392,0.03269597688889214,0.04140740921490216,0.0313843527014348,-0.09523809523809512,-0.15797906405163326,006280
1,일양약품,2024,Q3,헬스케어,-0.10442076528020697,5.073408826919639,-0.0051857654838392,0.11334299168733297,0.12570865921343177,0.06732039310230031,-0.09523809523809512,-0.1394667832167833,007570
1,서흥,2024,Q3,헬스케어,-0.11364233772798789,0.5522485881245733,-0.0051857654838392,0.01838010243535959,-0.08110889313307601,-0.025590544858913655,-0.09523809523809512,-0.01841855113717534,008490
1,광동제약,2024,Q3,헬스케어,-0.01670221699653235,-0.8396079906535506,-0.0051857654838392,0.0003350794641454602,0.107113690497876,0.04677383835284776,-0.09523809523809512,-0.05928031072439577,009290
1,대웅제약,2024,Q3,헬스케어,0.18916351023857117,3.8561446231682277,-0.0051857654838392,0.048523685248212045,-0.006147017890743012,0.023565612744149256,-0.09523809523809512,-0.20194085745879306,069620
1,한미약품,2024,Q3,헬스케어,0.21547402246704772,-0.42800765142963326,-0.0051857654838392,0.04428564684762493,-0.02268901616787733,-0.0005941438829027978,-0.09523809523809512,-0.30605436230436234,128940
1,동아에스티,2024,Q3,헬스케어,0.11852063188702255,-0.8445491189734949,-0.0051857654838392,0.007508408077628204,-0.05992595227819808,-0.013059390295617423,-0.09523809523809512,-0.4241662321269875,170900
1,종근당,2024,Q3,헬스케어,-0.04205449869618158,-0.5961834124445942,-0.0051857654838392,0.03413176623655456,-0.043849283487954804,-0.0034147603402905347,-0.09523809523809512,-0.2286742086199372,185750
