,name,sector,year,quarter,Relative Return,이익잉여금변화율,비유동부채변화율,영업이익변화율,매출액변화율,비유동자산변화율,금리변화율,GDP변화율,실업률변화율,환율변화율,소비자물가지수변화율,특정 증권 등 소유 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,자기주식수변화율,증자주식수변화율,Label,Code
17,Kyungbang,유통,2020,Q2,0.03337209649874409,-0.01785872188126625,-0.007077124870782825,0.08081915313825772,-0.30734160826130696,-0.034937376128248765,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.0,0.1429784250908781,0.0,0.1429784250908781,0.142978425090878,0.359479460513127,000050
17,LG_International,유통,2020,Q2,-0.1956876468853778,-0.003528759593077302,-0.2659689553134952,48.77797508962691,0.06656501329541042,-0.009394044203674623,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.14286890907854566,0.14286890907854577,0.14286890907854566,0.14286890907854566,0.0,0.5573098758526644,001120
17,SK_Networks,유통,2020,Q2,-0.03899670647350714,-0.09842754822443789,0.13977162936961196,3.5267452402538533,0.2238999667470173,-0.012490805596643506,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.14302457937917312,0.0,0.14269352455132223,0.1422325398892742,0.0,-0.14601170130410351,001740
17,Shinsegae,유통,2020,Q2,-0.053694635679208375,-0.04692362375769066,-0.22252781870467486,0.3665550608275313,-0.06866736725228195,-0.04477643733519865,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.1420966792784104,0.1420966792784103,0.1420966792784104,0.1420966792784103,0.1420966792784104,-0.17258860621755853,004170
17,GS_Retail,유통,2020,Q2,-0.022703023409555018,-0.024977998301916493,-0.001777595023680023,0.2528650906679898,-0.036972109445917445,0.0002797833180397946,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.14251397644569408,0.14251397644569408,0.14251397644569408,0.14251397644569408,0.14251397644569397,-0.01612572554386099,007070
17,Hotel_Shilla,유통,2020,Q2,-0.03951765976319008,0.07451969289984062,-0.3847057708245387,0.07635610623870848,0.3544651049630153,-0.04094206849926585,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.14294042098074144,0.14294042098074144,0.14294042098074144,0.14294042098074144,0.0,-0.17420772855310077,008770
17,Hanssem,유통,2020,Q2,-0.00018997246677315838,-0.03441195666291219,-0.11546005717984875,-0.34616858440553333,-0.035953300289022216,-0.044131351817500164,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.14299257568806967,0.14299257568806967,0.14299257568806956,0.14299257568806967,0.0,0.5179272314709278,009240
17,Lotte_Shopping,유통,2020,Q2,-0.25148443741142257,0.05746349077806723,0.04644399226411711,7.8144560918889665,0.062282180757505246,0.04339571851651547,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.23410745989027593,0.17363302039591721,0.2319281318032811,-0.05291820998425978,0.0622767996464465,-0.13437524207232543,023530
18,Samsung_C&T,유통,2020,Q2,0.017028376157080055,-0.01261182017630813,-0.09133652670488712,-0.5420558068546424,-0.03286386271788144,-0.07178026384472647,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.3988315666232378,0.10069043008197176,0.3989264424124298,0.09621141677044465,0.06606051271515334,0.12389099383417712,028260
17,Daewoo_International,유통,2020,Q2,-0.19803810080901915,-0.0499831585639432,-0.1677860908965627,0.08535942185810885,0.07898294962718189,-0.05573060728194945,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.14248487835951062,0.14248487835951062,0.14248487835951062,0.14248487835951051,0.1424848783595104,0.04974525191966386,047050
17,Hyundai_Department_Store,유통,2020,Q2,-0.095701673311164,-0.0030104680860485455,-0.05851379612229346,0.2718595316954753,-0.08076038367692284,-0.017262765272163083,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.142351991164129,0.142351991164129,0.142351991164129,0.142351991164129,0.142351991164129,-0.22174201945947603,069960
17,Youngone_Corporation,유통,2020,Q2,-0.14763703129030256,-0.18596953218325107,-0.2810963718214434,-0.1715286078842153,-0.06246277363176356,-0.08320016371660488,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.1429427090691514,0.14294270906915152,0.14294270906915152,0.14294270906915163,0.14294270906915152,-0.03331906648504354,111770
17,Emart,유통,2020,Q2,0.027041277533226854,-0.10935231780068633,0.041683021766159456,1.175067059378589,0.06598511305002774,-0.021936440013933245,0.0835291604358025,0.027401632238014395,-0.15887850467289732,-0.021563322371475513,0.9744470971009336,0.13979282513744273,0.13979282513744284,0.13979282513744273,0.13979282513744284,0.13979282513744273,-0.1957904623660504,139480
