,name,sector,year,quarter,Relative Return,이익잉여금변화율,비유동부채변화율,영업이익변화율,매출액변화율,비유동자산변화율,금리변화율,GDP변화율,실업률변화율,환율변화율,소비자물가지수변화율,특정 증권 등 소유 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,자기주식수변화율,증자주식수변화율,Label,Code
13,Kyungbang,유통,2021,Q2,0.007599486521180948,-0.005165816576468973,0.013420883212363122,0.8232871963214959,-0.1724515818260095,0.00437709399326347,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,0.0,-0.06501690320572417,0.0,-0.0650169032057244,-0.06501690320572417,0.027146116431830798,000050
13,LG_International,유통,2021,Q2,0.20030177068687977,-0.058960894808885556,0.15829933737962631,0.4904845105759157,-0.15106890344927937,-0.040164179230326,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.06501455081653718,-0.06501455081653718,-0.06501455081653718,-0.06501455081653718,0.0,-0.06817220877608432,001120
13,SK_Networks,유통,2021,Q2,0.09286496880563343,-0.03136848059228403,-0.16587694670633923,-0.12816775061673025,0.12141065914477978,-0.0018447609236631468,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.0647898109366234,0.0,-0.06608827940764228,-0.06785471175897273,0.0,0.01497654841119895,001740
13,Shinsegae,유통,2021,Q2,0.09798983141841876,-0.00760064980188635,0.1491550947070105,0.2246371439035405,-0.0003613990590314309,-0.003388012697276732,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.06468886039928767,-0.06468886039928745,-0.06468886039928767,-0.06468886039928767,-0.06468886039928745,-0.041779869087075074,004170
13,GS_Retail,유통,2021,Q2,0.04023415692183825,-0.016991789604739793,-0.06798902378834648,-0.4099900015460882,-0.08516946583143836,-0.035886954192631215,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.06487913050267013,-0.06487913050267013,-0.06487913050267013,-0.06487913050267036,-0.06487913050267013,-0.04191453038604534,007070
13,Hotel_Shilla,유통,2021,Q2,-0.017320340481672913,-0.07424496157652971,0.29406892823400865,-0.8164112725200781,-0.36006325383720794,0.018197350668748724,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.06498871943773898,-0.06498871943773898,-0.06498871943773898,-0.06498871943773898,0.0,0.05617209045780482,008770
13,Hanssem,유통,2021,Q2,0.054621062506171575,-0.030649356618689838,0.00453340892300913,-0.08040025256693117,0.01883399947099329,-0.03680651253492706,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.06501782300086001,-0.06501782300086001,-0.06501782300086001,-0.06501782300086023,0.0,-0.18005891258170884,009240
13,Lotte_Shopping,유통,2021,Q2,0.15182005916168995,-0.0005510216285584679,0.01265061121315536,1.3133512296811518,0.026869897959127198,0.03688346976960377,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.12872687297755747,-0.08718304547552203,-0.12728529887158202,0.10124624137218807,-0.001857750333610797,-0.13208061301402216,023530
14,Samsung_C&T,유통,2021,Q2,-0.16665427767711083,-0.03173143035871884,0.014580662443697046,0.2278837068688534,-0.08102927345774846,0.013163355433657986,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.2855601690113221,-0.04499566549056899,-0.2856989776559551,-0.043015336212609556,-0.03034443042496049,0.03960066188637625,028260
13,Daewoo_International,유통,2021,Q2,0.3145657411152338,-0.0413967497312302,0.006020214095934673,-0.31037977793687777,-0.22920951885424823,0.018943025345063647,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.0654393432106386,-0.06543934321063838,-0.0654393432106386,-0.0654393432106386,-0.0654393432106386,0.09821794583699356,047050
13,Hyundai_Department_Store,유통,2021,Q2,0.19942178131316657,-0.011174870100393974,-0.01445149489414721,-0.03329419918404075,-0.11216979578714015,0.005848666136820113,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.06481038513439041,-0.06481038513439064,-0.06481038513439041,-0.06481038513439041,-0.06481038513439064,-0.09090318849866225,069960
13,Youngone_Corporation,유통,2021,Q2,0.1962584078107093,-0.03878569653649255,0.0386127460984268,-0.1974483073470943,-0.3632158566936896,0.1405005810737575,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.06499952054717428,-0.06499952054717428,-0.06499952054717428,-0.06499952054717428,-0.06499952054717428,0.06598857120627549,111770
13,Emart,유통,2021,Q2,0.05942875481386388,-0.13117630923583534,-0.19631422077111194,0.9482862007936893,0.07198870311179306,0.008589207291144096,-0.11734330484330613,-0.013438380398341998,0.11023622047244086,-0.007129469356493168,-0.7421096287815034,-0.06389179821729885,-0.06389179821729862,-0.06389179821729885,-0.06389179821729862,-0.06389179821729862,-0.11945473169962958,139480
