,name,sector,year,quarter,Relative Return,이익잉여금변화율,비유동부채변화율,영업이익변화율,매출액변화율,비유동자산변화율,금리변화율,GDP변화율,실업률변화율,환율변화율,소비자물가지수변화율,특정 증권 등 소유 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,자기주식수변화율,증자주식수변화율,Label,Code
22,Kyungbang,유통,2019,Q1,-0.034801146457588195,-0.006492623667377462,-0.058365998629261284,0.0004870058881574213,0.06264763485695235,-0.03695565907842724,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.0,0.0988038868296982,0.0,-1.155769671621726,0.3452650535041728,-0.11497388301888456,000050
22,LG_International,유통,2019,Q1,-0.17733653899298074,-0.08195510338022305,0.014857522496701914,1.2765498748323334,-0.0775909793658347,-0.019185810007892545,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.09870002757697238,0.09870002757697238,0.09870002757697238,-6.888871851193216,0.0,-0.004254998085924944,001120
22,SK_Networks,유통,2019,Q1,0.07496067655287365,0.058506267675609624,-0.7743746059815904,0.25528949702267834,0.10202540295859097,-0.3727286194014856,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.09710682392153691,0.0,0.1050159159087517,-0.8422022678774519,0.0,0.10033251011932395,001740
22,Shinsegae,유통,2019,Q1,-0.16644601884320132,-0.29663542278807364,-0.5207016299331118,0.43287860295102965,0.1986740711899182,-0.2570033631987627,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.09760372655668192,0.09760372655668181,0.09760372655668181,-3.459164550106829,0.0976037265566817,0.26082200770136826,004170
22,GS_Retail,유통,2019,Q1,0.1928236622760501,0.005755629847688182,-3.0424065930507442,0.6245086561899469,0.03775490674081172,-0.39785412100725903,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.09790957094669217,0.09790957094669217,0.09790957094669217,0.09790957094669217,0.4593887650921581,-0.06864148673299991,007070
22,Hotel_Shilla,유통,2019,Q1,-0.16370885601045904,-0.05696747914936706,-1.0121947994270823,-1.8055399152852911,-0.13550871444171042,-0.7223211153026536,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.09857758603226718,0.09857758603226718,0.09857758603226718,0.3555415773535401,0.0,0.17794162385011067,008770
22,Hanssem,유통,2019,Q1,0.01573645526111589,0.0072657191202355476,-1.0622096578497868,0.11858027502840718,0.0987287209297486,-0.17391670734831144,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.09880469282911586,0.09880469282911597,0.09880469282911586,0.41612582621567984,0.0,0.30014239605088283,009240
22,Lotte_Shopping,유통,2019,Q1,0.13359731647769185,0.007566707036452458,-1.060967911538841,0.1557388085078738,0.017319956528560554,-0.29810925010018874,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.27805193891568447,0.16380242595127048,0.27434003221661885,-22.426296277943187,0.17307750727456794,-0.2082500389372968,023530
23,Samsung_C&T,유통,2019,Q1,-0.050948523070081075,0.04554186240395264,-0.1747296033052097,0.8247888612535157,0.04950650911998977,-0.09836027611906561,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.2875427712506504,0.06565863256954585,0.2876087890813357,0.24476183653245798,0.5315234217058928,-0.03563959447044414,028260
22,Daewoo_International,유통,2019,Q1,-0.012307392199128048,-0.0009034844259458996,-0.2687685322528597,-1.1280557993022189,-0.004840697528503135,-0.039338943312192454,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.09795649977934684,0.09795649977934673,0.09795649977934684,-2034.8283407218785,0.1139514603746864,-0.06919462052370276,047050
22,Hyundai_Department_Store,유통,2019,Q1,0.04067876000823377,-0.00915260133596485,-0.42698768495644357,0.206649893738442,0.08871473513241157,-0.08172147635826987,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.09837949692917503,0.09837949692917514,0.09837949692917503,-0.08662584389774008,0.09837949692917503,0.06739903321902446,069960
22,Youngone_Corporation,유통,2019,Q1,0.10088067948972448,-0.004147599719930062,-0.1248870155178492,-0.4562148517932383,-0.13956985960299173,-0.11405210010136746,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.0987776121896401,0.0987776121896401,0.09877761218964021,0.29902757694623483,0.16046431266052752,-0.19421455932969456,111770
22,Emart,유통,2019,Q1,0.006521779757424351,-0.008148856083709077,-0.3065063011252487,-0.428055213063012,-0.05980115741456471,-0.08633863815635068,0.09282764948769218,-0.0005796429835080996,-0.01754385964912264,0.0016632023276192953,0.6874179652905958,0.09522474375132128,0.09522474375132128,0.09522474375132128,-32.40086650894446,0.2145887067423634,-0.10480265889417206,139480
